Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-16-56-43.926,3, 0.1094458,0.035875,15075, Foreign,
11-16-2022-16-56-41.876,3, 1.9568912,0.037425,6339, Foreign,
11-16-2022-16-56-43.205,3, 0.8144383,0.036328,6339, Foreign,
11-16-2022-16-56-44.026,3, 0.3829504,0.035795,15075, Foreign,
11-16-2022-16-56-44.128,3, 0.3888263,0.03666,15075, Foreign,
11-16-2022-16-56-43.608,3, 0.9217401,0.042124,15075, Foreign,
11-16-2022-16-56-32.265,3, 11.9874374,0.0354,6339, Foreign,
11-16-2022-16-56-43.722,3, 0.9702295,0.034597,15075, Foreign,
11-16-2022-16-56-44.644,3, 0.1235819,0.040397,15075, Foreign,
11-16-2022-16-56-44.433,3, 0.6426801,0.041931,15075, Foreign,
11-16-2022-16-56-44.745,3, 0.500429,0.040607,15075, Foreign,
11-16-2022-16-56-44.946,3, 0.4641361,0.042933,15075, Foreign,
11-16-2022-16-56-44.332,3, 0.8124023,0.037612,6339, Foreign,
11-16-2022-16-56-45.046,3, 0.4277472,0.041795,15075, Foreign,
11-16-2022-16-56-45.349,3, 0.1495518,0.042029,15075, Foreign,
11-16-2022-16-56-44.845,3, 0.7498493,0.047138,15075, Foreign,
11-16-2022-16-56-45.148,3, 0.4674564,0.039549,15075, Foreign,
11-16-2022-16-56-45.448,3, 0.1254528,0.037658,15075, Foreign,
11-16-2022-16-56-45.550,3, 0.1446954,0.045701,15075, Foreign,
11-16-2022-16-56-45.757,3, 0.0704647,0.020218,15075, Foreign,
11-16-2022-16-56-44.534,3, 1.3262292,0.03758,15075, Foreign,
11-16-2022-16-56-45.860,3, 0.0741311,0.026476,15075, Foreign,
11-16-2022-16-56-45.960,3, 0.1162145,0.037292,15075, Foreign,
11-16-2022-16-56-40.959,3, 4.9149162,0.038237,6339, Foreign,
11-16-2022-16-56-46.060,3, 0.1239388,0.036619,15075, Foreign,
11-16-2022-16-56-45.248,3, 0.9616345,0.043017,15075, Foreign,
11-16-2022-16-56-46.160,3, 0.1706022,0.050211,15075, Foreign,
11-16-2022-16-56-46.261,3, 0.157477,0.054651,15075, Foreign,
11-16-2022-16-56-46.562,3, 0.1136481,0.03922,15075, Foreign,
11-16-2022-16-56-46.663,3, 0.1222595,0.036823,15075, Foreign,
11-16-2022-16-56-44.232,3, 2.3267458,0.04051,6339, Foreign,
11-16-2022-16-56-46.865,3, 0.1188256,0.03807,15075, Foreign,
11-16-2022-16-56-46.461,3, 0.5263019,0.039662,15075, Foreign,
11-16-2022-16-56-47.066,3, 0.1177331,0.037023,15075, Foreign,
11-16-2022-16-56-46.764,3, 0.5207028,0.039742,15075, Foreign,
11-16-2022-16-56-47.168,3, 0.1640728,0.036432,15075, Foreign,
11-16-2022-16-56-45.652,3, 1.3799706999999999,0.03783,6339, Foreign,
11-16-2022-16-56-46.966,3, 0.4026275,0.038492,15075, Foreign,
11-16-2022-16-56-47.368,3, 0.1256871,0.040929,15075, Foreign,
11-16-2022-16-56-46.361,3, 0.833373,0.040147,6339, Foreign,
11-16-2022-16-56-47.470,3, 0.1131887,0.037679,15075, Foreign,
11-16-2022-16-56-47.268,3, 0.3932051,0.037602,15075, Foreign,
11-16-2022-16-56-47.570,3, 0.1294779,0.038102,15075, Foreign,
11-16-2022-16-56-47.881,3, 0.1199329,0.037587,15075, Foreign,
11-16-2022-16-56-48.184,3, 0.1095886,0.035502,15075, Foreign,
11-16-2022-16-56-47.680,3, 0.7496082,0.034409,15075, Foreign,
11-16-2022-16-56-48.385,3, 0.1254638,0.037965,15075, Foreign,
11-16-2022-16-56-48.082,3, 0.6429802,0.040995,15075, Foreign,
11-16-2022-16-56-48.691,3, 0.134481,0.037504,15075, Foreign,
11-16-2022-16-56-48.285,3, 0.5673455,0.041526,15075, Foreign,
11-16-2022-16-56-47.981,3, 1.0106653,0.044968,15075, Foreign,
11-16-2022-16-56-48.591,3, 0.4054152,0.043294,15075, Foreign,
11-16-2022-16-56-48.898,3, 0.1116111,0.034991,15075, Foreign,
11-16-2022-16-56-48.998,3, 0.1316443,0.041835,15075, Foreign,
11-16-2022-16-56-49.200,3, 0.1271658,0.044409,15075, Foreign,
11-16-2022-16-56-49.402,3, 0.2137619,0.041371,15075, Foreign,
11-16-2022-16-56-49.502,3, 0.1245892,0.038607,15075, Foreign,
11-16-2022-16-56-48.488,3, 0.8314286,0.042153,6339, Foreign,
11-16-2022-16-56-49.300,3, 0.3882853,0.033485,15075, Foreign,
11-16-2022-16-56-49.807,3, 0.2542573,0.035876,15075, Foreign,
11-16-2022-16-56-50.211,3, 0.1669519,0.036132,15075, Foreign,
11-16-2022-16-56-50.010,3, 0.37123,0.031133,15075, Foreign,
11-16-2022-16-56-49.605,3, 0.7825693,0.035994,15075, Foreign,
11-16-2022-16-56-50.111,3, 0.4451388,0.050955,15075, Foreign,
11-16-2022-16-56-50.416,3, 0.2694492,0.038742,15075, Foreign,
11-16-2022-16-56-49.099,3, 1.325312,0.070258,6339, Foreign,
11-16-2022-16-56-50.315,3, 0.4128806,0.031875,15075, Foreign,
11-16-2022-16-56-49.706,3, 1.0323959,0.040317,15075, Foreign,
11-16-2022-16-56-49.910,3, 0.9082599,0.033941,15075, Foreign,
11-16-2022-16-56-50.719,3, 0.1082868,0.03399,15075, Foreign,
11-16-2022-16-56-50.516,3, 0.5041666,0.058979,15075, Foreign,
11-16-2022-16-56-50.920,3, 0.1109496,0.035663,15075, Foreign,
11-16-2022-16-56-47.781,3, 2.952811,0.037557,6339, Foreign,
11-16-2022-16-56-51.020,3, 0.1652428,0.034483,15075, Foreign,
11-16-2022-16-56-51.121,3, 0.1683234,0.037758,15075, Foreign,
11-16-2022-16-56-51.222,3, 0.1109344,0.034992,15075, Foreign,
11-16-2022-16-56-51.425,3, 0.1030349,0.032122,15075, Foreign,
11-16-2022-16-56-51.626,3, 0.1088946,0.035607,15075, Foreign,
11-16-2022-16-56-51.322,3, 0.4632224,0.046118,15075, Foreign,
11-16-2022-16-56-50.820,3, 0.8091195,0.032756,6339, Foreign,
11-16-2022-16-56-51.827,3, 0.1099176,0.034378,15075, Foreign,
11-16-2022-16-56-51.525,3, 0.4823572,0.041295,15075, Foreign,
11-16-2022-16-56-51.928,3, 0.117781,0.032747,15075, Foreign,
11-16-2022-16-56-52.028,3, 0.150938,0.043646,15075, Foreign,
11-16-2022-16-56-51.727,3, 0.5340663,0.036304,15075, Foreign,
11-16-2022-16-56-52.239,3, 0.1680753,0.032784,15075, Foreign,
11-16-2022-16-56-52.339,3, 0.1040745,0.034808,15075, Foreign,
11-16-2022-16-56-52.439,3, 0.0955058,0.03117,15075, Foreign,
11-16-2022-16-56-52.543,3, 0.1302812,0.036848,15075, Foreign,
11-16-2022-16-56-52.128,3, 0.5659306,0.049616,15075, Foreign,
11-16-2022-16-56-41.367,3, 11.0955425,0.048516,6339, Foreign,
11-16-2022-16-56-52.744,3, 0.0998135,0.038212,15075, Foreign,
11-16-2022-16-56-50.617,3, 1.9589522000000001,0.050643,6339, Foreign,
11-16-2022-16-56-52.845,3, 0.1507025,0.047103,15075, Foreign,
11-16-2022-16-56-52.644,3, 0.4250303,0.041222,15075, Foreign,
11-16-2022-16-56-52.945,3, 0.1386614,0.044599,15075, Foreign,
11-16-2022-16-56-53.045,3, 0.1675522,0.037972,15075, Foreign,
11-16-2022-16-56-53.145,3, 0.1439959,0.046163,15075, Foreign,
11-16-2022-16-56-53.245,3, 0.1309481,0.040437,15075, Foreign,
11-16-2022-16-56-53.345,3, 0.1609527,0.052628,15075, Foreign,
11-16-2022-16-56-53.445,3, 0.1533301,0.049222,15075, Foreign,
11-16-2022-16-56-53.546,3, 0.1386441,0.047052,15075, Foreign,
11-16-2022-16-56-53.747,3, 0.1199599,0.036895,15075, Foreign,
11-16-2022-16-56-53.647,3, 0.2868786,0.041367,15075, Foreign,
11-16-2022-16-56-53.848,3, 0.1185516,0.034944,15075, Foreign,
11-16-2022-16-56-48.795,3, 4.8952408,0.034204,6339, Foreign,
11-16-2022-16-56-54.151,3, 0.118387,0.037291,15075, Foreign,
11-16-2022-16-56-54.353,3, 0.1514325,0.046965,15075, Foreign,
11-16-2022-16-56-54.657,3, 0.0960263,0.030049,15075, Foreign,
11-16-2022-16-56-54.456,3, 0.4150576,0.046109,15075, Foreign,
11-16-2022-16-56-54.757,3, 0.1301572,0.040844,15075, Foreign,
11-16-2022-16-56-55.061,3, 0.1076363,0.035589,15075, Foreign,
11-16-2022-16-56-54.050,3, 0.818243,0.035954,6339, Foreign,
11-16-2022-16-56-54.252,3, 0.8368584,0.040258,6339, Foreign,
11-16-2022-16-56-55.261,3, 0.132094,0.043985,15075, Foreign,
11-16-2022-16-56-55.463,3, 0.1204521,0.037886,15075, Foreign,
11-16-2022-16-56-55.161,3, 0.4241917,0.042153,15075, Foreign,
11-16-2022-16-56-54.958,3, 0.6328037,0.038345,15075, Foreign,
11-16-2022-16-56-55.664,3, 0.1402701,0.046542,15075, Foreign,
11-16-2022-16-56-55.764,3, 0.1132048,0.038096,15075, Foreign,
11-16-2022-16-56-55.865,3, 0.1156947,0.031207,15075, Foreign,
11-16-2022-16-56-54.858,3, 0.831529,0.037838,6339, Foreign,
11-16-2022-16-56-55.563,3, 0.5201371,0.054471,15075, Foreign,
11-16-2022-16-56-56.065,3, 0.1506911,0.050657,15075, Foreign,
11-16-2022-16-56-56.166,3, 0.1504077,0.043161,15075, Foreign,
11-16-2022-16-56-55.965,3, 0.3859488,0.04011,15075, Foreign,
11-16-2022-16-56-56.267,3, 0.1329089,0.041386,15075, Foreign,
11-16-2022-16-56-56.367,3, 0.1379655,0.044567,15075, Foreign,
11-16-2022-16-56-56.669,3, 0.117983,0.042436,15075, Foreign,
11-16-2022-16-56-55.362,3, 1.1467174,0.045919,6339, Foreign,
11-16-2022-16-56-56.568,3, 0.2746712,0.043922,15075, Foreign,
11-16-2022-16-56-56.773,3, 0.1242045,0.038189,15075, Foreign,
11-16-2022-16-56-56.468,3, 0.503024,0.045537,15075, Foreign,
11-16-2022-16-56-56.874,3, 0.1449089,0.044919,15075, Foreign,
11-16-2022-16-56-57.074,3, 0.1709324,0.034971,15075, Foreign,
11-16-2022-16-56-57.175,3, 0.1399258,0.044394,15075, Foreign,
11-16-2022-16-56-57.284,3, 0.1918362,0.036312,15075, Foreign,
11-16-2022-16-56-57.385,3, 0.2323376,0.040219,15075, Foreign,
11-16-2022-16-56-57.887,3, 0.1128247,0.03843,15075, Foreign,
11-16-2022-16-56-56.974,3, 0.8064435,0.03729,6339, Foreign,
11-16-2022-16-56-58.088,3, 0.1725388,0.042091,15075, Foreign,
11-16-2022-16-56-57.587,3, 0.6824748,0.050943,15075, Foreign,
11-16-2022-16-56-58.392,3, 0.1380648,0.044263,15075, Foreign,
11-16-2022-16-56-57.687,3, 0.9832555,0.058788,15075, Foreign,
11-16-2022-16-56-57.487,3, 0.91054,0.054133,6339, Foreign,
11-16-2022-16-56-57.787,3, 0.8307044,0.040759,6339, Foreign,
11-16-2022-16-56-58.894,3, 0.1437644,0.042942,15075, Foreign,
11-16-2022-16-56-58.492,3, 0.560494,0.04722,15075, Foreign,
11-16-2022-16-56-58.994,3, 0.1164257,0.038345,15075, Foreign,
11-16-2022-16-56-53.948,3, 4.9258367,0.95029,6339, Foreign,
11-16-2022-16-56-59.095,3, 0.1440419,0.04709,15075, Foreign,
11-16-2022-16-56-58.189,3, 0.8534525,0.050865,6339, Foreign,
11-16-2022-16-56-59.195,3, 0.1557221,0.049215,15075, Foreign,
11-16-2022-16-56-57.987,3, 1.1051334,0.03975,6339, Foreign,
11-16-2022-16-56-58.291,3, 0.8540669,0.050686,6339, Foreign,
11-16-2022-16-56-59.300,3, 0.1499552,0.049946,15075, Foreign,
