Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-16-2022-13-58-58.506,3, 0.1493568,0.03583,15075, Foreign,
11-16-2022-13-58-58.305,3, 0.4079104,0.046208,15075, Foreign,
11-16-2022-13-58-58.606,3, 0.1319454,0.037385,15075, Foreign,
11-16-2022-13-58-58.205,3, 0.5434328,0.042356,15075, Foreign,
11-16-2022-13-58-58.908,3, 0.1368127,0.034752,15075, Foreign,
11-16-2022-13-58-59.008,3, 0.1042418,0.032764,15075, Foreign,
11-16-2022-13-58-58.706,3, 0.4984083,0.042286,15075, Foreign,
11-16-2022-13-58-59.108,3, 0.1105025,0.035043,15075, Foreign,
11-16-2022-13-58-58.807,3, 0.5220784,0.037207,15075, Foreign,
11-16-2022-13-58-59.310,3, 0.113605,0.03635,15075, Foreign,
11-16-2022-13-58-59.610,3, 0.1864195,0.043376,15075, Foreign,
11-16-2022-13-58-59.711,3, 0.1467231,0.047474,15075, Foreign,
11-16-2022-13-58-59.410,3, 0.420145,0.046003,15075, Foreign,
11-16-2022-13-58-59.812,3, 0.1494635,0.049682,15075, Foreign,
11-16-2022-13-58-59.510,3, 0.4663743,0.045558,15075, Foreign,
11-16-2022-13-58-59.913,3, 0.1373128,0.046532,15075, Foreign,
11-16-2022-13-59-00.215,3, 0.1011503,0.032259,15075, Foreign,
11-16-2022-13-59-00.416,3, 0.1161765,0.038283,15075, Foreign,
11-16-2022-13-58-59.209,3, 1.1232002,0.033562,6339, Foreign,
11-16-2022-13-59-00.014,3, 0.6208218,0.03678,15075, Foreign,
11-16-2022-13-59-00.616,3, 0.1257002,0.044041,15075, Foreign,
11-16-2022-13-59-00.716,3, 0.1126237,0.036174,15075, Foreign,
11-16-2022-13-59-00.816,3, 0.1140244,0.037032,15075, Foreign,
11-16-2022-13-59-00.918,3, 0.1117936,0.036939,15075, Foreign,
11-16-2022-13-59-01.220,3, 0.1513102,0.047457,15075, Foreign,
11-16-2022-13-59-01.120,3, 0.3348134,0.042934,15075, Foreign,
11-16-2022-13-59-01.320,3, 0.1490824,0.049395,15075, Foreign,
11-16-2022-13-59-00.315,3, 0.9547772,0.04494,6339, Foreign,
11-16-2022-13-59-01.421,3, 0.1526272,0.052027,15075, Foreign,
11-16-2022-13-59-00.516,3, 0.839404,0.046661,6339, Foreign,
11-16-2022-13-59-01.521,3, 0.2013861,0.04773,15075, Foreign,
11-16-2022-13-59-01.018,3, 0.7105595,0.033797,15075, Foreign,
11-16-2022-13-59-01.621,3, 0.17962,0.042631,15075, Foreign,
11-16-2022-13-59-01.722,3, 0.1253644,0.037022,15075, Foreign,
11-16-2022-13-59-01.822,3, 0.0973143,0.030862,15075, Foreign,
11-16-2022-13-59-01.922,3, 0.1198191,0.040549,15075, Foreign,
11-16-2022-13-59-02.025,3, 0.0963755,0.031785,15075, Foreign,
11-16-2022-13-59-02.225,3, 0.1206588,0.035724,15075, Foreign,
11-16-2022-13-59-02.125,3, 0.3727774,0.031749,15075, Foreign,
11-16-2022-13-59-02.426,3, 0.137885,0.044848,15075, Foreign,
11-16-2022-13-59-02.527,3, 0.2697814,0.042742,15075, Foreign,
11-16-2022-13-59-02.326,3, 0.4825809,0.041514,15075, Foreign,
11-16-2022-13-59-02.828,3, 0.1301608,0.043903,15075, Foreign,
11-16-2022-13-59-02.928,3, 0.1383789,0.039404,15075, Foreign,
11-16-2022-13-59-03.128,3, 0.149293,0.047063,15075, Foreign,
11-16-2022-13-59-03.228,3, 0.1241208,0.041741,15075, Foreign,
11-16-2022-13-59-03.329,3, 0.1923764,0.04662,15075, Foreign,
