Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-19-2022-23-38-43.324,1, 0.1444796,0.038405,235895, SelfDown,
11-19-2022-23-38-43.425,1, 0.2645826,0.036383,236050, SelfDown,
11-19-2022-23-38-43.533,1, 0.1974974,0.037026,236191, SelfDown,
11-19-2022-23-38-43.425,1, 0.6820388,0.054394,1170432, SelfUp,
11-19-2022-23-38-43.633,1, 0.309486,0.038625,236427, SelfDown,
11-19-2022-23-38-43.633,1, 0.3272498,0.055244,1170432, SelfUp,
11-19-2022-23-38-43.736,1, 0.1221752,0.055244,1170432, SelfUp,
11-19-2022-23-38-43.533,1, 0.5273054,0.055244,1170432, SelfUp,
11-19-2022-23-38-43.736,1, 0.1897808,0.037698,236493, SelfDown,
11-19-2022-23-38-43.836,1, 0.077147,0.039778,1170432, SelfUp,
11-19-2022-23-38-43.836,1, 0.2093402,0.034023,236695, SelfDown,
11-19-2022-23-38-43.936,1, 0.0724846,0.035874,1170432, SelfUp,
11-19-2022-23-38-43.936,1, 0.1714152,0.035727,236836, SelfDown,
11-19-2022-23-38-44.038,1, 0.0887864,0.037706,1170432, SelfUp,
11-19-2022-23-38-44.038,1, 0.2792818,0.036963,237032, SelfDown,
11-19-2022-23-38-44.140,1, 0.1485994,0.03711,1170432, SelfUp,
11-19-2022-23-38-44.240,1, 0.1625876,0.03704,1170432, SelfUp,
11-19-2022-23-38-44.140,1, 0.5717244,0.03578,237167, SelfDown,
11-19-2022-23-38-44.240,1, 0.3714778,0.03578,237167, SelfDown,
11-19-2022-23-38-44.342,1, 0.2393441,0.035967,237381, SelfDown,
11-19-2022-23-38-44.450,1, 0.2488514,0.035964,237449, SelfDown,
11-19-2022-23-38-44.342,1, 0.6449915,0.049992,1170432, SelfUp,
11-19-2022-23-38-44.556,1, 0.2733928,0.03425,237556, SelfDown,
11-19-2022-23-38-44.450,1, 0.4937272,0.04551,1170432, SelfUp,
11-19-2022-23-38-44.662,1, 0.069387,0.04551,1170432, SelfUp,
11-19-2022-23-38-44.556,1, 0.280129,0.04551,1170432, SelfUp,
11-19-2022-23-38-44.662,1, 0.0704372,0.03425,237556, SelfDown,
11-19-2022-23-38-44.763,1, 0.129327,0.039522,1170432, SelfUp,
11-19-2022-23-38-44.763,1, 0.442795,0.035907,237972, SelfDown,
11-19-2022-23-38-44.864,1, 0.289533,0.035265,237973, SelfDown,
11-19-2022-23-38-44.864,1, 0.3031002,0.040185,1170432, SelfUp,
11-19-2022-23-38-44.965,1, 0.101696,0.040185,1170432, SelfUp,
11-19-2022-23-38-45.065,1, 0.2100238,0.038029,1170432, SelfUp,
11-19-2022-23-38-45.170,1, 0.0590878,0.03619,1170432, SelfUp,
11-19-2022-23-38-44.965,1, 0.507128,0.036692,238238, SelfDown,
11-19-2022-23-38-45.065,1, 0.3321396,0.036692,238238, SelfDown,
11-19-2022-23-38-45.274,1, 0.0656398,0.034838,1170432, SelfUp,
11-19-2022-23-38-45.170,1, 0.2829024,0.03758,238454, SelfDown,
11-19-2022-23-38-45.274,1, 0.2637802,0.036464,238605, SelfDown,
11-19-2022-23-38-45.375,1, 0.067771,0.034684,1170432, SelfUp,
11-19-2022-23-38-45.475,1, 0.0705162,0.038304,1170432, SelfUp,
11-19-2022-23-38-45.375,1, 0.3716662,0.035341,239669, SelfDown,
11-19-2022-23-38-45.577,1, 0.0554808,0.034342,1170432, SelfUp,
