Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-28-2022-14-49-45.933,147429.22685240363, 24, Upload, 
11-28-2022-14-49-45.933,573335.8822037919, 25, Upload, 
11-28-2022-14-49-45.933,409525.6301455656, 26, Upload, 
11-28-2022-14-49-45.933,262096.403293162, 27, Upload, 
11-28-2022-14-49-45.933,409525.6301455656, 28, Upload, 
11-28-2022-14-49-45.933,0, 29, Upload, 
11-28-2022-14-49-45.933,196572.3024698715, 30, Upload, 
11-28-2022-14-49-45.933,294858.45370480727, 31, Upload, 
11-28-2022-14-49-45.933,409525.6301455656, 32, Upload, 
11-28-2022-14-49-45.933,229334.35288151674, 33, Upload, 
11-28-2022-14-49-45.933,49143.075617467875, 34, Upload, 
11-28-2022-14-49-45.933,311239.47891062987, 35, Upload, 
11-28-2022-14-49-45.933,622478.9578212597, 36, Upload, 
11-28-2022-14-49-45.933,311239.47891062987, 37, Upload, 
11-28-2022-14-49-45.933,196572.3024698715, 38, Upload, 
11-28-2022-14-49-45.933,180191.27726404887, 39, Upload, 
11-28-2022-14-49-45.938,752591.7073353886, 0, Download, 
11-28-2022-14-49-45.938,768952.3966252884, 1, Download, 
11-28-2022-14-49-45.938,1.2760618670518247e+06, 2, Download, 
11-28-2022-14-49-45.938,2.110457020836712e+06, 3, Download, 
11-28-2022-14-49-45.938,1.586843065999564e+06, 4, Download, 
11-28-2022-14-49-45.938,605129.8110452228, 5, Download, 
11-28-2022-14-49-45.938,1.8157489209374485e+06, 6, Download, 
11-28-2022-14-49-45.938,834395.1537848874, 7, Download, 
11-28-2022-14-49-45.938,1.1778977313124263e+06, 8, Download, 
11-28-2022-14-49-45.938,1.3740103101101553e+06, 9, Download, 
11-28-2022-14-49-45.938,1.2597730753222809e+06, 10, Download, 
11-28-2022-14-49-45.938,1.390514794520767e+06, 11, Download, 
11-28-2022-14-49-45.938,3.17382992711984e+06, 12, Download, 
11-28-2022-14-49-45.938,1.2924944539020804e+06, 13, Download, 
11-28-2022-14-49-45.938,4.564200926519895e+06, 14, Download, 
11-28-2022-14-49-45.938,736231.0180454889, 15, Download, 
11-28-2022-14-49-45.938,1.243412386032381e+06, 16, Download, 
11-28-2022-14-49-45.938,458099.3001171931, 17, Download, 
11-28-2022-14-49-45.938,1.5377609981298647e+06, 18, Download, 
11-28-2022-14-49-45.938,1.455741858999298e+06, 19, Download, 
11-28-2022-14-49-45.938,1.3415765217717797e+06, 20, Download, 
11-28-2022-14-49-45.938,1.325143934921524e+06, 21, Download, 
11-28-2022-14-49-45.938,1.914056851797559e+06, 22, Download, 
11-28-2022-14-49-45.938,1.6687184100094188e+06, 23, Download, 
11-28-2022-14-49-45.938,2.044942366116757e+06, 24, Download, 
11-28-2022-14-49-45.938,2.0776637446965566e+06, 25, Download, 
11-28-2022-14-49-45.938,2.1593952935856995e+06, 26, Download, 
11-28-2022-14-49-45.938,1.259557382641213e+06, 27, Download, 
11-28-2022-14-49-45.938,1.2269079016217694e+06, 28, Download, 
11-28-2022-14-49-45.938,1.6687184100094188e+06, 29, Download, 
11-28-2022-14-49-45.938,2.3066414971947973e+06, 30, Download, 
11-28-2022-14-49-45.938,2.322714596243273e+06, 31, Download, 
11-28-2022-14-49-45.938,1.7669544433091732e+06, 32, Download, 
11-28-2022-14-49-45.938,1.783171337478361e+06, 33, Download, 
11-28-2022-14-49-45.938,3.4190964713476244e+06, 34, Download, 
11-28-2022-14-49-45.938,1.652285823159163e+06, 35, Download, 
11-28-2022-14-49-45.938,1.8978399576283712e+06, 36, Download, 
11-28-2022-14-49-45.938,1.6687903075697748e+06, 37, Download, 
11-28-2022-14-49-45.938,2.421238219784451e+06, 38, Download, 
11-28-2022-14-49-45.938,1.8649028863675038e+06, 39, Download, 
11-28-2022-14-49-46.934,458579.20735466876, 0, Upload, 
11-28-2022-14-49-46.934,0, 1, Upload, 
11-28-2022-14-49-46.934,605979.6668615266, 2, Upload, 
11-28-2022-14-49-46.934,442201.3785205735, 3, Upload, 
11-28-2022-14-49-46.934,294800.91901371564, 4, Upload, 
11-28-2022-14-49-46.934,311178.74784781097, 5, Upload, 
11-28-2022-14-49-46.934,0, 6, Upload, 
11-28-2022-14-49-46.934,98266.97300457188, 7, Upload, 
11-28-2022-14-49-46.934,294800.91901371564, 8, Upload, 
11-28-2022-14-49-46.934,655113.1533638126, 9, Upload, 
11-28-2022-14-49-46.934,196533.94600914375, 10, Upload, 
11-28-2022-14-49-46.934,294800.91901371564, 11, Upload, 
11-28-2022-14-49-46.934,327556.5766819063, 12, Upload, 
11-28-2022-14-49-46.934,949914.0723775282, 13, Upload, 
11-28-2022-14-49-46.934,0, 14, Upload, 
11-28-2022-14-49-46.934,49133.48650228594, 15, Upload, 
11-28-2022-14-49-46.934,655113.1533638126, 16, Upload, 
11-28-2022-14-49-46.934,147400.45950685782, 17, Upload, 
11-28-2022-14-49-46.934,720624.4687001938, 18, Upload, 
11-28-2022-14-49-46.934,0, 19, Upload, 
11-28-2022-14-49-46.934,671490.9821979079, 20, Upload, 
11-28-2022-14-49-46.934,147400.45950685782, 21, Upload, 
11-28-2022-14-49-46.934,802513.6128706704, 22, Upload, 
11-28-2022-14-49-46.934,835269.270538861, 23, Upload, 
11-28-2022-14-49-46.934,0, 24, Upload, 
11-28-2022-14-49-46.934,491334.8650228594, 25, Upload, 
11-28-2022-14-49-46.934,212911.77484323908, 26, Upload, 
11-28-2022-14-49-46.934,98266.97300457188, 27, Upload, 
11-28-2022-14-49-46.934,98266.97300457188, 28, Upload, 
11-28-2022-14-49-46.934,0, 29, Upload, 
11-28-2022-14-49-46.934,98266.97300457188, 30, Upload, 
11-28-2022-14-49-46.934,556846.1803592406, 31, Upload, 
11-28-2022-14-49-46.934,196533.94600914375, 32, Upload, 
11-28-2022-14-49-46.934,49133.48650228594, 33, Upload, 
11-28-2022-14-49-46.934,0, 34, Upload, 
11-28-2022-14-49-46.934,147400.45950685782, 35, Upload, 
11-28-2022-14-49-46.934,0, 36, Upload, 
11-28-2022-14-49-46.934,507712.69385695475, 37, Upload, 
11-28-2022-14-49-46.934,425823.54968647816, 38, Upload, 
11-28-2022-14-49-46.934,0, 39, Upload, 
11-28-2022-14-49-46.938,671218.4340582124, 0, Download, 
11-28-2022-14-49-46.938,786069.4647628514, 1, Download, 
11-28-2022-14-49-46.938,1.4246789380737604e+06, 2, Download, 
11-28-2022-14-49-46.938,2.2924867051315936e+06, 3, Download, 
11-28-2022-14-49-46.938,1.8340181508288379e+06, 4, Download, 
11-28-2022-14-49-46.938,605928.545754698, 5, Download, 
11-28-2022-14-49-46.938,1.8503945980113973e+06, 6, Download, 
11-28-2022-14-49-46.938,802301.9783275954, 7, Download, 
11-28-2022-14-49-46.938,1.277290913430726e+06, 8, Download, 
11-28-2022-14-49-46.938,1.3427967021609636e+06, 9, Download, 
11-28-2022-14-49-46.938,1.1627277499617178e+06, 10, Download, 
11-28-2022-14-49-46.938,1.3427967021609636e+06, 11, Download, 
11-28-2022-14-49-46.938,3.0621797227118853e+06, 12, Download, 
11-28-2022-14-49-46.938,1.2443221186388838e+06, 13, Download, 
11-28-2022-14-49-46.938,5.27285615873959e+06, 14, Download, 
11-28-2022-14-49-46.938,769477.1171535688, 15, Download, 
11-28-2022-14-49-46.938,1.2609864330570742e+06, 16, Download, 
11-28-2022-14-49-46.938,425571.7263198213, 17, Download, 
11-28-2022-14-49-46.938,1.4411273520652277e+06, 18, Download, 
11-28-2022-14-49-46.938,1.5229376211691168e+06, 19, Download, 
11-28-2022-14-49-46.938,1.342652768543148e+06, 20, Download, 
11-28-2022-14-49-46.938,1.277290913430726e+06, 21, Download, 
11-28-2022-14-49-46.938,1.7848888092811597e+06, 22, Download, 
11-28-2022-14-49-46.938,1.7030065733683626e+06, 23, Download, 
11-28-2022-14-49-46.938,1.915900386741635e+06, 24, Download, 
11-28-2022-14-49-46.938,2.226980916401356e+06, 25, Download, 
11-28-2022-14-49-46.938,2.014231036645899e+06, 26, Download, 
11-28-2022-14-49-46.938,1.3264922217873118e+06, 27, Download, 
11-28-2022-14-49-46.938,1.1790322303353695e+06, 28, Download, 
11-28-2022-14-49-46.938,1.5066331407954653e+06, 29, Download, 
11-28-2022-14-49-46.938,2.3089351191230607e+06, 30, Download, 
11-28-2022-14-49-46.938,2.3416880134881795e+06, 31, Download, 
11-28-2022-14-49-46.938,1.5227936875513014e+06, 32, Download, 
11-28-2022-14-49-46.938,1.8832914259943315e+06, 33, Download, 
11-28-2022-14-49-46.938,3.569849585371227e+06, 34, Download, 
11-28-2022-14-49-46.938,1.6047478902730062e+06, 35, Download, 
11-28-2022-14-49-46.938,2.2433573635839154e+06, 36, Download, 
11-28-2022-14-49-46.938,1.506417240368742e+06, 37, Download, 
11-28-2022-14-49-46.938,2.4071218354095095e+06, 38, Download, 
11-28-2022-14-49-46.938,1.7522078817249485e+06, 39, Download, 
11-28-2022-14-49-47.934,573226.415837459, 0, Upload, 
11-28-2022-14-49-47.934,0, 1, Upload, 
11-28-2022-14-49-47.934,196534.77114427165, 2, Upload, 
11-28-2022-14-49-47.934,393069.5422885433, 3, Upload, 
11-28-2022-14-49-47.934,458581.1326699672, 4, Upload, 
11-28-2022-14-49-47.934,245668.46393033958, 5, Upload, 
11-28-2022-14-49-47.934,98267.38557213583, 6, Upload, 
11-28-2022-14-49-47.934,147401.07835820375, 7, Upload, 
11-28-2022-14-49-47.934,294802.1567164075, 8, Upload, 
11-28-2022-14-49-47.934,638738.0062188829, 9, Upload, 
11-28-2022-14-49-47.934,180156.8735489157, 10, Upload, 
11-28-2022-14-49-47.934,229290.5663349836, 11, Upload, 
11-28-2022-14-49-47.934,556848.518242103, 12, Upload, 
11-28-2022-14-49-47.934,262046.36152569554, 13, Upload, 
11-28-2022-14-49-47.934,0, 14, Upload, 
11-28-2022-14-49-47.934,147401.07835820375, 15, Upload, 
11-28-2022-14-49-47.934,474959.0302653232, 16, Upload, 
11-28-2022-14-49-47.934,311180.05431176344, 17, Upload, 
11-28-2022-14-49-47.934,524092.7230513911, 18, Upload, 
11-28-2022-14-49-47.934,49133.69278606791, 19, Upload, 
11-28-2022-14-49-47.934,966295.9581260023, 20, Upload, 
11-28-2022-14-49-47.934,196534.77114427165, 21, Upload, 
11-28-2022-14-49-47.934,409447.4398838993, 22, Upload, 
11-28-2022-14-49-47.934,245668.46393033958, 23, Upload, 
11-28-2022-14-49-47.934,294802.1567164075, 24, Upload, 
11-28-2022-14-49-47.934,933540.1629352904, 25, Upload, 
11-28-2022-14-49-47.934,343935.8495024754, 26, Upload, 
11-28-2022-14-49-47.934,245668.46393033958, 27, Upload, 
11-28-2022-14-49-47.934,98267.38557213583, 28, Upload, 
11-28-2022-14-49-47.934,0, 29, Upload, 
11-28-2022-14-49-47.934,0, 30, Upload, 
11-28-2022-14-49-47.934,147401.07835820375, 31, Upload, 
11-28-2022-14-49-47.934,65511.590381423885, 32, Upload, 
11-28-2022-14-49-47.934,376691.6446931873, 33, Upload, 
11-28-2022-14-49-47.934,49133.69278606791, 34, Upload, 
11-28-2022-14-49-47.934,147401.07835820375, 35, Upload, 
11-28-2022-14-49-47.934,49133.69278606791, 36, Upload, 
11-28-2022-14-49-47.934,605982.2110281709, 37, Upload, 
11-28-2022-14-49-47.934,131023.18076284777, 38, Upload, 
11-28-2022-14-49-47.934,49133.69278606791, 39, Upload, 
11-28-2022-14-49-47.939,671555.4943727296, 0, Download, 
11-28-2022-14-49-47.939,818970.1150886946, 1, Download, 
11-28-2022-14-49-47.939,1.1955524084389512e+06, 2, Download, 
11-28-2022-14-49-47.939,2.0145225235276457e+06, 3, Download, 
11-28-2022-14-49-47.939,1.4740022475691072e+06, 4, Download, 
11-28-2022-14-49-47.939,655176.0920709557, 5, Download, 
11-28-2022-14-49-47.939,1.5068330319679265e+06, 6, Download, 
11-28-2022-14-49-47.939,720693.7012780512, 7, Download, 
11-28-2022-14-49-47.939,1.0810405519170768e+06, 8, Download, 
11-28-2022-14-49-47.939,1.0810405519170768e+06, 9, Download, 
11-28-2022-14-49-47.939,1.2446186355490014e+06, 10, Download, 
11-28-2022-14-49-47.939,1.4084846383620116e+06, 11, Download, 
11-28-2022-14-49-47.939,2.915533609715753e+06, 12, Download, 
11-28-2022-14-49-47.939,1.0810405519170768e+06, 13, Download, 
11-28-2022-14-49-47.939,5.077254814573549e+06, 14, Download, 
11-28-2022-14-49-47.939,638796.6897691818, 15, Download, 
11-28-2022-14-49-47.939,1.1793169657277202e+06, 16, Download, 
11-28-2022-14-49-47.939,425864.4598461212, 17, Download, 
11-28-2022-14-49-47.939,1.2773774401525492e+06, 18, Download, 
11-28-2022-14-49-47.939,1.1793169657277202e+06, 19, Download, 
11-28-2022-14-49-47.939,1.4413874025561025e+06, 20, Download, 
11-28-2022-14-49-47.939,1.359490391047233e+06, 21, Download, 
11-28-2022-14-49-47.939,1.9490049143205502e+06, 22, Download, 
11-28-2022-14-49-47.939,1.2283831928377703e+06, 23, Download, 
11-28-2022-14-49-47.939,1.6706270549856655e+06, 24, Download, 
11-28-2022-14-49-47.939,1.7852828710980827e+06, 25, Download, 
11-28-2022-14-49-47.939,1.621344888489801e+06, 26, Download, 
11-28-2022-14-49-47.939,1.0808246125312624e+06, 27, Download, 
11-28-2022-14-49-47.939,1.0974199542188507e+06, 28, Download, 
11-28-2022-14-49-47.939,1.473930267773836e+06, 29, Download, 
11-28-2022-14-49-47.939,2.1620811038341536e+06, 30, Download, 
11-28-2022-14-49-47.939,2.227454753450706e+06, 31, Download, 
11-28-2022-14-49-47.939,1.4741462071596503e+06, 32, Download, 
11-28-2022-14-49-47.939,1.7687595092057658e+06, 33, Download, 
11-28-2022-14-49-47.939,3.079111693347677e+06, 34, Download, 
11-28-2022-14-49-47.939,1.3267315864436852e+06, 35, Download, 
11-28-2022-14-49-47.939,2.0146664831181886e+06, 36, Download, 
11-28-2022-14-49-47.939,1.3430390089501876e+06, 37, Download, 
11-28-2022-14-49-47.939,1.883559284908726e+06, 38, Download, 
11-28-2022-14-49-47.939,1.4576228452673333e+06, 39, Download, 
11-28-2022-14-49-48.934,147397.38006194937, 0, Upload, 
11-28-2022-14-49-48.934,196529.84008259917, 1, Upload, 
11-28-2022-14-49-48.934,458569.62685939803, 2, Upload, 
11-28-2022-14-49-48.934,638721.9802684473, 3, Upload, 
11-28-2022-14-49-48.934,442192.1401858481, 4, Upload, 
11-28-2022-14-49-48.934,589589.5202477975, 5, Upload, 
11-28-2022-14-49-48.934,294794.76012389874, 6, Upload, 
11-28-2022-14-49-48.934,49132.46002064979, 7, Upload, 
11-28-2022-14-49-48.934,556834.5469006976, 8, Upload, 
11-28-2022-14-49-48.934,163774.8667354993, 9, Upload, 
11-28-2022-14-49-48.934,245662.30010324894, 10, Upload, 
11-28-2022-14-49-48.934,245662.30010324894, 11, Upload, 
11-28-2022-14-49-48.934,474947.11353294796, 12, Upload, 
11-28-2022-14-49-48.934,98264.92004129959, 13, Upload, 
11-28-2022-14-49-48.934,0, 14, Upload, 
11-28-2022-14-49-48.934,245662.30010324894, 15, Upload, 
11-28-2022-14-49-48.934,278417.2734503488, 16, Upload, 
11-28-2022-14-49-48.934,949894.2270658959, 17, Upload, 
11-28-2022-14-49-48.934,868006.7936981462, 18, Upload, 
11-28-2022-14-49-48.934,147397.38006194937, 19, Upload, 
11-28-2022-14-49-48.934,671476.9536155472, 20, Upload, 
11-28-2022-14-49-48.934,376682.1934916484, 21, Upload, 
11-28-2022-14-49-48.934,540457.0602271477, 22, Upload, 
11-28-2022-14-49-48.934,163774.8667354993, 23, Upload, 
11-28-2022-14-49-48.934,409437.16683874826, 24, Upload, 
11-28-2022-14-49-48.934,131019.89338839945, 25, Upload, 
11-28-2022-14-49-48.934,212907.3267561491, 26, Upload, 
11-28-2022-14-49-48.934,524079.5735535978, 27, Upload, 
11-28-2022-14-49-48.934,98264.92004129959, 28, Upload, 
11-28-2022-14-49-48.934,0, 29, Upload, 
11-28-2022-14-49-48.934,49132.46002064979, 30, Upload, 
11-28-2022-14-49-48.934,196529.84008259917, 31, Upload, 
11-28-2022-14-49-48.934,409437.16683874826, 32, Upload, 
11-28-2022-14-49-48.934,245662.30010324894, 33, Upload, 
11-28-2022-14-49-48.934,0, 34, Upload, 
11-28-2022-14-49-48.934,343927.2201445485, 35, Upload, 
11-28-2022-14-49-48.934,327549.7334709986, 36, Upload, 
11-28-2022-14-49-48.934,343927.2201445485, 37, Upload, 
11-28-2022-14-49-48.934,294794.76012389874, 38, Upload, 
11-28-2022-14-49-48.934,0, 39, Upload, 
11-28-2022-14-49-48.939,835482.154725339, 0, Download, 
11-28-2022-14-49-48.939,1.0482322204923221e+06, 1, Download, 
11-28-2022-14-49-48.939,1.3924702578755652e+06, 2, Download, 
11-28-2022-14-49-48.939,2.1624244004655834e+06, 3, Download, 
11-28-2022-14-49-48.939,1.9984603876787422e+06, 4, Download, 
11-28-2022-14-49-48.939,900866.1844121203, 5, Download, 
11-28-2022-14-49-48.939,1.703584333069799e+06, 6, Download, 
11-28-2022-14-49-48.939,901010.1668606597, 7, Download, 
11-28-2022-14-49-48.939,1.2940342572240445e+06, 8, Download, 
11-28-2022-14-49-48.939,1.4250182902704163e+06, 9, Download, 
11-28-2022-14-49-48.939,1.3759442723931954e+06, 10, Download, 
11-28-2022-14-49-48.939,1.5070722878881067e+06, 11, Download, 
11-28-2022-14-49-48.939,2.9483285987438136e+06, 12, Download, 
11-28-2022-14-49-48.939,1.425090281494686e+06, 13, Download, 
11-28-2022-14-49-48.939,5.864397129989855e+06, 14, Download, 
11-28-2022-14-49-48.939,671662.1243870372, 15, Download, 
11-28-2022-14-49-48.939,1.375728298720386e+06, 16, Download, 
11-28-2022-14-49-48.939,655280.1213532072, 17, Download, 
11-28-2022-14-49-48.939,1.376088254841735e+06, 18, Download, 
11-28-2022-14-49-48.939,1.1302142268857427e+06, 19, Download, 
11-28-2022-14-49-48.939,1.4414722845285162e+06, 20, Download, 
11-28-2022-14-49-48.939,1.392254284202756e+06, 21, Download, 
11-28-2022-14-49-48.939,2.014914381936842e+06, 22, Download, 
11-28-2022-14-49-48.939,1.3760162636174653e+06, 23, Download, 
11-28-2022-14-49-48.939,1.6054362973153575e+06, 24, Download, 
11-28-2022-14-49-48.939,1.9330043667676912e+06, 25, Download, 
11-28-2022-14-49-48.939,2.1622804180170437e+06, 26, Download, 
11-28-2022-14-49-48.939,1.2121962332791635e+06, 27, Download, 
11-28-2022-14-49-48.939,1.2285062450887237e+06, 28, Download, 
11-28-2022-14-49-48.939,1.5561463057653273e+06, 29, Download, 
11-28-2022-14-49-48.939,2.2276644477038253e+06, 30, Download, 
11-28-2022-14-49-48.939,2.3915564692663965e+06, 31, Download, 
11-28-2022-14-49-48.939,1.6873463124845084e+06, 32, Download, 
11-28-2022-14-49-48.939,1.8511663428228102e+06, 33, Download, 
11-28-2022-14-49-48.939,3.243420627025566e+06, 34, Download, 
11-28-2022-14-49-48.939,1.703584333069799e+06, 35, Download, 
11-28-2022-14-49-48.939,2.4241764928855174e+06, 36, Download, 
11-28-2022-14-49-48.939,1.5235262821462066e+06, 37, Download, 
11-28-2022-14-49-48.939,2.3751744662325666e+06, 38, Download, 
11-28-2022-14-49-48.939,1.6545103151925781e+06, 39, Download, 
11-28-2022-14-49-49.935,491339.62922211253, 0, Upload, 
11-28-2022-14-49-49.935,294803.7775332675, 1, Upload, 
11-28-2022-14-49-49.935,262047.80225179336, 2, Upload, 
11-28-2022-14-49-49.935,573229.5674257979, 3, Upload, 
11-28-2022-14-49-49.935,393071.70337769005, 4, Upload, 
11-28-2022-14-49-49.935,98267.92584442251, 5, Upload, 
11-28-2022-14-49-49.935,196535.85168884502, 6, Upload, 
11-28-2022-14-49-49.935,212913.8393295821, 7, Upload, 
11-28-2022-14-49-49.935,474961.64158137544, 8, Upload, 
11-28-2022-14-49-49.935,0, 9, Upload, 
11-28-2022-14-49-49.935,262047.80225179336, 10, Upload, 
11-28-2022-14-49-49.935,212913.8393295821, 11, Upload, 
11-28-2022-14-49-49.935,687875.4809109576, 12, Upload, 
11-28-2022-14-49-49.935,196535.85168884502, 13, Upload, 
11-28-2022-14-49-49.935,49133.962922211256, 14, Upload, 
11-28-2022-14-49-49.935,360315.72809621587, 15, Upload, 
11-28-2022-14-49-49.935,556851.5797850608, 16, Upload, 
11-28-2022-14-49-49.935,982679.2584442251, 17, Upload, 
11-28-2022-14-49-49.935,425827.6786591642, 18, Upload, 
11-28-2022-14-49-49.935,147401.88876663375, 19, Upload, 
11-28-2022-14-49-49.935,278425.7898925304, 20, Upload, 
11-28-2022-14-49-49.935,65511.95056294834, 21, Upload, 
11-28-2022-14-49-49.935,507717.6168628496, 22, Upload, 
11-28-2022-14-49-49.935,49133.962922211256, 23, Upload, 
11-28-2022-14-49-49.935,835277.3696775913, 24, Upload, 
11-28-2022-14-49-49.935,0, 25, Upload, 
11-28-2022-14-49-49.935,229291.82697031918, 26, Upload, 
11-28-2022-14-49-49.935,491339.62922211253, 27, Upload, 
11-28-2022-14-49-49.935,0, 28, Upload, 
11-28-2022-14-49-49.935,0, 29, Upload, 
11-28-2022-14-49-49.935,49133.962922211256, 30, Upload, 
11-28-2022-14-49-49.935,491339.62922211253, 31, Upload, 
11-28-2022-14-49-49.935,311181.7651740046, 32, Upload, 
11-28-2022-14-49-49.935,98267.92584442251, 33, Upload, 
11-28-2022-14-49-49.935,0, 34, Upload, 
11-28-2022-14-49-49.935,393071.70337769005, 35, Upload, 
11-28-2022-14-49-49.935,556851.5797850608, 36, Upload, 
11-28-2022-14-49-49.935,474961.64158137544, 37, Upload, 
11-28-2022-14-49-49.935,212913.8393295821, 38, Upload, 
11-28-2022-14-49-49.935,196535.85168884502, 39, Upload, 
11-28-2022-14-49-49.939,900894.8293758732, 0, Download, 
11-28-2022-14-49-49.939,950114.3946930382, 1, Download, 
11-28-2022-14-49-49.939,1.3432229756098976e+06, 2, Download, 
11-28-2022-14-49-49.939,2.26042833540698e+06, 3, Download, 
11-28-2022-14-49-49.939,1.703710495684339e+06, 4, Download, 
11-28-2022-14-49-49.939,966496.9186276316, 5, Download, 
11-28-2022-14-49-49.939,1.7529300610015038e+06, 6, Download, 
11-28-2022-14-49-49.939,966568.9121410161, 7, Download, 
11-28-2022-14-49-49.939,1.26131035593693e+06, 8, Download, 
11-28-2022-14-49-49.939,1.1795417232907314e+06, 9, Download, 
11-28-2022-14-49-49.939,1.3924425409270625e+06, 10, Download, 
11-28-2022-14-49-49.939,1.670945447815152e+06, 11, Download, 
11-28-2022-14-49-49.939,2.8995627493962795e+06, 12, Download, 
11-28-2022-14-49-49.939,1.4743551606000299e+06, 13, Download, 
11-28-2022-14-49-49.939,4.930779736745719e+06, 14, Download, 
11-28-2022-14-49-49.939,704304.5421607513, 15, Download, 
11-28-2022-14-49-49.939,1.3269124451886886e+06, 16, Download, 
11-28-2022-14-49-49.939,655300.9573837398, 17, Download, 
11-28-2022-14-49-49.939,1.2940754038061171e+06, 18, Download, 
11-28-2022-14-49-49.939,1.4087530713482716e+06, 19, Download, 
11-28-2022-14-49-49.939,1.6873279717497453e+06, 20, Download, 
11-28-2022-14-49-49.939,1.4087530713482716e+06, 21, Download, 
11-28-2022-14-49-49.939,1.8839902524782517e+06, 22, Download, 
11-28-2022-14-49-49.939,1.343294969123282e+06, 23, Download, 
11-28-2022-14-49-49.939,1.81817218268634e+06, 24, Download, 
11-28-2022-14-49-49.939,1.7364035500401414e+06, 25, Download, 
11-28-2022-14-49-49.939,2.0149064569282308e+06, 26, Download, 
11-28-2022-14-49-49.939,1.2450718190291056e+06, 27, Download, 
11-28-2022-14-49-49.939,1.4087530713482716e+06, 28, Download, 
11-28-2022-14-49-49.939,1.5726503042075909e+06, 29, Download, 
11-28-2022-14-49-49.939,2.1788036897875504e+06, 30, Download, 
11-28-2022-14-49-49.939,2.3425569356201007e+06, 31, Download, 
11-28-2022-14-49-49.939,1.703422521630801e+06, 32, Download, 
11-28-2022-14-49-49.939,1.719877039078779e+06, 33, Download, 
11-28-2022-14-49-49.939,3.3745839499861063e+06, 34, Download, 
11-28-2022-14-49-49.939,1.5398132628250194e+06, 35, Download, 
11-28-2022-14-49-49.939,2.0477434983108023e+06, 36, Download, 
11-28-2022-14-49-49.939,1.8017896587517464e+06, 37, Download, 
11-28-2022-14-49-49.939,2.3261744116855073e+06, 38, Download, 
11-28-2022-14-49-49.939,1.736331556526757e+06, 39, Download, 
11-28-2022-14-49-50.947,194286.85494398425, 0, Upload, 
11-28-2022-14-49-50.947,291430.28241597634, 1, Upload, 
11-28-2022-14-49-50.947,340001.9961519724, 2, Upload, 
11-28-2022-14-49-50.947,0, 3, Upload, 
11-28-2022-14-49-50.947,437145.42362396454, 4, Upload, 
11-28-2022-14-49-50.947,340001.9961519724, 5, Upload, 
11-28-2022-14-49-50.947,242858.5686799803, 6, Upload, 
11-28-2022-14-49-50.947,113333.99871732414, 7, Upload, 
11-28-2022-14-49-50.947,226667.99743464828, 8, Upload, 
11-28-2022-14-49-50.947,97143.42747199212, 9, Upload, 
11-28-2022-14-49-50.947,340001.9961519724, 10, Upload, 
11-28-2022-14-49-50.947,712385.1347946088, 11, Upload, 
11-28-2022-14-49-50.947,793337.991021269, 12, Upload, 
11-28-2022-14-49-50.947,145715.14120798817, 13, Upload, 
11-28-2022-14-49-50.947,145715.14120798817, 14, Upload, 
11-28-2022-14-49-50.947,291430.28241597634, 15, Upload, 
11-28-2022-14-49-50.947,259049.1399253123, 16, Upload, 
11-28-2022-14-49-50.947,582860.5648319527, 17, Upload, 
11-28-2022-14-49-50.947,48571.71373599606, 18, Upload, 
11-28-2022-14-49-50.947,242858.5686799803, 19, Upload, 
11-28-2022-14-49-50.947,939053.1322292571, 20, Upload, 
11-28-2022-14-49-50.947,64762.28498132808, 21, Upload, 
11-28-2022-14-49-50.947,356192.5673973044, 22, Upload, 
11-28-2022-14-49-50.947,48571.71373599606, 23, Upload, 
11-28-2022-14-49-50.947,906671.9897385931, 24, Upload, 
11-28-2022-14-49-50.947,145715.14120798817, 25, Upload, 
11-28-2022-14-49-50.947,145715.14120798817, 26, Upload, 
11-28-2022-14-49-50.947,48571.71373599606, 27, Upload, 
11-28-2022-14-49-50.947,194286.85494398425, 28, Upload, 
11-28-2022-14-49-50.947,0, 29, Upload, 
11-28-2022-14-49-50.947,242858.5686799803, 30, Upload, 
11-28-2022-14-49-50.947,566669.9935866207, 31, Upload, 
11-28-2022-14-49-50.947,145715.14120798817, 32, Upload, 
11-28-2022-14-49-50.947,97143.42747199212, 33, Upload, 
11-28-2022-14-49-50.947,0, 34, Upload, 
11-28-2022-14-49-50.947,194286.85494398425, 35, Upload, 
11-28-2022-14-49-50.947,631432.2785679487, 36, Upload, 
11-28-2022-14-49-50.947,453335.99486929656, 37, Upload, 
11-28-2022-14-49-50.947,161905.7124533202, 38, Upload, 
11-28-2022-14-49-50.947,242858.5686799803, 39, Upload, 
11-28-2022-14-49-50.947,699022.4363140786, 0, Download, 
11-28-2022-14-49-50.947,731609.877130265, 1, Download, 
11-28-2022-14-49-50.947,845415.8580171951, 2, Download, 
11-28-2022-14-49-50.947,1.8371536914604432e+06, 3, Download, 
11-28-2022-14-49-50.947,1.300568335287852e+06, 4, Download, 
11-28-2022-14-49-50.947,829086.4144705702, 5, Download, 
11-28-2022-14-49-50.947,1.0890714782294263e+06, 6, Download, 
11-28-2022-14-49-50.947,763911.5328381974, 7, Download, 
11-28-2022-14-49-50.947,910447.8470954408, 8, Download, 
11-28-2022-14-49-50.947,975479.8361736867, 9, Download, 
11-28-2022-14-49-50.947,1.0892143707835532e+06, 10, Download, 
