Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-28-2022-14-53-14.772,262106.75463016707, 12, Upload, 
11-28-2022-14-53-14.772,393160.1319452506, 13, Upload, 
11-28-2022-14-53-14.772,49145.01649315633, 14, Upload, 
11-28-2022-14-53-14.772,147435.049479469, 15, Upload, 
11-28-2022-14-53-14.772,425923.4762740215, 16, Upload, 
11-28-2022-14-53-14.772,704411.903068574, 17, Upload, 
11-28-2022-14-53-14.772,1.0811903628494393e+06, 18, Upload, 
11-28-2022-14-53-14.772,147435.049479469, 19, Upload, 
11-28-2022-14-53-14.772,49145.01649315633, 20, Upload, 
11-28-2022-14-53-14.772,524213.50926033413, 21, Upload, 
11-28-2022-14-53-14.772,49145.01649315633, 22, Upload, 
11-28-2022-14-53-14.772,1.0320453463562828e+06, 23, Upload, 
11-28-2022-14-53-14.772,0, 24, Upload, 
11-28-2022-14-53-14.772,0, 25, Upload, 
11-28-2022-14-53-14.772,49145.01649315633, 26, Upload, 
11-28-2022-14-53-14.772,0, 27, Upload, 
11-28-2022-14-53-14.772,589740.197917876, 28, Upload, 
11-28-2022-14-53-14.772,49145.01649315633, 29, Upload, 
11-28-2022-14-53-14.772,147435.049479469, 30, Upload, 
11-28-2022-14-53-14.772,409541.80410963605, 31, Upload, 
11-28-2022-14-53-14.772,507831.8370959487, 32, Upload, 
11-28-2022-14-53-14.772,425923.4762740215, 33, Upload, 
11-28-2022-14-53-14.772,49145.01649315633, 34, Upload, 
11-28-2022-14-53-14.772,98290.03298631265, 35, Upload, 
11-28-2022-14-53-14.772,278488.42679455254, 36, Upload, 
11-28-2022-14-53-14.772,311251.7711233234, 37, Upload, 
11-28-2022-14-53-14.772,98290.03298631265, 38, Upload, 
11-28-2022-14-53-14.772,0, 39, Upload, 
11-28-2022-14-53-15.772,262033.23855006485, 0, Upload, 
11-28-2022-14-53-15.772,360295.7030063392, 1, Upload, 
11-28-2022-14-53-15.772,343918.62559696013, 2, Upload, 
11-28-2022-14-53-15.772,65508.30963751621, 3, Upload, 
11-28-2022-14-53-15.772,949870.4897439851, 4, Upload, 
11-28-2022-14-53-15.772,589574.786737646, 5, Upload, 
11-28-2022-14-53-15.772,98262.46445627432, 6, Upload, 
11-28-2022-14-53-15.772,556820.6319188878, 7, Upload, 
11-28-2022-14-53-15.772,524066.4771001297, 8, Upload, 
11-28-2022-14-53-15.772,540443.5545095088, 9, Upload, 
11-28-2022-14-53-15.772,196524.92891254864, 10, Upload, 
11-28-2022-14-53-15.772,524066.4771001297, 11, Upload, 
11-28-2022-14-53-15.772,474935.24487199256, 12, Upload, 
11-28-2022-14-53-15.772,474935.24487199256, 13, Upload, 
11-28-2022-14-53-15.772,147393.6966844115, 14, Upload, 
11-28-2022-14-53-15.772,245656.1611406858, 15, Upload, 
11-28-2022-14-53-15.772,114639.54186565337, 16, Upload, 
11-28-2022-14-53-15.772,0, 17, Upload, 
11-28-2022-14-53-15.772,49131.23222813716, 18, Upload, 
11-28-2022-14-53-15.772,638706.0189657831, 19, Upload, 
11-28-2022-14-53-15.772,49131.23222813716, 20, Upload, 
11-28-2022-14-53-15.772,507689.39969075064, 21, Upload, 
11-28-2022-14-53-15.772,49131.23222813716, 22, Upload, 
11-28-2022-14-53-15.772,818853.8704689527, 23, Upload, 
11-28-2022-14-53-15.772,98262.46445627432, 24, Upload, 
11-28-2022-14-53-15.772,0, 25, Upload, 
11-28-2022-14-53-15.772,245656.1611406858, 26, Upload, 
11-28-2022-14-53-15.772,0, 27, Upload, 
11-28-2022-14-53-15.772,474935.24487199256, 28, Upload, 
11-28-2022-14-53-15.772,196524.92891254864, 29, Upload, 
11-28-2022-14-53-15.772,393049.8578250973, 30, Upload, 
11-28-2022-14-53-15.772,360295.7030063392, 31, Upload, 
11-28-2022-14-53-15.772,245656.1611406858, 32, Upload, 
11-28-2022-14-53-15.772,540443.5545095088, 33, Upload, 
11-28-2022-14-53-15.772,98262.46445627432, 34, Upload, 
11-28-2022-14-53-15.772,491312.3222813716, 35, Upload, 
11-28-2022-14-53-15.772,0, 36, Upload, 
11-28-2022-14-53-15.772,1.195526650884671e+06, 37, Upload, 
11-28-2022-14-53-15.772,98262.46445627432, 38, Upload, 
11-28-2022-14-53-15.772,0, 39, Upload, 
11-28-2022-14-53-15.772,6.30474298514018e+06, 0, Download, 
11-28-2022-14-53-15.772,1.9649614108116496e+06, 1, Download, 
11-28-2022-14-53-15.772,1.3755305632309222e+06, 2, Download, 
11-28-2022-14-53-15.772,1.3101661927503243e+06, 3, Download, 
11-28-2022-14-53-15.772,1.0642941228742609e+06, 4, Download, 
11-28-2022-14-53-15.772,1.21190372829405e+06, 5, Download, 
11-28-2022-14-53-15.772,1.2774120379315661e+06, 6, Download, 
11-28-2022-14-53-15.772,2.833018483087199e+06, 7, Download, 
11-28-2022-14-53-15.772,998785.8132367447, 8, Download, 
11-28-2022-14-53-15.772,1.7195931279848006e+06, 9, Download, 
11-28-2022-14-53-15.772,1.3592974249784613e+06, 10, Download, 
11-28-2022-14-53-15.772,1.5065471825059545e+06, 11, Download, 
11-28-2022-14-53-15.772,818853.8704689527, 12, Download, 
11-28-2022-14-53-15.772,1.0480609846218002e+06, 13, Download, 
11-28-2022-14-53-15.772,1.6703179565997452e+06, 14, Download, 
11-28-2022-14-53-15.772,1.6376357713594462e+06, 15, Download, 
11-28-2022-14-53-15.772,540443.5545095088, 16, Download, 
11-28-2022-14-53-15.772,1.21190372829405e+06, 17, Download, 
11-28-2022-14-53-15.772,867985.1026970899, 18, Download, 
11-28-2022-14-53-15.772,2.7183789412215455e+06, 19, Download, 
11-28-2022-14-53-15.772,1.4248057346159776e+06, 20, Download, 
11-28-2022-14-53-15.772,1.5066191520844137e+06, 21, Download, 
11-28-2022-14-53-15.772,2.44011256441902e+06, 22, Download, 
11-28-2022-14-53-15.772,704214.3286032993, 23, Download, 
11-28-2022-14-53-15.772,1.9979314743657853e+06, 24, Download, 
11-28-2022-14-53-15.772,818853.8704689527, 25, Download, 
11-28-2022-14-53-15.772,2.603811368934351e+06, 26, Download, 
11-28-2022-14-53-15.772,1.5066911216628728e+06, 27, Download, 
11-28-2022-14-53-15.772,2.7348279882093836e+06, 28, Download, 
11-28-2022-14-53-15.772,2.227210558097092e+06, 29, Download, 
11-28-2022-14-53-15.772,1.6868389731660425e+06, 30, Download, 
11-28-2022-14-53-15.772,2.7347560186309246e+06, 31, Download, 
11-28-2022-14-53-15.772,1.0317558767908803e+06, 32, Download, 
11-28-2022-14-53-15.772,1.3917637014833828e+06, 33, Download, 
11-28-2022-14-53-15.772,2.3909093626124235e+06, 34, Download, 
11-28-2022-14-53-15.772,2.2272825276755514e+06, 35, Download, 
11-28-2022-14-53-15.772,1.4737210581087372e+06, 36, Download, 
11-28-2022-14-53-15.772,2.0959780300866822e+06, 37, Download, 
11-28-2022-14-53-15.772,1.0808151394405584e+06, 38, Download, 
11-28-2022-14-53-15.772,1.21190372829405e+06, 39, Download, 
11-28-2022-14-53-16.784,6.20172140012165e+06, 0, Download, 
11-28-2022-14-53-16.784,2.0565158973817646e+06, 1, Download, 
11-28-2022-14-53-16.784,1.1166495928461845e+06, 2, Download, 
11-28-2022-14-53-16.784,1.3432450401127762e+06, 3, Download, 
11-28-2022-14-53-16.784,1.1167918472424876e+06, 4, Download, 
11-28-2022-14-53-16.784,1.0196795126996625e+06, 5, Download, 
11-28-2022-14-53-16.784,1.3270596510223055e+06, 6, Download, 
11-28-2022-14-53-16.784,2.4924076655362053e+06, 7, Download, 
11-28-2022-14-53-16.784,1.0358649017901333e+06, 8, Download, 
11-28-2022-14-53-16.784,1.5696271057849135e+06, 9, Download, 
11-28-2022-14-53-16.784,1.2784323565527415e+06, 10, Download, 
11-28-2022-14-53-16.784,1.472870407232846e+06, 11, Download, 
11-28-2022-14-53-16.784,890054.1455795929, 12, Download, 
11-28-2022-14-53-16.784,857754.4945968027, 13, Download, 
11-28-2022-14-53-16.784,1.472870407232846e+06, 14, Download, 
11-28-2022-14-53-16.784,1.616946355751884e+06, 15, Download, 
11-28-2022-14-53-16.784,565931.2245131594, 16, Download, 
11-28-2022-14-53-16.784,1.196540303256394e+06, 17, Download, 
11-28-2022-14-53-16.784,792303.7143184231, 18, Download, 
11-28-2022-14-53-16.784,2.4091079556445084e+06, 19, Download, 
11-28-2022-14-53-16.784,1.2124965951752153e+06, 20, Download, 
11-28-2022-14-53-16.784,1.2288792303714317e+06, 21, Download, 
11-28-2022-14-53-16.784,2.522223143334241e+06, 22, Download, 
11-28-2022-14-53-16.784,662948.0058582724, 23, Download, 
11-28-2022-14-53-16.784,2.166494945068827e+06, 24, Download, 
11-28-2022-14-53-16.784,970096.7562382311, 25, Download, 
11-28-2022-14-53-16.784,2.8456124144846178e+06, 26, Download, 
11-28-2022-14-53-16.784,1.551842158244413e+06, 27, Download, 
11-28-2022-14-53-16.784,2.6030704611218353e+06, 28, Download, 
11-28-2022-14-53-16.784,2.5707315340067977e+06, 29, Download, 
11-28-2022-14-53-16.784,1.8594883091146664e+06, 30, Download, 
11-28-2022-14-53-16.784,2.0372813510344746e+06, 31, Download, 
11-28-2022-14-53-16.784,1.4213682027567078e+06, 32, Download, 
11-28-2022-14-53-16.784,1.421439189925974e+06, 33, Download, 
11-28-2022-14-53-16.784,1.5990569748936128e+06, 34, Download, 
11-28-2022-14-53-16.784,1.7284271471498946e+06, 35, Download, 
11-28-2022-14-53-16.784,1.5183603383642859e+06, 36, Download, 
11-28-2022-14-53-16.784,1.9705880439071415e+06, 37, Download, 
11-28-2022-14-53-16.784,985365.0091228371, 38, Download, 
11-28-2022-14-53-16.784,1.259761968190255e+06, 39, Download, 
11-28-2022-14-53-16.794,834224.5444737696, 0, Upload, 
11-28-2022-14-53-16.794,64171.11880567459, 1, Upload, 
11-28-2022-14-53-16.794,304812.8143269543, 2, Upload, 
11-28-2022-14-53-16.794,240641.6955212797, 3, Upload, 
11-28-2022-14-53-16.794,689839.5271610018, 4, Upload, 
11-28-2022-14-53-16.794,48128.33910425594, 5, Upload, 
11-28-2022-14-53-16.794,96256.67820851188, 6, Upload, 
11-28-2022-14-53-16.794,561497.2895496526, 7, Upload, 
11-28-2022-14-53-16.794,48128.33910425594, 8, Upload, 
11-28-2022-14-53-16.794,385026.7128340475, 9, Upload, 
11-28-2022-14-53-16.794,336898.37372979155, 10, Upload, 
11-28-2022-14-53-16.794,160427.79701418645, 11, Upload, 
11-28-2022-14-53-16.794,481283.3910425594, 12, Upload, 
11-28-2022-14-53-16.794,320855.5940283729, 13, Upload, 
11-28-2022-14-53-16.794,192513.35641702375, 14, Upload, 
11-28-2022-14-53-16.794,320855.5940283729, 15, Upload, 
11-28-2022-14-53-16.794,529411.7301468153, 16, Upload, 
11-28-2022-14-53-16.794,0, 17, Upload, 
11-28-2022-14-53-16.794,208556.1361184424, 18, Upload, 
11-28-2022-14-53-16.794,449197.8316397221, 19, Upload, 
11-28-2022-14-53-16.794,96256.67820851188, 20, Upload, 
11-28-2022-14-53-16.794,160427.79701418645, 21, Upload, 
11-28-2022-14-53-16.794,48128.33910425594, 22, Upload, 
11-28-2022-14-53-16.794,64171.11880567459, 23, Upload, 
11-28-2022-14-53-16.794,96256.67820851188, 24, Upload, 
11-28-2022-14-53-16.794,256684.47522269835, 25, Upload, 
11-28-2022-14-53-16.794,240641.6955212797, 26, Upload, 
11-28-2022-14-53-16.794,48128.33910425594, 27, Upload, 
11-28-2022-14-53-16.794,786096.2053695137, 28, Upload, 
11-28-2022-14-53-16.794,192513.35641702375, 29, Upload, 
11-28-2022-14-53-16.794,834224.5444737696, 30, Upload, 
11-28-2022-14-53-16.794,673796.7474595831, 31, Upload, 
11-28-2022-14-53-16.794,513368.9504453967, 32, Upload, 
11-28-2022-14-53-16.794,754010.6459666764, 33, Upload, 
11-28-2022-14-53-16.794,144385.01731276783, 34, Upload, 
11-28-2022-14-53-16.794,385026.7128340475, 35, Upload, 
11-28-2022-14-53-16.794,0, 36, Upload, 
11-28-2022-14-53-16.794,513368.9504453967, 37, Upload, 
11-28-2022-14-53-16.794,288770.03462553566, 38, Upload, 
11-28-2022-14-53-16.794,0, 39, Upload, 
11-28-2022-14-53-17.785,6.156787992231283e+06, 0, Download, 
11-28-2022-14-53-17.785,2.0305487435803742e+06, 1, Download, 
11-28-2022-14-53-17.785,1.0649467946597463e+06, 2, Download, 
11-28-2022-14-53-17.785,1.2450965608026462e+06, 3, Download, 
11-28-2022-14-53-17.785,1.032179200977908e+06, 4, Download, 
11-28-2022-14-53-17.785,950044.2194516789, 5, Download, 
11-28-2022-14-53-17.785,1.1140261860752928e+06, 6, Download, 
11-28-2022-14-53-17.785,2.735878075111869e+06, 7, Download, 
11-28-2022-14-53-17.785,1.0566108980248645e+06, 8, Download, 
11-28-2022-14-53-17.785,1.7529222637639295e+06, 9, Download, 
11-28-2022-14-53-17.785,1.3434713409553722e+06, 10, Download, 
11-28-2022-14-53-17.785,1.7364664678157992e+06, 11, Download, 
11-28-2022-14-53-17.785,868341.2325687163, 12, Download, 
11-28-2022-14-53-17.785,819189.8420459587, 13, Download, 
11-28-2022-14-53-17.785,1.4415581246792541e+06, 14, Download, 
11-28-2022-14-53-17.785,1.4265966270389827e+06, 15, Download, 
11-28-2022-14-53-17.785,721462.3518316135, 16, Download, 
11-28-2022-14-53-17.785,1.4593248512485393e+06, 17, Download, 
11-28-2022-14-53-17.785,1.0822655987084883e+06, 18, Download, 
11-28-2022-14-53-17.785,3.083083604116613e+06, 19, Download, 
11-28-2022-14-53-17.785,1.3447400310345567e+06, 20, Download, 
11-28-2022-14-53-17.785,1.1972107737278123e+06, 21, Download, 
11-28-2022-14-53-17.785,2.5418066628402327e+06, 22, Download, 
11-28-2022-14-53-17.785,672261.9090756759, 23, Download, 
11-28-2022-14-53-17.785,1.9023450489351817e+06, 24, Download, 
11-28-2022-14-53-17.785,1.1970666318056758e+06, 25, Download, 
11-28-2022-14-53-17.785,3.017410942814295e+06, 26, Download, 
11-28-2022-14-53-17.785,1.4104126923368748e+06, 27, Download, 
11-28-2022-14-53-17.785,2.7714087290346073e+06, 28, Download, 
11-28-2022-14-53-17.785,2.656823908820625e+06, 29, Download, 
11-28-2022-14-53-17.785,1.9674411425489536e+06, 30, Download, 
11-28-2022-14-53-17.785,2.230203858719295e+06, 31, Download, 
11-28-2022-14-53-17.785,1.1655048277802472e+06, 32, Download, 
11-28-2022-14-53-17.785,1.3625037524463546e+06, 33, Download, 
11-28-2022-14-53-17.785,1.9534283832837883e+06, 34, Download, 
11-28-2022-14-53-17.785,2.3307210829169406e+06, 35, Download, 
11-28-2022-14-53-17.785,1.5922636880625915e+06, 36, Download, 
11-28-2022-14-53-17.785,2.117738440160655e+06, 37, Download, 
11-28-2022-14-53-17.785,1.1819935479966446e+06, 38, Download, 
11-28-2022-14-53-17.785,1.575919254167971e+06, 39, Download, 
11-28-2022-14-53-17.794,835573.7224432139, 0, Upload, 
11-28-2022-14-53-17.794,1.0977144981116732e+06, 1, Upload, 
11-28-2022-14-53-17.794,327675.96958557406, 2, Upload, 
11-28-2022-14-53-17.794,0, 3, Upload, 
11-28-2022-14-53-17.794,376827.3650234102, 4, Upload, 
11-28-2022-14-53-17.794,163837.98479278703, 5, Upload, 
11-28-2022-14-53-17.794,49151.39543783611, 6, Upload, 
11-28-2022-14-53-17.794,737270.9315675417, 7, Upload, 
11-28-2022-14-53-17.794,409594.9619819676, 8, Upload, 
11-28-2022-14-53-17.794,114686.58935495092, 9, Upload, 
11-28-2022-14-53-17.794,458746.3574198037, 10, Upload, 
11-28-2022-14-53-17.794,622584.3422125907, 11, Upload, 
11-28-2022-14-53-17.794,147454.18631350834, 12, Upload, 
11-28-2022-14-53-17.794,196605.58175134443, 13, Upload, 
11-28-2022-14-53-17.794,0, 14, Upload, 
11-28-2022-14-53-17.794,0, 15, Upload, 
11-28-2022-14-53-17.794,704503.3346089843, 16, Upload, 
11-28-2022-14-53-17.794,147454.18631350834, 17, Upload, 
11-28-2022-14-53-17.794,294908.3726270167, 18, Upload, 
11-28-2022-14-53-17.794,327675.96958557406, 19, Upload, 
11-28-2022-14-53-17.794,49151.39543783611, 20, Upload, 
11-28-2022-14-53-17.794,540665.3498161972, 21, Upload, 
11-28-2022-14-53-17.794,147454.18631350834, 22, Upload, 
11-28-2022-14-53-17.794,720887.133088263, 23, Upload, 
11-28-2022-14-53-17.794,0, 24, Upload, 
11-28-2022-14-53-17.794,376827.3650234102, 25, Upload, 
11-28-2022-14-53-17.794,98302.79087567222, 26, Upload, 
11-28-2022-14-53-17.794,0, 27, Upload, 
11-28-2022-14-53-17.794,606200.543733312, 28, Upload, 
11-28-2022-14-53-17.794,163837.98479278703, 29, Upload, 
11-28-2022-14-53-17.794,409594.9619819676, 30, Upload, 
11-28-2022-14-53-17.794,442362.558940525, 31, Upload, 
11-28-2022-14-53-17.794,327675.96958557406, 32, Upload, 
11-28-2022-14-53-17.794,671735.7376504268, 33, Upload, 
11-28-2022-14-53-17.794,196605.58175134443, 34, Upload, 
11-28-2022-14-53-17.794,655351.9391711481, 35, Upload, 
11-28-2022-14-53-17.794,0, 36, Upload, 
11-28-2022-14-53-17.794,311292.17110629537, 37, Upload, 
11-28-2022-14-53-17.794,360443.5665441315, 38, Upload, 
11-28-2022-14-53-17.794,0, 39, Upload, 
11-28-2022-14-53-18.785,5.9275890878586285e+06, 0, Download, 
11-28-2022-14-53-18.785,2.0958079223879087e+06, 1, Download, 
11-28-2022-14-53-18.785,949793.3991061904, 2, Download, 
11-28-2022-14-53-18.785,1.1790538747525122e+06, 3, Download, 
11-28-2022-14-53-18.785,965953.2561542239, 4, Download, 
11-28-2022-14-53-18.785,933417.6508457388, 5, Download, 
11-28-2022-14-53-18.785,1.0971031697127817e+06, 6, Download, 
11-28-2022-14-53-18.785,3.0129217887106687e+06, 7, Download, 
11-28-2022-14-53-18.785,1.2363689936640926e+06, 8, Download, 
11-28-2022-14-53-18.785,1.9976973603001446e+06, 9, Download, 
11-28-2022-14-53-18.785,1.0642797094544058e+06, 10, Download, 
11-28-2022-14-53-18.785,1.301800022968426e+06, 11, Download, 
11-28-2022-14-53-18.785,818643.4855476326, 12, Download, 
11-28-2022-14-53-18.785,769588.2045037505, 13, Download, 
11-28-2022-14-53-18.785,1.2608606523172974e+06, 14, Download, 
11-28-2022-14-53-18.785,1.2118053712734154e+06, 15, Download, 
11-28-2022-14-53-18.785,851538.9095434811, 16, Download, 
11-28-2022-14-53-18.785,1.719381603609941e+06, 17, Download, 
11-28-2022-14-53-18.785,1.2117334075359427e+06, 18, Download, 
11-28-2022-14-53-18.785,2.5870803702014554e+06, 19, Download, 
11-28-2022-14-53-18.785,1.178909947277567e+06, 20, Download, 
11-28-2022-14-53-18.785,1.2278932645839762e+06, 21, Download, 
11-28-2022-14-53-18.785,2.325140361771703e+06, 22, Download, 
11-28-2022-14-53-18.785,835091.1975455568, 23, Download, 
11-28-2022-14-53-18.785,1.735829315607865e+06, 24, Download, 
11-28-2022-14-53-18.785,1.113550881710706e+06, 25, Download, 
11-28-2022-14-53-18.785,3.2913095091383453e+06, 26, Download, 
11-28-2022-14-53-18.785,1.3264356090965762e+06, 27, Download, 
11-28-2022-14-53-18.785,2.3743395702905306e+06, 28, Download, 
11-28-2022-14-53-18.785,2.685334859764165e+06, 29, Download, 
11-28-2022-14-53-18.785,1.7030058553494895e+06, 30, Download, 
11-28-2022-14-53-18.785,2.1942063394255633e+06, 31, Download, 
11-28-2022-14-53-18.785,998848.6801500723, 32, Download, 
11-28-2022-14-53-18.785,1.2607886885798245e+06, 33, Download, 
11-28-2022-14-53-18.785,2.1123995618607784e+06, 34, Download, 
11-28-2022-14-53-18.785,2.947490759406335e+06, 35, Download, 
11-28-2022-14-53-18.785,1.686558143351565e+06, 36, Download, 
11-28-2022-14-53-18.785,1.8010444536997806e+06, 37, Download, 
11-28-2022-14-53-18.785,1.3919386021383824e+06, 38, Download, 
11-28-2022-14-53-18.785,1.5228006607470496e+06, 39, Download, 
11-28-2022-14-53-18.794,917125.7773294293, 0, Upload, 
11-28-2022-14-53-18.794,524071.87275967386, 1, Upload, 
11-28-2022-14-53-18.794,65508.98409495923, 2, Upload, 
11-28-2022-14-53-18.794,245658.69035609713, 3, Upload, 
11-28-2022-14-53-18.794,524071.87275967386, 4, Upload, 
11-28-2022-14-53-18.794,851616.7932344701, 5, Upload, 
11-28-2022-14-53-18.794,49131.73807121943, 6, Upload, 
11-28-2022-14-53-18.794,360299.41252227576, 7, Upload, 
11-28-2022-14-53-18.794,49131.73807121943, 8, Upload, 
11-28-2022-14-53-18.794,442185.64264097484, 9, Upload, 
11-28-2022-14-53-18.794,147395.21421365827, 10, Upload, 
11-28-2022-14-53-18.794,687844.3329970719, 11, Upload, 
11-28-2022-14-53-18.794,49131.73807121943, 12, Upload, 
11-28-2022-14-53-18.794,442185.64264097484, 13, Upload, 
11-28-2022-14-53-18.794,0, 14, Upload, 
11-28-2022-14-53-18.794,196526.9522848777, 15, Upload, 
11-28-2022-14-53-18.794,573203.6108308933, 16, Upload, 
11-28-2022-14-53-18.794,49131.73807121943, 17, Upload, 
11-28-2022-14-53-18.794,491317.38071219425, 18, Upload, 
11-28-2022-14-53-18.794,311167.67445105634, 19, Upload, 
11-28-2022-14-53-18.794,98263.47614243886, 20, Upload, 
11-28-2022-14-53-18.794,327544.92047479615, 21, Upload, 
11-28-2022-14-53-18.794,294790.42842731654, 22, Upload, 
11-28-2022-14-53-18.794,409431.15059349523, 23, Upload, 
11-28-2022-14-53-18.794,0, 24, Upload, 
11-28-2022-14-53-18.794,311167.67445105634, 25, Upload, 
11-28-2022-14-53-18.794,0, 26, Upload, 
11-28-2022-14-53-18.794,0, 27, Upload, 
11-28-2022-14-53-18.794,229281.44433235732, 28, Upload, 
11-28-2022-14-53-18.794,229281.44433235732, 29, Upload, 
11-28-2022-14-53-18.794,933503.0233531691, 30, Upload, 
11-28-2022-14-53-18.794,49131.73807121943, 31, Upload, 
11-28-2022-14-53-18.794,524071.87275967386, 32, Upload, 
11-28-2022-14-53-18.794,638712.5949258525, 33, Upload, 
11-28-2022-14-53-18.794,147395.21421365827, 34, Upload, 
11-28-2022-14-53-18.794,442185.64264097484, 35, Upload, 
11-28-2022-14-53-18.794,98263.47614243886, 36, Upload, 
11-28-2022-14-53-18.794,278413.18240357673, 37, Upload, 
11-28-2022-14-53-18.794,245658.69035609713, 38, Upload, 
11-28-2022-14-53-18.794,49131.73807121943, 39, Upload, 
11-28-2022-14-53-19.785,5.339932765221485e+06, 0, Download, 
11-28-2022-14-53-19.785,1.932845408101388e+06, 1, Download, 
11-28-2022-14-53-19.785,802682.0323687977, 2, Download, 
11-28-2022-14-53-19.785,1.3105012773368126e+06, 3, Download, 
11-28-2022-14-53-19.785,851753.8422837228, 4, Download, 
11-28-2022-14-53-19.785,687869.194631416, 5, Download, 
11-28-2022-14-53-19.785,868207.0962356383, 6, Download, 
11-28-2022-14-53-19.785,2.9321026320707076e+06, 7, Download, 
11-28-2022-14-53-19.785,1.1629259076660105e+06, 8, Download, 
11-28-2022-14-53-19.785,2.0640395118054796e+06, 9, Download, 
11-28-2022-14-53-19.785,1.0974728317843752e+06, 10, Download, 
11-28-2022-14-53-19.785,1.4004542641833078e+06, 11, Download, 
11-28-2022-14-53-19.785,688013.1706018266, 12, Download, 
11-28-2022-14-53-19.785,524200.510934725, 13, Download, 
11-28-2022-14-53-19.785,1.1139260857362906e+06, 14, Download, 
11-28-2022-14-53-19.785,1.293976035399692e+06, 15, Download, 
11-28-2022-14-53-19.785,966422.704050694, 16, Download, 
11-28-2022-14-53-19.785,1.5562202668374649e+06, 17, Download, 
11-28-2022-14-53-19.785,1.0319477679175346e+06, 18, Download, 
11-28-2022-14-53-19.785,2.7356714164405963e+06, 19, Download, 
11-28-2022-14-53-19.785,1.3268105553183174e+06, 20, Download, 
11-28-2022-14-53-19.785,1.2612854914514767e+06, 21, Download, 
11-28-2022-14-53-19.785,2.7683619603888113e+06, 22, Download, 
11-28-2022-14-53-19.785,1.1303073517030007e+06, 23, Download, 
11-28-2022-14-53-19.785,1.4251701391037835e+06, 24, Download, 
11-28-2022-14-53-19.785,1.2775947694329817e+06, 25, Download, 
11-28-2022-14-53-19.785,3.669115624602254e+06, 26, Download, 
11-28-2022-14-53-19.785,1.4085729091814577e+06, 27, Download, 
11-28-2022-14-53-19.785,2.211398917520666e+06, 28, Download, 
11-28-2022-14-53-19.785,2.1784204216316296e+06, 29, Download, 
11-28-2022-14-53-19.785,1.572601532804175e+06, 30, Download, 
11-28-2022-14-53-19.785,2.5389522488696636e+06, 31, Download, 
11-28-2022-14-53-19.785,1.0156384899360297e+06, 32, Download, 
11-28-2022-14-53-19.785,982803.9700174042, 33, Download, 
11-28-2022-14-53-19.785,2.1293486117167044e+06, 34, Download, 
11-28-2022-14-53-19.785,3.1776776456009494e+06, 35, Download, 
11-28-2022-14-53-19.785,1.5233857469188394e+06, 36, Download, 
11-28-2022-14-53-19.785,1.9819892060015183e+06, 37, Download, 
11-28-2022-14-53-19.785,1.261357479436682e+06, 38, Download, 
11-28-2022-14-53-19.785,1.4578606830519987e+06, 39, Download, 
11-28-2022-14-53-19.794,540515.574792655, 0, Upload, 
11-28-2022-14-53-19.794,868100.7716366884, 1, Upload, 
11-28-2022-14-53-19.794,409481.4960550417, 2, Upload, 
11-28-2022-14-53-19.794,245688.89763302502, 3, Upload, 
11-28-2022-14-53-19.794,622411.8740036633, 4, Upload, 
11-28-2022-14-53-19.794,556894.8346348567, 5, Upload, 
11-28-2022-14-53-19.794,0, 6, Upload, 
11-28-2022-14-53-19.794,245688.89763302502, 7, Upload, 
11-28-2022-14-53-19.794,98275.55905321, 8, Upload, 
11-28-2022-14-53-19.794,311205.93700183165, 9, Upload, 
11-28-2022-14-53-19.794,573274.0944770584, 10, Upload, 
11-28-2022-14-53-19.794,507757.0551082517, 11, Upload, 
11-28-2022-14-53-19.794,245688.89763302502, 12, Upload, 
11-28-2022-14-53-19.794,311205.93700183165, 13, Upload, 
11-28-2022-14-53-19.794,98275.55905321, 14, Upload, 
11-28-2022-14-53-19.794,49137.779526605, 15, Upload, 
11-28-2022-14-53-19.794,491377.79526605003, 16, Upload, 
11-28-2022-14-53-19.794,0, 17, Upload, 
11-28-2022-14-53-19.794,507757.0551082517, 18, Upload, 
11-28-2022-14-53-19.794,311205.93700183165, 19, Upload, 
11-28-2022-14-53-19.794,98275.55905321, 20, Upload, 
11-28-2022-14-53-19.794,49137.779526605, 21, Upload, 
11-28-2022-14-53-19.794,491377.79526605003, 22, Upload, 
11-28-2022-14-53-19.794,524136.31495045335, 23, Upload, 
11-28-2022-14-53-19.794,0, 24, Upload, 
11-28-2022-14-53-19.794,98275.55905321, 25, Upload, 
11-28-2022-14-53-19.794,114654.81889541166, 26, Upload, 
11-28-2022-14-53-19.794,0, 27, Upload, 
11-28-2022-14-53-19.794,589653.35431926, 28, Upload, 
11-28-2022-14-53-19.794,442240.015739445, 29, Upload, 
11-28-2022-14-53-19.794,212930.37794862167, 30, Upload, 
11-28-2022-14-53-19.794,294826.67715963, 31, Upload, 
11-28-2022-14-53-19.794,98275.55905321, 32, Upload, 
11-28-2022-14-53-19.794,802583.7322678816, 33, Upload, 
11-28-2022-14-53-19.794,49137.779526605, 34, Upload, 
11-28-2022-14-53-19.794,343964.45668623503, 35, Upload, 
11-28-2022-14-53-19.794,0, 36, Upload, 
11-28-2022-14-53-19.794,556894.8346348567, 37, Upload, 
11-28-2022-14-53-19.794,245688.89763302502, 38, Upload, 
11-28-2022-14-53-19.794,278447.41731742834, 39, Upload, 
