Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-28-2022-16-09-01.657,1.4568718929116745e+06, 2, Download, 
11-28-2022-16-09-01.657,1.1132255385036895e+06, 3, Download, 
11-28-2022-16-09-01.657,736621.4283565996, 4, Download, 
11-28-2022-16-09-01.657,1.7841472835181346e+06, 5, Download, 
11-28-2022-16-09-01.657,1.064112647099115e+06, 6, Download, 
11-28-2022-16-09-01.657,6.678849632038008e+06, 7, Download, 
11-28-2022-16-09-01.657,3.1756792066477463e+06, 8, Download, 
11-28-2022-16-09-01.657,933001.0512628794, 9, Download, 
11-28-2022-16-09-01.657,1.5387986546313171e+06, 10, Download, 
11-28-2022-16-09-01.657,605725.6606564193, 11, Download, 
11-28-2022-16-09-01.657,834847.2111657488, 12, Download, 
11-28-2022-16-09-01.657,3.0939682730641593e+06, 13, Download, 
11-28-2022-16-09-01.657,802033.3408506806, 14, Download, 
11-28-2022-16-09-01.657,2.0625256108560753e+06, 15, Download, 
11-28-2022-16-09-01.657,3.3394607873750133e+06, 16, Download, 
11-28-2022-16-09-01.657,2.9956705475429916e+06, 17, Download, 
11-28-2022-16-09-01.657,2.045866876206477e+06, 18, Download, 
11-28-2022-16-09-01.657,2.2916471613654047e+06, 19, Download, 
11-28-2022-16-09-01.657,2.340544224633924e+06, 20, Download, 
11-28-2022-16-09-01.657,1.5385828264952619e+06, 21, Download, 
11-28-2022-16-09-01.657,2.913887671247386e+06, 22, Download, 
11-28-2022-16-09-01.657,3.093752444928104e+06, 23, Download, 
11-28-2022-16-09-01.657,3.3885017360675693e+06, 24, Download, 
11-28-2022-16-09-01.657,802177.2262747175, 25, Download, 
11-28-2022-16-09-01.657,5.5167270302658e+06, 26, Download, 
11-28-2022-16-09-01.657,3.388573678779588e+06, 27, Download, 
11-28-2022-16-09-01.657,622096.6244579442, 28, Download, 
11-28-2022-16-09-02.658,654565.3576558058, 0, Upload, 
11-28-2022-16-09-02.658,409103.34853487863, 1, Upload, 
11-28-2022-16-09-02.658,49092.401824185436, 2, Upload, 
11-28-2022-16-09-02.658,147277.20547255632, 3, Upload, 
11-28-2022-16-09-02.658,425467.4824762738, 4, Upload, 
11-28-2022-16-09-02.658,0, 5, Upload, 
11-28-2022-16-09-02.658,540016.4200660398, 6, Upload, 
11-28-2022-16-09-02.658,0, 7, Upload, 
11-28-2022-16-09-02.658,392739.2145934835, 8, Upload, 
11-28-2022-16-09-02.658,376375.08065208833, 9, Upload, 
11-28-2022-16-09-02.658,572744.6879488301, 10, Upload, 
11-28-2022-16-09-02.658,294554.41094511264, 11, Upload, 
11-28-2022-16-09-02.658,474559.88430045923, 12, Upload, 
11-28-2022-16-09-02.658,343646.81276929803, 13, Upload, 
11-28-2022-16-09-02.658,245462.0091209272, 14, Upload, 
11-28-2022-16-09-02.658,0, 15, Upload, 
11-28-2022-16-09-02.658,703657.7594799913, 16, Upload, 
11-28-2022-16-09-02.658,638201.2237144107, 17, Upload, 
11-28-2022-16-09-02.658,0, 18, Upload, 
11-28-2022-16-09-02.658,180005.4733553466, 19, Upload, 
11-28-2022-16-09-02.658,687293.6255385961, 20, Upload, 
11-28-2022-16-09-02.658,736386.0273627816, 21, Upload, 
11-28-2022-16-09-02.658,98184.80364837087, 22, Upload, 
11-28-2022-16-09-02.658,147277.20547255632, 23, Upload, 
11-28-2022-16-09-02.658,785478.429186967, 24, Upload, 
11-28-2022-16-09-02.658,49092.401824185436, 25, Upload, 
11-28-2022-16-09-02.658,327282.6788279029, 26, Upload, 
11-28-2022-16-09-02.658,474559.88430045923, 27, Upload, 
11-28-2022-16-09-02.658,998212.1704251039, 28, Upload, 
11-28-2022-16-09-02.658,752750.1613041767, 29, Upload, 
11-28-2022-16-09-02.658,3.5508732398867775e+06, 0, Download, 
11-28-2022-16-09-02.658,1.1126891953168851e+06, 1, Download, 
11-28-2022-16-09-02.658,1.7182340638464903e+06, 2, Download, 
11-28-2022-16-09-02.658,769114.2952455719, 3, Download, 
11-28-2022-16-09-02.658,572744.6879488301, 4, Download, 
11-28-2022-16-09-02.658,1.4891361886669581e+06, 5, Download, 
11-28-2022-16-09-02.658,900027.366776733, 6, Download, 
11-28-2022-16-09-02.658,5.547081842643031e+06, 7, Download, 
11-28-2022-16-09-02.658,2.6344098264706647e+06, 8, Download, 
11-28-2022-16-09-02.658,1.0963250613754902e+06, 9, Download, 
11-28-2022-16-09-02.658,1.2599664007894415e+06, 10, Download, 
11-28-2022-16-09-02.658,540016.4200660398, 11, Download, 
11-28-2022-16-09-02.658,736386.0273627816, 12, Download, 
11-28-2022-16-09-02.658,3.6815705733239846e+06, 13, Download, 
11-28-2022-16-09-02.658,916391.5007181282, 14, Download, 
11-28-2022-16-09-02.658,1.7999109081574967e+06, 15, Download, 
11-28-2022-16-09-02.658,2.7817589446412055e+06, 16, Download, 
11-28-2022-16-09-02.658,2.4217479979305123e+06, 17, Download, 
11-28-2022-16-09-02.658,2.1435577209267947e+06, 18, Download, 
11-28-2022-16-09-02.658,2.0454448299764085e+06, 19, Download, 
11-28-2022-16-09-02.658,2.1108294530440043e+06, 20, Download, 
11-28-2022-16-09-02.658,1.4073155189599826e+06, 21, Download, 
11-28-2022-16-09-02.658,2.7000101876322143e+06, 22, Download, 
11-28-2022-16-09-02.658,2.5034967549395035e+06, 23, Download, 
11-28-2022-16-09-02.658,3.468980657481817e+06, 24, Download, 
11-28-2022-16-09-02.658,998212.1704251039, 25, Download, 
11-28-2022-16-09-02.658,4.188858725507234e+06, 26, Download, 
11-28-2022-16-09-02.658,3.665278352080574e+06, 27, Download, 
11-28-2022-16-09-02.658,3.239882782302285e+06, 28, Download, 
11-28-2022-16-09-02.658,2.1927939481469495e+06, 29, Download, 
11-28-2022-16-09-03.659,2.4563803510442777e+06, 0, Download, 
11-28-2022-16-09-03.659,1.0481170295527588e+06, 1, Download, 
11-28-2022-16-09-03.659,1.326307210072709e+06, 2, Download, 
11-28-2022-16-09-03.659,769495.038122806, 3, Download, 
11-28-2022-16-09-03.659,589493.8606384264, 4, Download, 
11-28-2022-16-09-03.659,1.2117413784503764e+06, 5, Download, 
11-28-2022-16-09-03.659,769423.0696378056, 6, Download, 
11-28-2022-16-09-03.659,4.86363021632827e+06, 7, Download, 
11-28-2022-16-09-03.659,2.259858408003135e+06, 8, Download, 
11-28-2022-16-09-03.659,998914.5753074727, 9, Download, 
11-28-2022-16-09-03.659,1.310074318455948e+06, 10, Download, 
11-28-2022-16-09-03.659,638480.409428711, 11, Download, 
11-28-2022-16-09-03.659,671449.9720572361, 12, Download, 
11-28-2022-16-09-03.659,2.783988891264515e+06, 13, Download, 
11-28-2022-16-09-03.659,835074.3209548538, 14, Download, 
11-28-2022-16-09-03.659,1.4410889471500427e+06, 15, Download, 
11-28-2022-16-09-03.659,2.4237706308407546e+06, 16, Download, 
11-28-2022-16-09-03.659,2.1288437793090404e+06, 17, Download, 
11-28-2022-16-09-03.659,1.6702925788797084e+06, 18, Download, 
11-28-2022-16-09-03.659,1.604785264532661e+06, 19, Download, 
11-28-2022-16-09-03.659,1.4574657757368048e+06, 20, Download, 
11-28-2022-16-09-03.659,1.0315962639959961e+06, 21, Download, 
11-28-2022-16-09-03.659,2.1778303280993253e+06, 22, Download, 
11-28-2022-16-09-03.659,2.3581913480087067e+06, 23, Download, 
11-28-2022-16-09-03.659,3.0443356692960192e+06, 24, Download, 
11-28-2022-16-09-03.659,932791.9108321299, 25, Download, 
11-28-2022-16-09-03.659,4.550130455753939e+06, 26, Download, 
11-28-2022-16-09-03.659,3.1752558862938937e+06, 27, Download, 
11-28-2022-16-09-03.659,2.7988543710969673e+06, 28, Download, 
11-28-2022-16-09-03.659,1.522129010994698e+07, 29, Download, 
11-28-2022-16-09-03.659,1.2439124951808972e+06, 30, Download, 
11-28-2022-16-09-03.659,622319.4862969505, 0, Upload, 
11-28-2022-16-09-03.659,262029.2573881897, 1, Upload, 
11-28-2022-16-09-03.659,49130.48576028556, 2, Upload, 
11-28-2022-16-09-03.659,196521.94304114225, 3, Upload, 
11-28-2022-16-09-03.659,474928.0290160938, 4, Upload, 
11-28-2022-16-09-03.659,0, 5, Upload, 
11-28-2022-16-09-03.659,589565.8291234268, 6, Upload, 
11-28-2022-16-09-03.659,0, 7, Upload, 
11-28-2022-16-09-03.659,589255.7806507186, 8, Upload, 
11-28-2022-16-09-03.659,605623.9967799052, 9, Upload, 
11-28-2022-16-09-03.659,1.1130386967846907e+06, 10, Upload, 
11-28-2022-16-09-03.659,360100.7548421058, 11, Upload, 
11-28-2022-16-09-03.659,409205.40322966565, 12, Upload, 
11-28-2022-16-09-03.659,196418.59355023952, 13, Upload, 
11-28-2022-16-09-03.659,392837.18710047903, 14, Upload, 
11-28-2022-16-09-03.659,49104.64838755988, 15, Upload, 
11-28-2022-16-09-03.659,180050.3774210529, 16, Upload, 
11-28-2022-16-09-03.659,802042.5903301447, 17, Upload, 
11-28-2022-16-09-03.659,0, 18, Upload, 
11-28-2022-16-09-03.659,769306.1580717715, 19, Upload, 
11-28-2022-16-09-03.659,589255.7806507186, 20, Upload, 
11-28-2022-16-09-03.659,703833.2935550249, 21, Upload, 
11-28-2022-16-09-03.659,196418.59355023952, 22, Upload, 
11-28-2022-16-09-03.659,98209.29677511976, 23, Upload, 
11-28-2022-16-09-03.659,360100.7548421058, 24, Upload, 
11-28-2022-16-09-03.659,98209.29677511976, 25, Upload, 
11-28-2022-16-09-03.659,932988.3193636377, 26, Upload, 
11-28-2022-16-09-03.659,343732.53871291917, 27, Upload, 
11-28-2022-16-09-03.659,687465.0774258383, 28, Upload, 
11-28-2022-16-09-03.659,736569.7258133983, 29, Upload, 
11-28-2022-16-09-03.659,278259.6741961727, 30, Upload, 
11-28-2022-16-09-04.659,2.734391592773308e+06, 0, Download, 
11-28-2022-16-09-04.659,1.064252265574925e+06, 1, Download, 
11-28-2022-16-09-04.659,1.0807715153283307e+06, 2, Download, 
11-28-2022-16-09-04.659,769640.32152169, 3, Download, 
11-28-2022-16-09-04.659,540385.7576641653, 4, Download, 
11-28-2022-16-09-04.659,1.2935787913142408e+06, 5, Download, 
11-28-2022-16-09-04.659,769640.32152169, 6, Download, 
11-28-2022-16-09-04.659,4.371924191755627e+06, 7, Download, 
11-28-2022-16-09-04.659,2.3906536707506035e+06, 8, Download, 
11-28-2022-16-09-04.659,884267.6034504523, 9, Download, 
11-28-2022-16-09-04.659,1.1297535695342177e+06, 10, Download, 
11-28-2022-16-09-04.659,589511.7356336348, 11, Download, 
11-28-2022-16-09-04.659,540385.7576641653, 12, Download, 
11-28-2022-16-09-04.659,2.603532908618305e+06, 13, Download, 
11-28-2022-16-09-04.659,720514.3435522204, 14, Download, 
11-28-2022-16-09-04.659,1.1456104933513e+06, 15, Download, 
11-28-2022-16-09-04.659,1.9312932191979724e+06, 16, Download, 
11-28-2022-16-09-04.659,2.045717611380824e+06, 17, Download, 
11-28-2022-16-09-04.659,1.4402145437374313e+06, 18, Download, 
11-28-2022-16-09-04.659,1.6692791025541003e+06, 19, Download, 
11-28-2022-16-09-04.659,1.2111499849207625e+06, 20, Download, 
11-28-2022-16-09-04.659,1.0965817431039335e+06, 21, Download, 
11-28-2022-16-09-04.659,2.1272879066730733e+06, 22, Download, 
11-28-2022-16-09-04.659,2.2091066723143454e+06, 23, Download, 
11-28-2022-16-09-04.659,2.9141477181146555e+06, 24, Download, 
11-28-2022-16-09-04.659,1.1624134620698036e+06, 25, Download, 
11-28-2022-16-09-04.659,3.274289343662401e+06, 26, Download, 
11-28-2022-16-09-04.659,3.2579891254601176e+06, 27, Download, 
11-28-2022-16-09-04.659,2.5374699167441777e+06, 28, Download, 
11-28-2022-16-09-04.659,1.69115695651961e+07, 29, Download, 
11-28-2022-16-09-04.659,1.8827495533425286e+06, 30, Download, 
11-28-2022-16-09-04.659,180095.96977508688, 31, Download, 
11-28-2022-16-09-04.659,245629.88984734786, 0, Upload, 
11-28-2022-16-09-04.659,409383.1497455798, 1, Upload, 
11-28-2022-16-09-04.659,0, 2, Upload, 
11-28-2022-16-09-04.659,392730.07507810585, 3, Upload, 
11-28-2022-16-09-04.659,474548.84071937785, 4, Upload, 
11-28-2022-16-09-04.659,0, 5, Upload, 
11-28-2022-16-09-04.659,703641.3845149396, 6, Upload, 
11-28-2022-16-09-04.659,0, 7, Upload, 
11-28-2022-16-09-04.659,965969.2924300114, 8, Upload, 
11-28-2022-16-09-04.659,49117.08266593279, 9, Upload, 
11-28-2022-16-09-04.659,605777.3528798377, 10, Upload, 
11-28-2022-16-09-04.659,294702.4959955967, 11, Upload, 
11-28-2022-16-09-04.659,605777.3528798377, 12, Upload, 
11-28-2022-16-09-04.659,507543.18754797213, 13, Upload, 
11-28-2022-16-09-04.659,474798.4657706836, 14, Upload, 
11-28-2022-16-09-04.659,49117.08266593279, 15, Upload, 
11-28-2022-16-09-04.659,49117.08266593279, 16, Upload, 
11-28-2022-16-09-04.659,474798.4657706836, 17, Upload, 
11-28-2022-16-09-04.659,0, 18, Upload, 
11-28-2022-16-09-04.659,327447.2177728852, 19, Upload, 
11-28-2022-16-09-04.659,343819.5786615295, 20, Upload, 
11-28-2022-16-09-04.659,818618.0444322131, 21, Upload, 
11-28-2022-16-09-04.659,98234.16533186557, 22, Upload, 
11-28-2022-16-09-04.659,196468.33066373115, 23, Upload, 
11-28-2022-16-09-04.659,818618.0444322131, 24, Upload, 
11-28-2022-16-09-04.659,98234.16533186557, 25, Upload, 
11-28-2022-16-09-04.659,229213.05244101965, 26, Upload, 
11-28-2022-16-09-04.659,0, 27, Upload, 
11-28-2022-16-09-04.659,0, 28, Upload, 
11-28-2022-16-09-04.659,540287.9093252607, 29, Upload, 
11-28-2022-16-09-04.659,671266.7964344147, 30, Upload, 
11-28-2022-16-09-04.659,343819.5786615295, 31, Upload, 
11-28-2022-16-09-05.660,2.814904499320707e+06, 0, Download, 
11-28-2022-16-09-05.660,949212.8186685847, 1, Download, 
11-28-2022-16-09-05.660,1.0474866139215217e+06, 2, Download, 
11-28-2022-16-09-05.660,605578.1986733797, 3, Download, 
11-28-2022-16-09-05.660,572772.3167905379, 4, Download, 
11-28-2022-16-09-05.660,1.1293215056341407e+06, 5, Download, 
11-28-2022-16-09-05.660,867306.0017581716, 6, Download, 
11-28-2022-16-09-05.660,2.9295452729161675e+06, 7, Download, 
11-28-2022-16-09-05.660,1.5219851354591227e+06, 8, Download, 
11-28-2022-16-09-05.660,900183.8088388077, 9, Download, 
11-28-2022-16-09-05.660,900111.8836410134, 10, Download, 
11-28-2022-16-09-05.660,556477.2636458084, 11, Download, 
11-28-2022-16-09-05.660,556477.2636458084, 12, Download, 
11-28-2022-16-09-05.660,2.5202269639574843e+06, 13, Download, 
11-28-2022-16-09-05.660,867377.9269559658, 14, Download, 
11-28-2022-16-09-05.660,1.3591592568856892e+06, 15, Download, 
11-28-2022-16-09-05.660,1.9481703794530148e+06, 16, Download, 
11-28-2022-16-09-05.660,1.9159232898268148e+06, 17, Download, 
11-28-2022-16-09-05.660,1.6865955492939502e+06, 18, Download, 
11-28-2022-16-09-05.660,1.3755346696192517e+06, 19, Download, 
11-28-2022-16-09-05.660,1.260906780484314e+06, 20, Download, 
11-28-2022-16-09-05.660,900503.77581996, 21, Download, 
11-28-2022-16-09-05.660,1.9487602320988504e+06, 22, Download, 
11-28-2022-16-09-05.660,1.9326695806313981e+06, 23, Download, 
11-28-2022-16-09-05.660,3.013294380947773e+06, 24, Download, 
11-28-2022-16-09-05.660,965597.1932191441, 25, Download, 
11-28-2022-16-09-05.660,3.0442518757728925e+06, 26, Download, 
11-28-2022-16-09-05.660,2.602302578537094e+06, 27, Download, 
11-28-2022-16-09-05.660,2.929744360193153e+06, 28, Download, 
11-28-2022-16-09-05.660,1.964075235122245e+07, 29, Download, 
11-28-2022-16-09-05.660,1.685810862788594e+06, 30, Download, 
11-28-2022-16-09-05.660,245527.38735322154, 31, Download, 
11-28-2022-16-09-05.660,1.8168307345620757e+06, 32, Download, 
11-28-2022-16-09-05.660,1.096587548949093e+06, 0, Upload, 
11-28-2022-16-09-05.660,457994.01989707036, 1, Upload, 
11-28-2022-16-09-05.660,0, 2, Upload, 
11-28-2022-16-09-05.660,163684.9249021477, 3, Upload, 
11-28-2022-16-09-05.660,458317.78972601355, 4, Upload, 
11-28-2022-16-09-05.660,229158.89486300678, 5, Upload, 
11-28-2022-16-09-05.660,261895.87984343633, 6, Upload, 
11-28-2022-16-09-05.660,0, 7, Upload, 
11-28-2022-16-09-05.660,703845.1770792351, 8, Upload, 
11-28-2022-16-09-05.660,294632.8648238659, 9, Upload, 
11-28-2022-16-09-05.660,622002.7146281613, 10, Upload, 
11-28-2022-16-09-05.660,507423.2671966579, 11, Upload, 
11-28-2022-16-09-05.660,245527.38735322154, 12, Upload, 
11-28-2022-16-09-05.660,834793.1170009533, 13, Upload, 
11-28-2022-16-09-05.660,982109.5494128861, 14, Upload, 
11-28-2022-16-09-05.660,147316.43241193294, 15, Upload, 
11-28-2022-16-09-05.660,0, 16, Upload, 
11-28-2022-16-09-05.660,507423.2671966579, 17, Upload, 
11-28-2022-16-09-05.660,0, 18, Upload, 
11-28-2022-16-09-05.660,425580.804745584, 19, Upload, 
11-28-2022-16-09-05.660,572897.237157517, 20, Upload, 
11-28-2022-16-09-05.660,180053.41739236246, 21, Upload, 
11-28-2022-16-09-05.660,376475.3272749397, 22, Upload, 
11-28-2022-16-09-05.660,343738.34229451016, 23, Upload, 
11-28-2022-16-09-05.660,638371.207118376, 24, Upload, 
11-28-2022-16-09-05.660,196421.90988257722, 25, Upload, 
11-28-2022-16-09-05.660,622002.7146281613, 26, Upload, 
11-28-2022-16-09-05.660,0, 27, Upload, 
11-28-2022-16-09-05.660,147316.43241193294, 28, Upload, 
11-28-2022-16-09-05.660,998478.0419031009, 29, Upload, 
11-28-2022-16-09-05.660,376475.3272749397, 30, Upload, 
11-28-2022-16-09-05.660,360106.8347847249, 31, Upload, 
11-28-2022-16-09-05.660,163684.9249021477, 32, Upload, 
11-28-2022-16-09-06.661,2.488877268510009e+06, 0, Download, 
11-28-2022-16-09-06.661,802281.92092524, 1, Download, 
11-28-2022-16-09-06.661,1.0312894705994219e+06, 2, Download, 
11-28-2022-16-09-06.661,638550.9166547828, 3, Download, 
11-28-2022-16-09-06.661,654924.0170818286, 4, Download, 
11-28-2022-16-09-06.661,1.1786473744428332e+06, 5, Download, 
11-28-2022-16-09-06.661,834956.1696778453, 6, Download, 
11-28-2022-16-09-06.661,3.028663818496027e+06, 7, Download, 
11-28-2022-16-09-06.661,1.2279105799269425e+06, 8, Download, 
11-28-2022-16-09-06.661,769535.7200711486, 9, Download, 
11-28-2022-16-09-06.661,966012.9251956971, 10, Download, 
11-28-2022-16-09-06.661,556541.5103165822, 11, Download, 
11-28-2022-16-09-06.661,572842.6586421418, 12, Download, 
11-28-2022-16-09-06.661,2.1939235051226397e+06, 13, Download, 
11-28-2022-16-09-06.661,802281.92092524, 14, Download, 
11-28-2022-16-09-06.661,884003.5188574964, 15, Download, 
11-28-2022-16-09-06.661,1.7191755448397999e+06, 16, Download, 
11-28-2022-16-09-06.661,1.7519217456938913e+06, 17, Download, 
11-28-2022-16-09-06.661,1.375196531668868e+06, 18, Download, 
11-28-2022-16-09-06.661,1.0641076235549992e+06, 19, Download, 
11-28-2022-16-09-06.661,1.309560225757713e+06, 20, Download, 
11-28-2022-16-09-06.661,998759.1260497886, 21, Download, 
11-28-2022-16-09-06.661,1.4407608854785368e+06, 22, Download, 
11-28-2022-16-09-06.661,1.5713859283874724e+06, 23, Download, 
11-28-2022-16-09-06.661,2.242970854302291e+06, 24, Download, 
11-28-2022-16-09-06.661,999301.335422294, 25, Download, 
11-28-2022-16-09-06.661,2.441020240273818e+06, 26, Download, 
11-28-2022-16-09-06.661,2.195200703324341e+06, 27, Download, 
11-28-2022-16-09-06.661,2.440948243924033e+06, 28, Download, 
11-28-2022-16-09-06.661,1.8731570615325574e+07, 29, Download, 
11-28-2022-16-09-06.661,1.3917663425866703e+06, 30, Download, 
11-28-2022-16-09-06.661,196462.08760753387, 31, Download, 
11-28-2022-16-09-06.661,3.0776901994888396e+06, 32, Download, 
11-28-2022-16-09-06.661,0, 33, Download, 
11-28-2022-16-09-06.661,867774.3226334228, 0, Upload, 
11-28-2022-16-09-06.661,212981.20185306604, 1, Upload, 
11-28-2022-16-09-06.661,0, 2, Upload, 
11-28-2022-16-09-06.661,147448.52435981494, 3, Upload, 
11-28-2022-16-09-06.661,49124.7063131724, 4, Upload, 
11-28-2022-16-09-06.661,49123.70474606627, 5, Upload, 
11-28-2022-16-09-06.661,1.0479723679160804e+06, 6, Upload, 
11-28-2022-16-09-06.661,0, 7, Upload, 
11-28-2022-16-09-06.661,0, 8, Upload, 
11-28-2022-16-09-06.661,736732.8285282521, 9, Upload, 
11-28-2022-16-09-06.661,458411.5377509124, 10, Upload, 
11-28-2022-16-09-06.661,360180.49394714547, 11, Upload, 
11-28-2022-16-09-06.661,0, 12, Upload, 
11-28-2022-16-09-06.661,0, 13, Upload, 
11-28-2022-16-09-06.661,0, 14, Upload, 
11-28-2022-16-09-06.661,147346.56570565043, 15, Upload, 
11-28-2022-16-09-06.661,0, 16, Upload, 
11-28-2022-16-09-06.661,392924.17521506775, 17, Upload, 
11-28-2022-16-09-06.661,0, 18, Upload, 
11-28-2022-16-09-06.661,196462.08760753387, 19, Upload, 
11-28-2022-16-09-06.661,556642.5815546793, 20, Upload, 
11-28-2022-16-09-06.661,1.1296570037433198e+06, 21, Upload, 
11-28-2022-16-09-06.661,147346.56570565043, 22, Upload, 
11-28-2022-16-09-06.661,376552.3345811066, 23, Upload, 
11-28-2022-16-09-06.661,1.244259888181048e+06, 24, Upload, 
11-28-2022-16-09-06.661,294693.13141130086, 25, Upload, 
11-28-2022-16-09-06.661,916823.0755018248, 26, Upload, 
11-28-2022-16-09-06.661,49115.52190188347, 27, Upload, 
11-28-2022-16-09-06.661,392924.17521506775, 28, Upload, 
11-28-2022-16-09-06.661,0, 29, Upload, 
11-28-2022-16-09-06.661,245577.60950941735, 30, Upload, 
11-28-2022-16-09-06.661,0, 31, Upload, 
11-28-2022-16-09-06.661,163718.40633961157, 32, Upload, 
11-28-2022-16-09-06.661,736732.8285282521, 33, Upload, 
11-28-2022-16-09-07.661,2.193783371746567e+06, 0, Download, 
11-28-2022-16-09-07.661,834599.6157001167, 1, Download, 
11-28-2022-16-09-07.661,900064.0499805614, 2, Download, 
11-28-2022-16-09-07.661,507205.52292234136, 3, Download, 
11-28-2022-16-09-07.661,556447.6913837793, 4, Download, 
11-28-2022-16-09-07.661,818129.3141665502, 5, Download, 
11-28-2022-16-09-07.661,719953.7964665642, 6, Download, 
11-28-2022-16-09-07.661,3.239648272306033e+06, 7, Download, 
11-28-2022-16-09-07.661,1.4235450066497973e+06, 8, Download, 
11-28-2022-16-09-07.661,637925.1473596503, 9, Download, 
11-28-2022-16-09-07.661,899942.2455832053, 10, Download, 
11-28-2022-16-09-07.661,605415.6924832471, 11, Download, 
11-28-2022-16-09-07.661,506981.44586296316, 12, Download, 
11-28-2022-16-09-07.661,1.6352802804736223e+06, 13, Download, 
11-28-2022-16-09-07.661,572398.4066194745, 14, Download, 
11-28-2022-16-09-07.661,1.0956622234519843e+06, 15, Download, 
11-28-2022-16-09-07.661,1.5534372103084018e+06, 16, Download, 
11-28-2022-16-09-07.661,1.4878765111127282e+06, 17, Download, 
11-28-2022-16-09-07.661,1.242850385154135e+06, 18, Download, 
11-28-2022-16-09-07.661,1.1774334243976236e+06, 19, Download, 
11-28-2022-16-09-07.661,1.0465995028846009e+06, 20, Download, 
11-28-2022-16-09-07.661,948545.930969415, 21, Download, 
11-28-2022-16-09-07.661,1.569935188936692e+06, 22, Download, 
11-28-2022-16-09-07.661,1.3246934553193555e+06, 23, Download, 
11-28-2022-16-09-07.661,2.387575329173503e+06, 24, Download, 
11-28-2022-16-09-07.661,801357.7692672644, 25, Download, 
11-28-2022-16-09-07.661,2.0113559356039814e+06, 26, Download, 
11-28-2022-16-09-07.661,2.060418656171365e+06, 27, Download, 
11-28-2022-16-09-07.661,2.256669538440899e+06, 28, Download, 
11-28-2022-16-09-07.661,1.703254507365666e+07, 29, Download, 
11-28-2022-16-09-07.661,1.4070587032145592e+06, 30, Download, 
11-28-2022-16-09-07.661,180020.99032920576, 31, Download, 
11-28-2022-16-09-07.661,3.485573318968199e+06, 32, Download, 
11-28-2022-16-09-07.661,3.011116364076231e+06, 33, Download, 
11-28-2022-16-09-07.661,310945.34693226445, 34, Download, 
11-28-2022-16-09-07.661,1.0316017174972482e+06, 0, Upload, 
11-28-2022-16-09-07.661,261857.73712177848, 1, Upload, 
11-28-2022-16-09-07.661,49098.32571033347, 2, Upload, 
11-28-2022-16-09-07.661,343688.2799723343, 3, Upload, 
11-28-2022-16-09-07.661,0, 4, Upload, 
11-28-2022-16-09-07.661,147372.30726670322, 5, Upload, 
11-28-2022-16-09-07.661,769445.216617302, 6, Upload, 
11-28-2022-16-09-07.661,0, 7, Upload, 
11-28-2022-16-09-07.661,147365.11993053884, 8, Upload, 
11-28-2022-16-09-07.661,98243.4132870259, 9, Upload, 
11-28-2022-16-09-07.661,638582.1863656683, 10, Upload, 
11-28-2022-16-09-07.661,507590.9686496338, 11, Upload, 
11-28-2022-16-09-07.661,49121.70664351295, 12, Upload, 
11-28-2022-16-09-07.661,0, 13, Upload, 
11-28-2022-16-09-07.661,98243.4132870259, 14, Upload, 
11-28-2022-16-09-07.661,147365.11993053884, 15, Upload, 
11-28-2022-16-09-07.661,98243.4132870259, 16, Upload, 
11-28-2022-16-09-07.661,442095.35979161656, 17, Upload, 
11-28-2022-16-09-07.661,0, 18, Upload, 
11-28-2022-16-09-07.661,1.1789209594443107e+06, 19, Upload, 
11-28-2022-16-09-07.661,556712.6752931467, 20, Upload, 
11-28-2022-16-09-07.661,802321.2085107116, 21, Upload, 
11-28-2022-16-09-07.661,442095.35979161656, 22, Upload, 
11-28-2022-16-09-07.661,392973.6531481036, 23, Upload, 
11-28-2022-16-09-07.661,949686.3284412504, 24, Upload, 
11-28-2022-16-09-07.661,98193.26745229404, 25, Upload, 
11-28-2022-16-09-07.661,392773.06980917614, 26, Upload, 
11-28-2022-16-09-07.661,0, 27, Upload, 
11-28-2022-16-09-07.661,163655.4457538234, 28, Upload, 
11-28-2022-16-09-07.661,0, 29, Upload, 
11-28-2022-16-09-07.661,261848.71320611745, 30, Upload, 
11-28-2022-16-09-07.661,98193.26745229404, 31, Upload, 
11-28-2022-16-09-07.661,130924.35660305872, 32, Upload, 
11-28-2022-16-09-07.661,1.1783192094275285e+06, 33, Upload, 
11-28-2022-16-09-07.661,605840.2549652361, 34, Upload, 
11-28-2022-16-09-08.662,736634.0456054086, 0, Upload, 
11-28-2022-16-09-08.662,474966.9592591997, 1, Upload, 
11-28-2022-16-09-08.662,0, 2, Upload, 
11-28-2022-16-09-08.662,196538.05210725503, 3, Upload, 
11-28-2022-16-09-08.662,147403.5390804413, 4, Upload, 
11-28-2022-16-09-08.662,458588.78825026174, 5, Upload, 
11-28-2022-16-09-08.662,393160.8002236486, 6, Upload, 
11-28-2022-16-09-08.662,0, 7, Upload, 
11-28-2022-16-09-08.662,0, 8, Upload, 
11-28-2022-16-09-08.662,376779.1002143299, 9, Upload, 
11-28-2022-16-09-08.662,98290.20005591215, 10, Upload, 
11-28-2022-16-09-08.662,606122.9003447916, 11, Upload, 
11-28-2022-16-09-08.662,0, 12, Upload, 
11-28-2022-16-09-08.662,98199.23124018984, 13, Upload, 
11-28-2022-16-09-08.662,98199.23124018984, 14, Upload, 
