Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-58-39.353,3, 0.1182365,0.040371,14415, Foreign,
11-26-2022-11-58-38.547,3, 0.828059,0.034566,6075, Foreign,
11-26-2022-11-58-39.655,3, 0.1267538,0.043051,14415, Foreign,
11-26-2022-11-58-39.454,3, 0.4309114,0.03851,14415, Foreign,
11-26-2022-11-58-39.755,3, 0.1391098,0.047301,14415, Foreign,
11-26-2022-11-58-39.856,3, 0.149923,0.05032,14415, Foreign,
11-26-2022-11-58-40.057,3, 0.1197746,0.041843,14415, Foreign,
11-26-2022-11-58-40.158,3, 0.1505507,0.038384,14415, Foreign,
11-26-2022-11-58-39.151,3, 1.1368485,0.055635,6075, Foreign,
11-26-2022-11-58-40.564,3, 0.1182468,0.038443,14415, Foreign,
11-26-2022-11-58-39.555,3, 0.8330697,0.038998,6075, Foreign,
11-26-2022-11-58-40.364,3, 0.3835153,0.036738,14415, Foreign,
11-26-2022-11-58-40.665,3, 0.1691961,0.043316,14415, Foreign,
11-26-2022-11-58-40.765,3, 0.1074533,0.034594,14415, Foreign,
11-26-2022-11-58-40.264,3, 0.7512852,0.047211,14415, Foreign,
11-26-2022-11-58-40.865,3, 0.130566,0.039134,14415, Foreign,
11-26-2022-11-58-41.067,3, 0.1194082,0.033976,14415, Foreign,
11-26-2022-11-58-40.966,3, 0.2869703,0.047312,14415, Foreign,
11-26-2022-11-58-41.267,3, 0.1370756,0.041329,14415, Foreign,
11-26-2022-11-58-40.464,3, 0.8131983,0.035663,6075, Foreign,
11-26-2022-11-58-41.470,3, 0.1102459,0.036496,14415, Foreign,
11-26-2022-11-58-41.570,3, 0.108973,0.034316,14415, Foreign,
11-26-2022-11-58-41.671,3, 0.1563002,0.048518,14415, Foreign,
11-26-2022-11-58-41.369,3, 0.5010986,0.041666,14415, Foreign,
11-26-2022-11-58-41.773,3, 0.1446143,0.045142,14415, Foreign,
11-26-2022-11-58-41.873,3, 0.1305272,0.045927,14415, Foreign,
11-26-2022-11-58-41.974,3, 0.2583502,0.036364,14415, Foreign,
11-26-2022-11-58-41.167,3, 0.8283303,0.045156,6075, Foreign,
11-26-2022-11-58-42.275,3, 0.1319203,0.049559,14415, Foreign,
11-26-2022-11-58-42.375,3, 0.1431486,0.043977,14415, Foreign,
11-26-2022-11-58-42.476,3, 0.1453901,0.045092,14415, Foreign,
11-26-2022-11-58-39.957,3, 2.5073344,0.041066,6075, Foreign,
11-26-2022-11-58-42.676,3, 0.1905318,0.041258,14415, Foreign,
11-26-2022-11-58-42.777,3, 0.1262026,0.045821,14415, Foreign,
11-26-2022-11-58-42.877,3, 0.1295162,0.039595,14415, Foreign,
11-26-2022-11-58-42.977,3, 0.1369502,0.047255,14415, Foreign,
11-26-2022-11-58-43.078,3, 0.1140289,0.039765,14415, Foreign,
11-26-2022-11-58-43.179,3, 0.1289329,0.043921,14415, Foreign,
11-26-2022-11-58-43.385,3, 0.0924667,0.034909,14415, Foreign,
11-26-2022-11-58-43.486,3, 0.1157536,0.042194,14415, Foreign,
11-26-2022-11-58-43.586,3, 0.1421999,0.042155,14415, Foreign,
11-26-2022-11-58-43.686,3, 0.1272885,0.043611,14415, Foreign,
11-26-2022-11-58-42.576,3, 0.9755112,0.068307,6075, Foreign,
11-26-2022-11-58-43.887,3, 0.1403497,0.043663,14415, Foreign,
11-26-2022-11-58-44.087,3, 0.1251605,0.03752,14415, Foreign,
11-26-2022-11-58-42.174,3, 2.2003212,0.048242,14415, Foreign,
