Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-30-52.767,3, 0.132336,0.046637,14415, Foreign,
11-26-2022-11-30-52.967,3, 0.0920576,0.03321,14415, Foreign,
11-26-2022-11-30-50.044,3, 2.879324,0.030836,1905, Foreign,
11-26-2022-11-30-53.167,3, 0.0880366,0.027827,14415, Foreign,
11-26-2022-11-30-52.867,3, 0.4489619,0.041184,14415, Foreign,
11-26-2022-11-30-53.269,3, 0.1050447,0.033311,14415, Foreign,
11-26-2022-11-30-53.370,3, 0.110368,0.034157,14415, Foreign,
11-26-2022-11-30-53.067,3, 0.452958,0.029583,14415, Foreign,
11-26-2022-11-30-53.471,3, 0.0939345,0.031958,14415, Foreign,
11-26-2022-11-30-53.774,3, 0.1177143,0.026558,14415, Foreign,
11-26-2022-11-30-48.821,3, 4.8699801,0.038287,6075, Foreign,
11-26-2022-11-30-53.974,3, 0.1758289,0.050454,14415, Foreign,
11-26-2022-11-30-54.075,3, 0.1378774,0.052021,14415, Foreign,
11-26-2022-11-30-54.176,3, 0.2156555,0.043043,14415, Foreign,
11-26-2022-11-30-54.391,3, 0.0854706,0.024537,14415, Foreign,
11-26-2022-11-30-49.427,3, 4.9530004,0.039979,6075, Foreign,
11-26-2022-11-30-54.592,3, 0.1155356,0.034685,14415, Foreign,
11-26-2022-11-30-53.673,3, 0.9590802,0.037621,6075, Foreign,
11-26-2022-11-30-55.194,3, 0.1276434,0.039952,14415, Foreign,
11-26-2022-11-30-54.276,3, 1.1272176,0.05109,14415, Foreign,
11-26-2022-11-30-55.294,3, 0.1524939,0.049973,14415, Foreign,
11-26-2022-11-30-55.094,3, 0.3872033,0.040996,14415, Foreign,
11-26-2022-11-30-55.395,3, 0.1349544,0.046562,14415, Foreign,
11-26-2022-11-30-54.492,3, 0.8309207,0.041233,6075, Foreign,
11-26-2022-11-30-54.893,3, 0.8360081,0.032995,14415, Foreign,
11-26-2022-11-30-55.596,3, 0.1465361,0.033605,14415, Foreign,
11-26-2022-11-30-55.495,3, 0.5092441,0.052415,14415, Foreign,
11-26-2022-11-30-55.997,3, 0.0994627,0.034269,14415, Foreign,
11-26-2022-11-30-54.993,3, 0.8099054,0.030947,6075, Foreign,
11-26-2022-11-30-53.874,3, 1.9736881,0.043707,6075, Foreign,
11-26-2022-11-30-56.098,3, 0.0924749,0.029987,14415, Foreign,
11-26-2022-11-30-54.792,3, 1.1128632,0.034623,6075, Foreign,
11-26-2022-11-30-51.157,3, 4.9111294,0.03106,6075, Foreign,
11-26-2022-11-30-56.300,3, 0.163338,0.035237,14415, Foreign,
11-26-2022-11-30-56.400,3, 0.1277181,0.042855,14415, Foreign,
11-26-2022-11-30-56.500,3, 0.1232607,0.041581,14415, Foreign,
11-26-2022-11-30-55.897,3, 0.7335134,0.048271,14415, Foreign,
11-26-2022-11-30-56.701,3, 0.092768,0.029858,14415, Foreign,
11-26-2022-11-30-55.697,3, 0.7995101,0.029936,6075, Foreign,
11-26-2022-11-30-56.199,3, 0.6256772,0.03055,14415, Foreign,
11-26-2022-11-30-56.801,3, 0.1190661,0.037537,14415, Foreign,
11-26-2022-11-30-55.797,3, 0.8863962,0.041122,6075, Foreign,
11-26-2022-11-30-56.901,3, 0.1234239,0.041657,14415, Foreign,
11-26-2022-11-30-57.001,3, 0.2061596,0.045377,14415, Foreign,
11-26-2022-11-30-57.201,3, 0.1365322,0.04817,14415, Foreign,
11-26-2022-11-30-57.503,3, 0.0966285,0.032194,14415, Foreign,
11-26-2022-11-30-57.402,3, 0.274552,0.033387,14415, Foreign,
11-26-2022-11-30-57.603,3, 0.0914359,0.030004,14415, Foreign,
11-26-2022-11-30-56.600,3, 0.834311,0.029746,6075, Foreign,
11-26-2022-11-30-57.804,3, 0.1067282,0.036469,14415, Foreign,
11-26-2022-11-30-57.905,3, 0.1408956,0.04049,14415, Foreign,
11-26-2022-11-30-57.703,3, 0.3655447,0.028558,14415, Foreign,
11-26-2022-11-30-58.105,3, 0.0858732,0.029191,14415, Foreign,
11-26-2022-11-30-57.302,3, 0.9613393,0.041511,14415, Foreign,
11-26-2022-11-30-58.206,3, 0.0851263,0.030655,14415, Foreign,
11-26-2022-11-30-58.407,3, 0.4444258,0.045889,14415, Foreign,
11-26-2022-11-30-58.508,3, 0.4138899,0.044103,14415, Foreign,
11-26-2022-11-30-53.573,3, 5.1320773,0.031622,6075, Foreign,
11-26-2022-11-30-58.608,3, 0.466898,0.037472,14415, Foreign,
11-26-2022-11-30-58.005,3, 0.8298609,0.044386,6075, Foreign,
11-26-2022-11-30-59.010,3, 0.145788,0.043292,14415, Foreign,
11-26-2022-11-30-58.910,3, 0.4003218,0.038411,14415, Foreign,
11-26-2022-11-30-59.210,3, 0.1793637,0.04184,14415, Foreign,
11-26-2022-11-30-59.311,3, 0.4260346,0.040779,14415, Foreign,
11-26-2022-11-30-58.307,3, 1.4745071,0.043196,14415, Foreign,
11-26-2022-11-30-59.412,3, 0.3884805,0.039662,14415, Foreign,
11-26-2022-11-30-59.713,3, 0.1101261,0.027621,14415, Foreign,
11-26-2022-11-30-58.709,3, 0.8209723,0.031479,6075, Foreign,
11-26-2022-11-30-54.692,3, 4.8749729,0.031495,6075, Foreign,
11-26-2022-11-30-59.813,3, 0.0830296,0.024642,14415, Foreign,
11-26-2022-11-30-58.809,3, 0.7879158,0.02804,6075, Foreign,
11-26-2022-11-30-57.101,3, 2.5198716,0.040751,6106, Foreign,
11-26-2022-11-30-59.512,3, 0.5592212,0.042477,14415, Foreign,
11-26-2022-11-30-59.914,3, 0.1679477,0.037384,14415, Foreign,
11-26-2022-11-30-59.612,3, 0.4882244,0.035726,14415, Foreign,
11-26-2022-11-30-59.110,3, 0.8273115,0.040023,6075, Foreign,
11-26-2022-11-31-00.214,3, 0.1194754,0.043096,14415, Foreign,
