Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-40-05.665,1, 0.3683154,0.048822,39484, SelfDown,
11-26-2022-11-40-06.067,1, 0.0341909,0.038037,224810, SelfUp,
11-26-2022-11-40-05.765,1, 0.3781291,0.043751,43392, SelfDown,
11-26-2022-11-40-05.564,1, 0.6331245,0.043751,43392, SelfDown,
11-26-2022-11-40-06.167,1, 0.0577331,0.043283,227130, SelfUp,
11-26-2022-11-40-05.866,1, 0.429938,0.048306,44062, SelfDown,
11-26-2022-11-40-06.269,1, 0.0750371,0.044352,227692, SelfUp,
11-26-2022-11-40-06.369,1, 0.0363307,0.041826,228905, SelfUp,
11-26-2022-11-40-05.966,1, 0.465187,0.045987,46872, SelfDown,
11-26-2022-11-40-06.471,1, 0.0405876,0.037589,231528, SelfUp,
11-26-2022-11-40-06.572,1, 0.0428242,0.042185,233926, SelfUp,
11-26-2022-11-40-06.167,1, 0.4546512,0.044527,50652, SelfDown,
11-26-2022-11-40-06.067,1, 0.5552336,0.044527,50652, SelfDown,
11-26-2022-11-40-06.269,1, 0.4197215,0.045798,50653, SelfDown,
11-26-2022-11-40-06.672,1, 0.0466217,0.049631,235749, SelfUp,
11-26-2022-11-40-06.772,1, 0.0439891,0.049282,237792, SelfUp,
11-26-2022-11-40-06.471,1, 0.4246581,0.046924,52650, SelfDown,
11-26-2022-11-40-06.874,1, 0.0318022,0.042273,239226, SelfUp,
11-26-2022-11-40-06.369,1, 0.6034133,0.044545,55646, SelfDown,
11-26-2022-11-40-06.672,1, 0.4641543,0.041224,61162, SelfDown,
11-26-2022-11-40-06.874,1, 0.3934209,0.040877,64627, SelfDown,
11-26-2022-11-40-06.772,1, 0.4953158,0.040877,64627, SelfDown,
11-26-2022-11-40-06.974,1, 0.3090911,0.042275,241505, SelfUp,
11-26-2022-11-40-07.176,1, 0.1461307,0.040083,242438, SelfUp,
11-26-2022-11-40-07.075,1, 0.2463522,0.040083,242438, SelfUp,
11-26-2022-11-40-07.276,1, 0.0459378,0.040083,242438, SelfUp,
11-26-2022-11-40-06.572,1, 0.8055629,0.040526,65520, SelfDown,
11-26-2022-11-40-07.376,1, 0.1068934,0.042871,245386, SelfUp,
11-26-2022-11-40-06.974,1, 0.5289411,0.041966,65520, SelfDown,
11-26-2022-11-40-07.075,1, 0.4277592,0.041966,65520, SelfDown,
11-26-2022-11-40-07.477,1, 0.032523,0.039737,245840, SelfUp,
11-26-2022-11-40-07.276,1, 0.282913,0.039946,65520, SelfDown,
11-26-2022-11-40-07.176,1, 0.3831059,0.039946,65520, SelfDown,
11-26-2022-11-40-07.577,1, 0.0673744,0.035365,248036, SelfUp,
11-26-2022-11-40-07.678,1, 0.0403403,0.034839,249790, SelfUp,
11-26-2022-11-40-07.778,1, 0.0535722,0.039591,252935, SelfUp,
11-26-2022-11-40-07.477,1, 0.362776,0.040732,65520, SelfDown,
11-26-2022-11-40-07.376,1, 0.4638352,0.040732,65520, SelfDown,
11-26-2022-11-40-07.879,1, 0.0405563,0.04155,255526, SelfUp,
11-26-2022-11-40-07.577,1, 0.3529122,0.042173,65520, SelfDown,
11-26-2022-11-40-07.678,1, 0.3525016,0.042173,65520, SelfDown,
11-26-2022-11-40-07.979,1, 0.0678396,0.048305,258183, SelfUp,
11-26-2022-11-40-08.079,1, 0.036292,0.041415,260015, SelfUp,
11-26-2022-11-40-07.879,1, 0.3322005,0.04109,46260, SelfDown,
11-26-2022-11-40-08.182,1, 0.0367875,0.037288,261254, SelfUp,
11-26-2022-11-40-07.778,1, 0.490239,0.041103,46383, SelfDown,
11-26-2022-11-40-08.079,1, 0.2666316,0.041053,46694, SelfDown,
11-26-2022-11-40-07.979,1, 0.366666,0.041053,46694, SelfDown,
11-26-2022-11-40-08.283,1, 0.0758995,0.039019,262658, SelfUp,
11-26-2022-11-40-08.384,1, 0.0400507,0.04043,263534, SelfUp,
11-26-2022-11-40-08.182,1, 0.3486424,0.042965,47787, SelfDown,
11-26-2022-11-40-08.484,1, 0.0676914,0.040935,264735, SelfUp,
11-26-2022-11-40-08.585,1, 0.0375176,0.037463,265586, SelfUp,
11-26-2022-11-40-08.686,1, 0.0862246,0.038135,267884, SelfUp,
11-26-2022-11-40-08.283,1, 0.4955417,0.042547,57221, SelfDown,
11-26-2022-11-40-08.384,1, 0.4445805,0.042547,57221, SelfDown,
11-26-2022-11-40-08.787,1, 0.0499755,0.043441,268841, SelfUp,
11-26-2022-11-40-08.484,1, 0.3865527,0.043843,58440, SelfDown,
11-26-2022-11-40-08.887,1, 0.082942,0.047496,269622, SelfUp,
11-26-2022-11-40-08.987,1, 0.036422,0.04313,270244, SelfUp,
11-26-2022-11-40-08.585,1, 0.4847325,0.041877,61657, SelfDown,
11-26-2022-11-40-08.686,1, 0.3832831,0.041877,61657, SelfDown,
11-26-2022-11-40-09.088,1, 0.0395747,0.038998,272900, SelfUp,
11-26-2022-11-40-09.190,1, 0.0404958,0.038171,274283, SelfUp,
11-26-2022-11-40-08.887,1, 0.4064156,0.041307,65520, SelfDown,
11-26-2022-11-40-08.987,1, 0.3060491,0.041307,65520, SelfDown,
11-26-2022-11-40-09.290,1, 0.0332603,0.036381,275991, SelfUp,
11-26-2022-11-40-08.787,1, 0.5524706,0.039714,65520, SelfDown,
11-26-2022-11-40-09.390,1, 0.0434942,0.040694,277958, SelfUp,
11-26-2022-11-40-09.088,1, 0.4046181,0.041605,65520, SelfDown,
11-26-2022-11-40-09.190,1, 0.3023495,0.041605,65520, SelfDown,
11-26-2022-11-40-09.491,1, 0.0356163,0.037232,279002, SelfUp,
11-26-2022-11-40-09.290,1, 0.2841569,0.041185,65520, SelfDown,
11-26-2022-11-40-09.591,1, 0.0489495,0.045279,280437, SelfUp,
11-26-2022-11-40-09.390,1, 0.3319903,0.045466,65520, SelfDown,
11-26-2022-11-40-09.491,1, 0.2525968,0.044585,65520, SelfDown,
11-26-2022-11-40-09.691,1, 0.0764137,0.050374,280969, SelfUp,
11-26-2022-11-40-09.791,1, 0.0508726,0.050143,281594, SelfUp,
11-26-2022-11-40-09.591,1, 0.2931524,0.044427,45864, SelfDown,
11-26-2022-11-40-09.892,1, 0.0463157,0.048791,282203, SelfUp,
11-26-2022-11-40-09.691,1, 0.2799368,0.044767,46154, SelfDown,
11-26-2022-11-40-09.992,1, 0.0483069,0.048974,282893, SelfUp,
11-26-2022-11-40-09.791,1, 0.2532313,0.044767,32307, SelfDown,
11-26-2022-11-40-09.892,1, 0.2215638,0.044659,32309, SelfDown,
11-26-2022-11-40-10.092,1, 0.0417485,0.043654,283838, SelfUp,
11-26-2022-11-40-10.193,1, 0.0373441,0.037778,304247, SelfUp,
11-26-2022-11-40-10.294,1, 0.0320897,0.037226,306062, SelfUp,
11-26-2022-11-40-10.092,1, 0.2344306,0.040063,22625, SelfDown,
11-26-2022-11-40-10.395,1, 0.0328386,0.035943,310735, SelfUp,
11-26-2022-11-40-09.992,1, 0.4703802,0.038561,24012, SelfDown,
11-26-2022-11-40-10.193,1, 0.3289264,0.037852,25555, SelfDown,
11-26-2022-11-40-10.495,1, 0.0334698,0.034808,318783, SelfUp,
11-26-2022-11-40-10.596,1, 0.0361294,0.037838,319316, SelfUp,
11-26-2022-11-40-10.294,1, 0.3458333,0.038998,27636, SelfDown,
11-26-2022-11-40-10.395,1, 0.2641289,0.038998,27636, SelfDown,
11-26-2022-11-40-10.699,1, 0.0315418,0.036026,319321, SelfUp,
11-26-2022-11-40-10.802,1, 0.031198,0.032422,332330, SelfUp,
11-26-2022-11-40-10.596,1, 0.3257032,0.036436,32308, SelfDown,
11-26-2022-11-40-10.495,1, 0.4293194,0.036436,32308, SelfDown,
11-26-2022-11-40-10.902,1, 0.0324797,0.036378,332683, SelfUp,
11-26-2022-11-40-10.699,1, 0.3340086,0.036095,34612, SelfDown,
11-26-2022-11-40-11.006,1, 0.0360752,0.035973,332697, SelfUp,
11-26-2022-11-40-10.902,1, 0.1976703,0.036196,36737, SelfDown,
11-26-2022-11-40-10.802,1, 0.3162718,0.036196,36737, SelfDown,
11-26-2022-11-40-11.006,1, 0.2580299,0.041784,26113, SelfDown,
11-26-2022-11-40-11.106,1, 0.5493159,0.042064,33682, SelfDown,
11-26-2022-11-40-11.106,1, 0.6190333,0.038502,236859, SelfUp,
11-26-2022-11-40-11.206,1, 0.519183,0.038502,236859, SelfUp,
11-26-2022-11-40-11.307,1, 0.4182694,0.038502,236859, SelfUp,
11-26-2022-11-40-11.513,1, 0.2124731,0.038502,236859, SelfUp,
11-26-2022-11-40-11.619,1, 0.1068742,0.038502,236859, SelfUp,
11-26-2022-11-40-11.413,1, 0.3126807,0.038502,236859, SelfUp,
11-26-2022-11-40-11.206,1, 0.5418381,0.045968,34291, SelfDown,
11-26-2022-11-40-11.719,1, 0.0437832,0.03919,236935, SelfUp,
11-26-2022-11-40-11.413,1, 0.3665398,0.045687,34781, SelfDown,
11-26-2022-11-40-11.307,1, 0.4721285,0.045687,34781, SelfDown,
11-26-2022-11-40-11.819,1, 0.1190406,0.041165,238868, SelfUp,
11-26-2022-11-40-11.619,1, 0.3355378,0.042783,24349, SelfDown,
11-26-2022-11-40-11.919,1, 0.0394406,0.040971,238984, SelfUp,
11-26-2022-11-40-11.513,1, 0.4871568,0.041169,24350, SelfDown,
11-26-2022-11-40-11.719,1, 0.3174437,0.039481,24351, SelfDown,
11-26-2022-11-40-12.019,1, 0.0784954,0.035444,241383, SelfUp,
11-26-2022-11-40-12.120,1, 0.0960956,0.041158,242975, SelfUp,
11-26-2022-11-40-11.819,1, 0.4277891,0.038782,27382, SelfDown,
11-26-2022-11-40-12.221,1, 0.0389741,0.040191,243609, SelfUp,
11-26-2022-11-40-11.919,1, 0.3425889,0.039056,27479, SelfDown,
11-26-2022-11-40-12.321,1, 0.0346759,0.03846,245724, SelfUp,
11-26-2022-11-40-12.019,1, 0.3883866,0.039081,29363, SelfDown,
11-26-2022-11-40-12.120,1, 0.3137018,0.039081,29363, SelfDown,
11-26-2022-11-40-12.422,1, 0.0403059,0.036368,248237, SelfUp,
11-26-2022-11-40-12.321,1, 0.3611723,0.039932,34868, SelfDown,
11-26-2022-11-40-12.221,1, 0.4613671,0.039932,34868, SelfDown,
11-26-2022-11-40-12.522,1, 0.172437,0.037724,248813, SelfUp,
11-26-2022-11-40-12.625,1, 0.1379742,0.036544,250513, SelfUp,
11-26-2022-11-40-12.422,1, 0.3706985,0.038547,36866, SelfDown,
11-26-2022-11-40-12.625,1, 0.1865813,0.037235,38088, SelfDown,
11-26-2022-11-40-12.522,1, 0.2903175,0.037235,38088, SelfDown,
11-26-2022-11-40-12.726,1, 0.0905627,0.035558,251374, SelfUp,
11-26-2022-11-40-12.827,1, 0.0406168,0.0375,252471, SelfUp,
11-26-2022-11-40-12.726,1, 0.2346022,0.040806,39819, SelfDown,
11-26-2022-11-40-12.927,1, 0.0507075,0.042992,254468, SelfUp,
11-26-2022-11-40-13.027,1, 0.0511383,0.049894,257380, SelfUp,
11-26-2022-11-40-13.128,1, 0.0823829,0.049671,258720, SelfUp,
11-26-2022-11-40-13.231,1, 0.042263,0.045764,259661, SelfUp,
11-26-2022-11-40-12.827,1, 0.4678712,0.045211,42144, SelfDown,
11-26-2022-11-40-12.927,1, 0.3944927,0.045211,42144, SelfDown,
11-26-2022-11-40-13.027,1, 0.3232855,0.044126,43564, SelfDown,
11-26-2022-11-40-13.231,1, 0.2619298,0.039814,49042, SelfDown,
11-26-2022-11-40-13.128,1, 0.4703966,0.038802,51987, SelfDown,
11-26-2022-11-40-13.331,1, 0.3414268,0.043647,261836, SelfUp,
11-26-2022-11-40-13.435,1, 0.2641267,0.04337,262376, SelfUp,
11-26-2022-11-40-13.538,1, 0.1609318,0.04337,262376, SelfUp,
11-26-2022-11-40-13.639,1, 0.0600979,0.04337,262376, SelfUp,
11-26-2022-11-40-13.739,1, 0.0341434,0.040221,266015, SelfUp,
11-26-2022-11-40-13.331,1, 0.48486,0.038417,55500, SelfDown,
11-26-2022-11-40-13.841,1, 0.0308187,0.039775,270186, SelfUp,
11-26-2022-11-40-13.435,1, 0.4439495,0.039809,56340, SelfDown,
11-26-2022-11-40-13.639,1, 0.3165695,0.038273,58712, SelfDown,
11-26-2022-11-40-13.940,1, 0.0365422,0.036289,273457, SelfUp,
11-26-2022-11-40-13.739,1, 0.2468113,0.038158,59125, SelfDown,
11-26-2022-11-40-14.040,1, 0.0520825,0.046597,276160, SelfUp,
11-26-2022-11-40-14.141,1, 0.0372568,0.044931,278139, SelfUp,
11-26-2022-11-40-13.538,1, 0.642668,0.044262,59509, SelfDown,
11-26-2022-11-40-13.841,1, 0.3400984,0.044262,59509, SelfDown,
11-26-2022-11-40-13.940,1, 0.2886264,0.043812,59510, SelfDown,
11-26-2022-11-40-14.244,1, 0.0280703,0.03445,281706, SelfUp,
11-26-2022-11-40-14.040,1, 0.3099203,0.037397,66930, SelfDown,
11-26-2022-11-40-14.344,1, 0.041358,0.033853,197199, SelfUp,
11-26-2022-11-40-14.244,1, 0.1689111,0.03821,66933, SelfDown,
11-26-2022-11-40-14.141,1, 0.3077769,0.03886,67692, SelfDown,
11-26-2022-11-40-14.444,1, 0.0532333,0.041712,197212, SelfUp,
11-26-2022-11-40-14.344,1, 0.2005648,0.043885,67696, SelfDown,
11-26-2022-11-40-14.544,1, 0.0433823,0.046645,197223, SelfUp,
11-26-2022-11-40-14.444,1, 0.2071657,0.044023,67701, SelfDown,
11-26-2022-11-40-14.644,1, 0.0457917,0.047332,197231, SelfUp,
11-26-2022-11-40-14.748,1, 0.0419632,0.045705,197239, SelfUp,
11-26-2022-11-40-14.544,1, 0.2608915,0.044017,67887, SelfDown,
11-26-2022-11-40-14.748,1, 0.1103913,0.040378,69632, SelfDown,
11-26-2022-11-40-14.849,1, 0.0322475,0.03658,197251, SelfUp,
11-26-2022-11-40-14.644,1, 0.2516533,0.039993,69632, SelfDown,
11-26-2022-11-40-14.949,1, 0.0435337,0.036649,197270, SelfUp,
11-26-2022-11-40-14.849,1, 0.2041341,0.04144,49478, SelfDown,
11-26-2022-11-40-14.949,1, 0.242918,0.042612,50239, SelfDown,
11-26-2022-11-40-15.050,1, 0.1499702,0.042612,50239, SelfDown,
11-26-2022-11-40-15.150,1, 0.1091293,0.037226,50747, SelfDown,
11-26-2022-11-40-15.050,1, 0.3309547,0.043345,197704, SelfUp,
11-26-2022-11-40-15.251,1, 0.1696859,0.034098,52142, SelfDown,
11-26-2022-11-40-15.150,1, 0.2804617,0.044139,197785, SelfUp,
11-26-2022-11-40-15.251,1, 0.1795582,0.044139,197785, SelfUp,
11-26-2022-11-40-15.351,1, 0.0794019,0.044139,197785, SelfUp,
11-26-2022-11-40-15.351,1, 0.1140887,0.037819,36754, SelfDown,
11-26-2022-11-40-15.451,1, 0.1074529,0.048188,138966, SelfUp,
11-26-2022-11-40-15.551,1, 0.0883417,0.043452,138972, SelfUp,
11-26-2022-11-40-15.451,1, 0.2999699,0.038491,36762, SelfDown,
11-26-2022-11-40-15.654,1, 0.1000173,0.040755,138978, SelfUp,
11-26-2022-11-40-15.551,1, 0.2148989,0.038491,36762, SelfDown,
11-26-2022-11-40-15.754,1, 0.0448634,0.040685,138984, SelfUp,
11-26-2022-11-40-15.654,1, 0.2190132,0.040764,36765, SelfDown,
11-26-2022-11-40-15.862,1, 0.0676581,0.040078,138991, SelfUp,
11-26-2022-11-40-15.754,1, 0.1946933,0.039422,39160, SelfDown,
11-26-2022-11-40-15.962,1, 0.0327762,0.039954,138999, SelfUp,
11-26-2022-11-40-15.862,1, 0.1920294,0.037472,41221, SelfDown,
11-26-2022-11-40-16.062,1, 0.1073312,0.038856,139061, SelfUp,
11-26-2022-11-40-16.163,1, 0.0346967,0.038375,139092, SelfUp,
11-26-2022-11-40-15.962,1, 0.2480266,0.037977,44013, SelfDown,
11-26-2022-11-40-16.263,1, 0.0390404,0.038139,139577, SelfUp,
11-26-2022-11-40-16.062,1, 0.306785,0.038516,46549, SelfDown,
11-26-2022-11-40-16.363,1, 0.0355972,0.03417,140479, SelfUp,
11-26-2022-11-40-16.163,1, 0.2949211,0.036734,34086, SelfDown,
11-26-2022-11-40-16.263,1, 0.1950231,0.036734,34086, SelfDown,
11-26-2022-11-40-16.463,1, 0.0346734,0.036156,141214, SelfUp,
11-26-2022-11-40-16.363,1, 0.1759474,0.036261,34092, SelfDown,
11-26-2022-11-40-16.566,1, 0.0373177,0.038268,142132, SelfUp,
11-26-2022-11-40-16.667,1, 0.0342704,0.036948,143462, SelfUp,
11-26-2022-11-40-16.463,1, 0.2567762,0.037319,34099, SelfDown,
11-26-2022-11-40-16.566,1, 0.1935672,0.036119,34711, SelfDown,
11-26-2022-11-40-16.768,1, 0.034093,0.036996,144342, SelfUp,
11-26-2022-11-40-16.667,1, 0.1824509,0.037114,35421, SelfDown,
11-26-2022-11-40-16.869,1, 0.0339583,0.036452,145519, SelfUp,
11-26-2022-11-40-16.768,1, 0.244045,0.037224,39282, SelfDown,
11-26-2022-11-40-16.969,1, 0.0665863,0.03664,145870, SelfUp,
11-26-2022-11-40-16.869,1, 0.2292083,0.037961,40562, SelfDown,
11-26-2022-11-40-17.070,1, 0.0338647,0.036732,146470, SelfUp,
11-26-2022-11-40-16.969,1, 0.2534952,0.04069,42106, SelfDown,
11-26-2022-11-40-17.170,1, 0.1032482,0.04096,148251, SelfUp,
11-26-2022-11-40-17.270,1, 0.035973,0.039447,148456, SelfUp,
11-26-2022-11-40-17.070,1, 0.2686514,0.039972,43657, SelfDown,
11-26-2022-11-40-17.372,1, 0.033652,0.040476,149768, SelfUp,
11-26-2022-11-40-17.170,1, 0.248598,0.040777,45456, SelfDown,
11-26-2022-11-40-17.270,1, 0.1483731,0.040777,45456, SelfDown,
11-26-2022-11-40-17.372,1, 0.2471519,0.03879,50085, SelfDown,
11-26-2022-11-40-17.473,1, 0.1484109,0.03879,50085, SelfDown,
11-26-2022-11-40-17.473,1, 0.3330609,0.042783,151262, SelfUp,
11-26-2022-11-40-17.574,1, 0.2717452,0.042257,151491, SelfUp,
11-26-2022-11-40-17.675,1, 0.1713978,0.042257,151491, SelfUp,
11-26-2022-11-40-17.775,1, 0.0710939,0.042257,151491, SelfUp,
11-26-2022-11-40-17.574,1, 0.3166154,0.037722,55769, SelfDown,
11-26-2022-11-40-17.876,1, 0.0365276,0.038448,152487, SelfUp,
11-26-2022-11-40-17.976,1, 0.0739577,0.037273,153022, SelfUp,
11-26-2022-11-40-17.675,1, 0.3969404,0.03689,58201, SelfDown,
11-26-2022-11-40-17.775,1, 0.2977198,0.03689,58201, SelfDown,
11-26-2022-11-40-17.876,1, 0.1992469,0.03689,58201, SelfDown,
11-26-2022-11-40-18.076,1, 0.0421804,0.037923,165805, SelfUp,
11-26-2022-11-40-17.976,1, 0.2191764,0.037453,60209, SelfDown,
11-26-2022-11-40-18.176,1, 0.1426948,0.04601,116076, SelfUp,
11-26-2022-11-40-18.076,1, 0.3266675,0.039521,43136, SelfDown,
11-26-2022-11-40-18.176,1, 0.2656971,0.039098,43422, SelfDown,
11-26-2022-11-40-18.276,1, 0.3201749,0.037349,43887, SelfDown,
11-26-2022-11-40-18.378,1, 0.2186307,0.037349,43887, SelfDown,
11-26-2022-11-40-18.276,1, 0.3784688,0.04601,25020, SelfUp,
11-26-2022-11-40-18.378,1, 0.2769246,0.04601,25020, SelfUp,
11-26-2022-11-40-18.478,1, 0.1768908,0.04601,25020, SelfUp,
11-26-2022-11-40-18.581,1, 0.0735902,0.04601,25020, SelfUp,
11-26-2022-11-40-18.478,1, 0.2015871,0.036553,44982, SelfDown,
11-26-2022-11-40-18.581,1, 0.2144533,0.040481,46364, SelfDown,
11-26-2022-11-40-18.681,1, 0.1387225,0.040492,46536, SelfDown,
11-26-2022-11-40-18.681,1, 0.1528763,0.044687,17521, SelfUp,
11-26-2022-11-40-18.782,1, 0.0526144,0.044687,17521, SelfUp,
11-26-2022-11-40-18.782,1, 0.1954662,0.043152,32817, SelfDown,
11-26-2022-11-40-18.885,1, 0.0937495,0.046764,19056, SelfUp,
11-26-2022-11-40-18.985,1, 0.1476453,0.045675,21520, SelfUp,
11-26-2022-11-40-18.885,1, 0.2655974,0.044732,32826, SelfDown,
11-26-2022-11-40-19.087,1, 0.0751098,0.043744,22332, SelfUp,
11-26-2022-11-40-18.985,1, 0.2346912,0.043268,32827, SelfDown,
11-26-2022-11-40-19.087,1, 0.2574813,0.039674,35318, SelfDown,
11-26-2022-11-40-19.189,1, 0.1987593,0.039199,36031, SelfDown,
11-26-2022-11-40-19.290,1, 0.1570142,0.039199,25221, SelfDown,
11-26-2022-11-40-19.189,1, 0.2882634,0.066093,24082, SelfUp,
11-26-2022-11-40-19.490,1, 0.0902367,0.060591,24969, SelfUp,
11-26-2022-11-40-19.289,1, 0.2900988,0.060591,24969, SelfUp,
11-26-2022-11-40-19.390,1, 0.1904583,0.060591,24969, SelfUp,
11-26-2022-11-40-19.390,1, 0.2324107,0.04423,25227, SelfDown,
11-26-2022-11-40-19.593,1, 0.0853221,0.05458,27369, SelfUp,
11-26-2022-11-40-19.490,1, 0.2349241,0.049079,25233, SelfDown,
11-26-2022-11-40-19.693,1, 0.1252526,0.040872,33757, SelfUp,
11-26-2022-11-40-19.593,1, 0.249004,0.041356,27588, SelfDown,
11-26-2022-11-40-19.693,1, 0.1485866,0.041356,27588, SelfDown,
11-26-2022-11-40-19.895,1, 0.0631144,0.037419,37994, SelfUp,
11-26-2022-11-40-19.794,1, 0.1640225,0.037419,37994, SelfUp,
11-26-2022-11-40-19.794,1, 0.2106511,0.037567,30704, SelfDown,
11-26-2022-11-40-19.995,1, 0.0731142,0.036953,41356, SelfUp,
11-26-2022-11-40-19.895,1, 0.1855376,0.037674,32789, SelfDown,
11-26-2022-11-40-20.095,1, 0.079095,0.03443,45023, SelfUp,
11-26-2022-11-40-19.995,1, 0.2178903,0.036889,35415, SelfDown,
11-26-2022-11-40-20.196,1, 0.0438065,0.034366,46519, SelfUp,
11-26-2022-11-40-20.095,1, 0.1476581,0.036972,36292, SelfDown,
11-26-2022-11-40-20.297,1, 0.0759786,0.034251,48435, SelfUp,
11-26-2022-11-40-20.196,1, 0.2050709,0.036133,39448, SelfDown,
11-26-2022-11-40-20.397,1, 0.0552363,0.037177,49976, SelfUp,
11-26-2022-11-40-20.297,1, 0.2215812,0.039283,39780, SelfDown,
11-26-2022-11-40-20.498,1, 0.0473436,0.044782,49990, SelfUp,
11-26-2022-11-40-20.397,1, 0.1838691,0.041736,40204, SelfDown,
11-26-2022-11-40-20.599,1, 0.0457323,0.047108,49999, SelfUp,
11-26-2022-11-40-20.498,1, 0.1723169,0.042997,40205, SelfDown,
11-26-2022-11-40-20.702,1, 0.0744485,0.04699,35144, SelfUp,
11-26-2022-11-40-20.702,1, 0.1402888,0.041988,19703, SelfDown,
11-26-2022-11-40-20.802,1, 0.0603227,0.042958,36253, SelfUp,
11-26-2022-11-40-20.599,1, 0.2721449,0.041988,13900, SelfDown,
11-26-2022-11-40-20.802,1, 0.1114709,0.039914,13903, SelfDown,
11-26-2022-11-40-20.902,1, 0.0774382,0.039684,37562, SelfUp,
11-26-2022-11-40-20.902,1, 0.1027615,0.039352,13910, SelfDown,
11-26-2022-11-40-21.002,1, 0.0515485,0.041322,38309, SelfUp,
11-26-2022-11-40-21.002,1, 0.1438519,0.044337,15455, SelfDown,
11-26-2022-11-40-21.105,1, 0.0823193,0.042045,39806, SelfUp,
11-26-2022-11-40-21.206,1, 0.0850477,0.042981,43391, SelfUp,
11-26-2022-11-40-21.105,1, 0.1949233,0.043718,17381, SelfDown,
11-26-2022-11-40-21.306,1, 0.055843,0.040096,45693, SelfUp,
11-26-2022-11-40-21.412,1, 0.0384473,0.040506,47225, SelfUp,
11-26-2022-11-40-21.206,1, 0.2528824,0.040289,21416, SelfDown,
11-26-2022-11-40-21.306,1, 0.1909311,0.040289,21416, SelfDown,
11-26-2022-11-40-21.412,1, 0.1365702,0.03876,23630, SelfDown,
11-26-2022-11-40-21.515,1, 0.0683384,0.042738,48317, SelfUp,
11-26-2022-11-40-21.515,1, 0.0782784,0.035228,25581, SelfDown,
11-26-2022-11-40-21.616,1, 0.0404195,0.037111,52067, SelfUp,
11-26-2022-11-40-21.616,1, 0.0994547,0.035775,27952, SelfDown,
11-26-2022-11-40-21.716,1, 0.0435602,0.039604,53520, SelfUp,
11-26-2022-11-40-21.716,1, 0.1296466,0.04537,27966, SelfDown,
11-26-2022-11-40-21.816,1, 0.0609245,0.044206,53530, SelfUp,
11-26-2022-11-40-21.916,1, 0.0964318,0.047503,53660, SelfUp,
11-26-2022-11-40-21.816,1, 0.2088058,0.046292,19863, SelfDown,
11-26-2022-11-40-22.017,1, 0.0381624,0.038356,58987, SelfUp,
11-26-2022-11-40-22.117,1, 0.0351741,0.036079,62245, SelfUp,
