Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-26-2022-11-41-41.643,3.8185021422669226e+06, 5, Download, 
11-26-2022-11-41-41.643,3.4267744719234346e+06, 6, Download, 
11-26-2022-11-41-41.643,2.8884626754710637e+06, 7, Download, 
11-26-2022-11-41-41.643,5.792885777371574e+06, 8, Download, 
11-26-2022-11-41-41.643,4.683265616396769e+06, 9, Download, 
11-26-2022-11-41-41.643,2.3824303036146425e+06, 10, Download, 
11-26-2022-11-41-41.643,913863.8973241784, 11, Download, 
11-26-2022-11-41-41.643,1.3055198533202547e+06, 12, Download, 
11-26-2022-11-41-41.643,1.6643943842885022e+06, 13, Download, 
11-26-2022-11-41-41.643,4.389523649399711e+06, 14, Download, 
11-26-2022-11-41-41.643,1.1094767322799824e+06, 15, Download, 
11-26-2022-11-41-41.643,3.7043408694488117e+06, 16, Download, 
11-26-2022-11-41-41.643,962820.8918236879, 17, Download, 
11-26-2022-11-41-41.643,1.6316846736080844e+06, 18, Download, 
11-26-2022-11-41-41.643,1.0280968844897007e+06, 19, Download, 
11-26-2022-11-41-42.643,7.4678137073264895e+06, 0, Download, 
11-26-2022-11-41-42.643,2.1290842605237556e+06, 1, Download, 
11-26-2022-11-41-42.643,3.160797057036169e+06, 2, Download, 
11-26-2022-11-41-42.643,2.653201974678427e+06, 3, Download, 
11-26-2022-11-41-42.643,3.619400056921506e+06, 4, Download, 
11-26-2022-11-41-42.643,4.945929067645921e+06, 5, Download, 
11-26-2022-11-41-42.643,3.242690449872836e+06, 6, Download, 
11-26-2022-11-41-42.643,3.4554693180185757e+06, 7, Download, 
11-26-2022-11-41-42.643,6.894919840543807e+06, 8, Download, 
11-26-2022-11-41-42.643,6.190708638763266e+06, 9, Download, 
11-26-2022-11-41-42.643,3.1116610213341685e+06, 10, Download, 
11-26-2022-11-41-42.643,1.2611582496846775e+06, 11, Download, 
11-26-2022-11-41-42.643,1.817745414514824e+06, 12, Download, 
11-26-2022-11-41-42.643,2.1945269981782916e+06, 13, Download, 
11-26-2022-11-41-42.643,4.487398044375382e+06, 14, Download, 
11-26-2022-11-41-42.643,1.6870038924353477e+06, 15, Download, 
11-26-2022-11-41-42.643,5.420838769483794e+06, 16, Download, 
11-26-2022-11-41-42.643,1.2447795711173438e+06, 17, Download, 
11-26-2022-11-41-42.643,2.866052819438964e+06, 18, Download, 
11-26-2022-11-41-42.643,1.3591424146294869e+06, 19, Download, 
11-26-2022-11-41-42.643,245680.1785100021, 0, Upload, 
11-26-2022-11-41-42.643,98272.07140400083, 1, Upload, 
11-26-2022-11-41-42.643,720661.8569626728, 2, Upload, 
11-26-2022-11-41-42.643,884448.6426360075, 3, Upload, 
11-26-2022-11-41-42.643,474981.6784526707, 4, Upload, 
11-26-2022-11-41-42.643,540496.3927220046, 5, Upload, 
11-26-2022-11-41-42.643,671525.8212606724, 6, Upload, 
11-26-2022-11-41-42.643,98272.07140400083, 7, Upload, 
11-26-2022-11-41-42.643,999099.3926073418, 8, Upload, 
11-26-2022-11-41-42.643,999099.3926073418, 9, Upload, 
11-26-2022-11-41-42.643,606011.1069913384, 10, Upload, 
11-26-2022-11-41-42.643,573253.7498566716, 11, Upload, 
11-26-2022-11-41-42.643,147408.10710600126, 12, Upload, 
11-26-2022-11-41-42.643,98272.07140400083, 13, Upload, 
11-26-2022-11-41-42.643,196544.14280800166, 14, Upload, 
11-26-2022-11-41-42.643,638768.4641260054, 15, Upload, 
11-26-2022-11-41-42.643,393088.2856160033, 16, Upload, 
11-26-2022-11-41-42.643,589632.428424005, 17, Upload, 
11-26-2022-11-41-42.643,966342.0354726749, 18, Upload, 
11-26-2022-11-41-42.643,1.0318567497420087e+06, 19, Upload, 
11-26-2022-11-41-43.643,7.584250424162946e+06, 0, Download, 
11-26-2022-11-41-43.643,1.8345955986639156e+06, 1, Download, 
11-26-2022-11-41-43.643,3.5054471530815046e+06, 2, Download, 
11-26-2022-11-41-43.643,2.817635779885403e+06, 3, Download, 
11-26-2022-11-41-43.643,3.8331512099779807e+06, 4, Download, 
11-26-2022-11-41-43.643,4.603014578967097e+06, 5, Download, 
11-26-2022-11-41-43.643,2.670129360074621e+06, 6, Download, 
11-26-2022-11-41-43.643,3.472683946338651e+06, 7, Download, 
11-26-2022-11-41-43.643,7.322072780752176e+06, 8, Download, 
11-26-2022-11-41-43.643,5.503858785459688e+06, 9, Download, 
11-26-2022-11-41-43.643,2.981307834663789e+06, 10, Download, 
11-26-2022-11-41-43.643,1.4413651282817326e+06, 11, Download, 
11-26-2022-11-41-43.643,1.6873051472569564e+06, 12, Download, 
11-26-2022-11-41-43.643,1.9330291978283578e+06, 13, Download, 
11-26-2022-11-41-43.643,4.1443296845671483e+06, 14, Download, 
11-26-2022-11-41-43.643,1.392292307635393e+06, 15, Download, 
11-26-2022-11-41-43.643,5.962471690391696e+06, 16, Download, 
11-26-2022-11-41-43.643,1.1948782595419115e+06, 17, Download, 
11-26-2022-11-41-43.643,3.5197976627942394e+06, 18, Download, 
11-26-2022-11-41-43.643,1.424290217037669e+06, 19, Download, 
11-26-2022-11-41-43.644,687588.3806388747, 0, Upload, 
11-26-2022-11-41-43.644,491134.5575991962, 1, Upload, 
11-26-2022-11-41-43.644,196453.82303967848, 2, Upload, 
11-26-2022-11-41-43.644,916784.5075184995, 3, Upload, 
11-26-2022-11-41-43.644,572990.3171990622, 4, Upload, 
11-26-2022-11-41-43.644,671217.2287189015, 5, Upload, 
11-26-2022-11-41-43.644,703959.5325588479, 6, Upload, 
11-26-2022-11-41-43.644,245567.2787995981, 7, Upload, 
11-26-2022-11-41-43.644,785815.2921587139, 8, Upload, 
11-26-2022-11-41-43.644,687588.3806388747, 9, Upload, 
11-26-2022-11-41-43.644,1.2114652420780172e+06, 10, Upload, 
11-26-2022-11-41-43.644,392907.64607935696, 11, Upload, 
11-26-2022-11-41-43.644,965897.9632784192, 12, Upload, 
11-26-2022-11-41-43.644,245567.2787995981, 13, Upload, 
11-26-2022-11-41-43.644,507505.7095191694, 14, Upload, 
11-26-2022-11-41-43.644,638474.924878955, 15, Upload, 
11-26-2022-11-41-43.644,802186.4440786871, 16, Upload, 
11-26-2022-11-41-43.644,687588.3806388747, 17, Upload, 
11-26-2022-11-41-43.644,703959.5325588479, 18, Upload, 
11-26-2022-11-41-43.644,540248.0133591158, 19, Upload, 
11-26-2022-11-41-44.645,965675.2602057351, 0, Upload, 
11-26-2022-11-41-44.645,720164.6008313957, 1, Upload, 
11-26-2022-11-41-44.645,343714.9231240752, 2, Upload, 
11-26-2022-11-41-44.645,572858.205206792, 3, Upload, 
11-26-2022-11-41-44.645,360082.30041569786, 4, Upload, 
11-26-2022-11-41-44.645,114571.64104135841, 5, Upload, 
11-26-2022-11-41-44.645,458286.56416543364, 6, Upload, 
11-26-2022-11-41-44.645,147306.39562460367, 7, Upload, 
11-26-2022-11-41-44.645,1.014777392080603e+06, 8, Upload, 
11-26-2022-11-41-44.645,883838.373747622, 9, Upload, 
11-26-2022-11-41-44.645,1.1129816558303388e+06, 10, Upload, 
11-26-2022-11-41-44.645,638327.7143732825, 11, Upload, 
11-26-2022-11-41-44.645,1.0475121466638483e+06, 12, Upload, 
11-26-2022-11-41-44.645,441919.186873811, 13, Upload, 
11-26-2022-11-41-44.645,785634.1099978862, 14, Upload, 
11-26-2022-11-41-44.645,556490.8279151694, 15, Upload, 
11-26-2022-11-41-44.645,703797.223539773, 16, Upload, 
11-26-2022-11-41-44.645,49102.13187486789, 17, Upload, 
11-26-2022-11-41-44.645,1.0966142785387163e+06, 18, Upload, 
11-26-2022-11-41-44.645,965675.2602057351, 19, Upload, 
11-26-2022-11-41-44.645,6.509776179221949e+06, 0, Download, 
11-26-2022-11-41-44.645,1.9463325712938227e+06, 1, Download, 
11-26-2022-11-41-44.645,3.6800248708611084e+06, 2, Download, 
11-26-2022-11-41-44.645,3.1564589013313074e+06, 3, Download, 
11-26-2022-11-41-44.645,3.467312718033101e+06, 4, Download, 
11-26-2022-11-41-44.645,4.661297747396031e+06, 5, Download, 
11-26-2022-11-41-44.645,2.8950353220737576e+06, 6, Download, 
11-26-2022-11-41-44.645,3.2384592645305395e+06, 7, Download, 
11-26-2022-11-41-44.645,7.3929073918830855e+06, 8, Download, 
11-26-2022-11-41-44.645,5.413717170428393e+06, 9, Download, 
11-26-2022-11-41-44.645,3.5164554310714644e+06, 10, Download, 
11-26-2022-11-41-44.645,1.3085555183171513e+06, 11, Download, 
11-26-2022-11-41-44.645,1.5211957900436886e+06, 12, Download, 
11-26-2022-11-41-44.645,2.044402354066139e+06, 13, Download, 
11-26-2022-11-41-44.645,3.663667926882144e+06, 14, Download, 
11-26-2022-11-41-44.645,1.586479803756606e+06, 15, Download, 
11-26-2022-11-41-44.645,6.6404879688507235e+06, 16, Download, 
11-26-2022-11-41-44.645,1.1128378019283616e+06, 17, Download, 
11-26-2022-11-41-44.645,3.469452424118066e+06, 18, Download, 
11-26-2022-11-41-44.645,1.3583484613027012e+06, 19, Download, 
11-26-2022-11-41-45.645,4.273777794836979e+06, 0, Download, 
11-26-2022-11-41-45.645,1.8832638837244823e+06, 1, Download, 
11-26-2022-11-41-45.645,3.930296102425579e+06, 2, Download, 
11-26-2022-11-41-45.645,3.4879056924689757e+06, 3, Download, 
11-26-2022-11-41-45.645,2.3091335231702607e+06, 4, Download, 
11-26-2022-11-41-45.645,5.485951347690251e+06, 5, Download, 
11-26-2022-11-41-45.645,1.9486272807019649e+06, 6, Download, 
11-26-2022-11-41-45.645,2.8984836235663276e+06, 7, Download, 
11-26-2022-11-41-45.645,6.370084451044223e+06, 8, Download, 
11-26-2022-11-41-45.645,4.929210977276344e+06, 9, Download, 
11-26-2022-11-41-45.645,2.849353123073343e+06, 10, Download, 
11-26-2022-11-41-45.645,1.4575381812918668e+06, 11, Download, 
11-26-2022-11-41-45.645,1.5063088392519434e+06, 12, Download, 
11-26-2022-11-41-45.645,2.3090615546636796e+06, 13, Download, 
11-26-2022-11-41-45.645,3.5535569634727845e+06, 14, Download, 
11-26-2022-11-41-45.645,1.7194235802412864e+06, 15, Download, 
11-26-2022-11-41-45.645,7.238056626420279e+06, 16, Download, 
11-26-2022-11-41-45.645,1.0316685418460883e+06, 17, Download, 
11-26-2022-11-41-45.645,3.5698618284638645e+06, 18, Download, 
11-26-2022-11-41-45.645,1.4737710777763652e+06, 19, Download, 
11-26-2022-11-41-45.645,114637.83448362997, 0, Upload, 
11-26-2022-11-41-45.645,573189.1724181499, 1, Upload, 
11-26-2022-11-41-45.645,736957.5073947641, 2, Upload, 
11-26-2022-11-41-45.645,212898.83546959853, 3, Upload, 
11-26-2022-11-41-45.645,212898.83546959853, 4, Upload, 
11-26-2022-11-41-45.645,1.0153636768550084e+06, 5, Upload, 
11-26-2022-11-41-45.645,671450.1734041184, 6, Upload, 
11-26-2022-11-41-45.645,196522.0019719371, 7, Upload, 
11-26-2022-11-41-45.645,933479.5093667012, 8, Upload, 
11-26-2022-11-41-45.645,409420.8374415356, 9, Upload, 
11-26-2022-11-41-45.645,311159.83645556704, 10, Upload, 
11-26-2022-11-41-45.645,589566.0059158113, 11, Upload, 
11-26-2022-11-41-45.645,720580.6738971027, 12, Upload, 
11-26-2022-11-41-45.645,589566.0059158113, 13, Upload, 
11-26-2022-11-41-45.645,393044.0039438742, 14, Upload, 
11-26-2022-11-41-45.645,769711.1743900869, 15, Upload, 
11-26-2022-11-41-45.645,638696.5064087956, 16, Upload, 
11-26-2022-11-41-45.645,114637.83448362997, 17, Upload, 
11-26-2022-11-41-45.645,769711.1743900869, 18, Upload, 
11-26-2022-11-41-45.645,393044.0039438742, 19, Upload, 
11-26-2022-11-41-46.648,4.0372217772118626e+06, 0, Download, 
11-26-2022-11-41-46.648,1.1278470256907602e+06, 1, Download, 
11-26-2022-11-41-46.648,3.448564356894961e+06, 2, Download, 
11-26-2022-11-41-46.648,3.3015975378628215e+06, 3, Download, 
11-26-2022-11-41-46.648,32691.218135964064, 4, Download, 
11-26-2022-11-41-46.648,4.576411382585721e+06, 5, Download, 
11-26-2022-11-41-46.648,1.4873067626066657e+06, 6, Download, 
11-26-2022-11-41-46.648,2.680536224569354e+06, 7, Download, 
11-26-2022-11-41-46.648,6.080135585550218e+06, 8, Download, 
11-26-2022-11-41-46.648,3.6283660566427633e+06, 9, Download, 
11-26-2022-11-41-46.648,2.239204779733839e+06, 10, Download, 
11-26-2022-11-41-46.648,1.4384135979824187e+06, 11, Download, 
11-26-2022-11-41-46.648,1.5854522483044076e+06, 12, Download, 
11-26-2022-11-41-46.648,2.4515540350379064e+06, 13, Download, 
11-26-2022-11-41-46.648,2.222859170665857e+06, 14, Download, 
11-26-2022-11-41-46.648,1.225848848808803e+06, 15, Download, 
11-26-2022-11-41-46.648,7.093491516475255e+06, 16, Download, 
11-26-2022-11-41-46.648,1.078810198486814e+06, 17, Download, 
11-26-2022-11-41-46.648,2.8930291424531206e+06, 18, Download, 
11-26-2022-11-41-46.648,1.3893767707784725e+06, 19, Download, 
11-26-2022-11-41-46.648,751898.0171271734, 0, Upload, 
11-26-2022-11-41-46.648,326912.1813596406, 1, Upload, 
11-26-2022-11-41-46.648,130764.87254385625, 2, Upload, 
11-26-2022-11-41-46.648,294220.96322367655, 3, Upload, 
11-26-2022-11-41-46.648,621133.1445833172, 4, Upload, 
11-26-2022-11-41-46.648,588441.9264473531, 5, Upload, 
11-26-2022-11-41-46.648,719206.7989912094, 6, Upload, 
11-26-2022-11-41-46.648,98073.65440789219, 7, Upload, 
11-26-2022-11-41-46.648,310566.5722916586, 8, Upload, 
11-26-2022-11-41-46.648,768243.6261951554, 9, Upload, 
11-26-2022-11-41-46.648,539405.099243407, 10, Upload, 
11-26-2022-11-41-46.648,915354.1078069938, 11, Upload, 
11-26-2022-11-41-46.648,572096.317379371, 12, Upload, 
11-26-2022-11-41-46.648,882662.8896710296, 13, Upload, 
11-26-2022-11-41-46.648,866317.2806030477, 14, Upload, 
11-26-2022-11-41-46.648,817280.4533991015, 15, Upload, 
11-26-2022-11-41-46.648,915354.1078069938, 16, Upload, 
11-26-2022-11-41-46.648,147110.48161183827, 17, Upload, 
11-26-2022-11-41-46.648,1.1932294619626882e+06, 18, Upload, 
11-26-2022-11-41-46.648,0, 19, Upload, 
11-26-2022-11-41-47.649,5.188643221482517e+06, 0, Download, 
11-26-2022-11-41-47.649,933038.3752554923, 1, Download, 
11-26-2022-11-41-47.649,4.468475006658936e+06, 2, Download, 
11-26-2022-11-41-47.649,4.206641432311737e+06, 3, Download, 
11-26-2022-11-41-47.649,2.5369218789370395e+06, 4, Download, 
11-26-2022-11-41-47.649,5.303154947105166e+06, 5, Download, 
11-26-2022-11-41-47.649,2.17694567326992e+06, 6, Download, 
11-26-2022-11-41-47.649,3.208054745348885e+06, 7, Download, 
11-26-2022-11-41-47.649,7.43106527196335e+06, 8, Download, 
11-26-2022-11-41-47.649,4.992214089849782e+06, 9, Download, 
11-26-2022-11-41-47.649,3.3881147826788924e+06, 10, Download, 
11-26-2022-11-41-47.649,1.9147524264404832e+06, 11, Download, 
11-26-2022-11-41-47.649,1.7351239960891611e+06, 12, Download, 
11-26-2022-11-41-47.649,2.9298520766989575e+06, 13, Download, 
11-26-2022-11-41-47.649,2.0459929188480966e+06, 14, Download, 
11-26-2022-11-41-47.649,1.1622056954936835e+06, 15, Download, 
11-26-2022-11-41-47.649,7.971173449456924e+06, 16, Download, 
11-26-2022-11-41-47.649,1.784231278997345e+06, 17, Download, 
11-26-2022-11-41-47.649,3.3063412456617e+06, 18, Download, 
11-26-2022-11-41-47.649,1.8006003733000727e+06, 19, Download, 
11-26-2022-11-41-47.649,818454.7151363967, 0, Upload, 
11-26-2022-11-41-47.649,310801.9492215175, 1, Upload, 
11-26-2022-11-41-47.649,425307.93051365553, 2, Upload, 
11-26-2022-11-41-47.649,147221.9759470346, 3, Upload, 
11-26-2022-11-41-47.649,637961.8957704833, 4, Upload, 
11-26-2022-11-41-47.649,1.0959858209390354e+06, 5, Upload, 
11-26-2022-11-41-47.649,0, 6, Upload, 
11-26-2022-11-41-47.649,245369.95991172432, 7, Upload, 
11-26-2022-11-41-47.649,637961.8957704833, 8, Upload, 
11-26-2022-11-41-47.649,490739.91982344864, 9, Upload, 
11-26-2022-11-41-47.649,866973.8583547593, 10, Upload, 
11-26-2022-11-41-47.649,997837.8369743456, 11, Upload, 
11-26-2022-11-41-47.649,1.2268497995586216e+06, 12, Upload, 
11-26-2022-11-41-47.649,278085.95456662093, 13, Upload, 
11-26-2022-11-41-47.649,948763.8449920007, 14, Upload, 
11-26-2022-11-41-47.649,343517.94387641404, 15, Upload, 
11-26-2022-11-41-47.649,1.0469118289566905e+06, 16, Upload, 
11-26-2022-11-41-47.649,147221.9759470346, 17, Upload, 
11-26-2022-11-41-47.649,850615.8610273111, 18, Upload, 
11-26-2022-11-41-47.649,49073.991982344865, 19, Upload, 
11-26-2022-11-41-48.649,5.336682779380722e+06, 0, Download, 
11-26-2022-11-41-48.649,1.0311177726983175e+06, 1, Download, 
11-26-2022-11-41-48.649,3.797976043267009e+06, 2, Download, 
11-26-2022-11-41-48.649,4.223491587664406e+06, 3, Download, 
11-26-2022-11-41-48.649,3.0775573625110853e+06, 4, Download, 
11-26-2022-11-41-48.649,4.780195101235308e+06, 5, Download, 
11-26-2022-11-41-48.649,2.0626672162476112e+06, 6, Download, 
11-26-2022-11-41-48.649,3.3886881253044554e+06, 7, Download, 
11-26-2022-11-41-48.649,6.875533405778094e+06, 8, Download, 
11-26-2022-11-41-48.649,5.385869274678058e+06, 9, Download, 
11-26-2022-11-41-48.649,3.6506323928004894e+06, 10, Download, 
11-26-2022-11-41-48.649,1.9480665992180961e+06, 11, Download, 
11-26-2022-11-41-48.649,1.6204923745643946e+06, 12, Download, 
11-26-2022-11-41-48.649,3.3068305417119446e+06, 13, Download, 
11-26-2022-11-41-48.649,2.0791106781079427e+06, 14, Download, 
11-26-2022-11-41-48.649,1.096747729855985e+06, 15, Download, 
11-26-2022-11-41-48.649,8.332670338866614e+06, 16, Download, 
11-26-2022-11-41-48.649,1.636935836424726e+06, 17, Download, 
11-26-2022-11-41-48.649,3.323202058430447e+06, 18, Download, 
11-26-2022-11-41-48.649,2.1115659309776295e+06, 19, Download, 
11-26-2022-11-41-48.649,1.2933498207616692e+06, 0, Upload, 
11-26-2022-11-41-48.649,458713.69740626664, 1, Upload, 
11-26-2022-11-41-48.649,573392.1217578333, 2, Upload, 
11-26-2022-11-41-48.649,425948.433305819, 3, Upload, 
11-26-2022-11-41-48.649,737218.4422600714, 4, Upload, 
11-26-2022-11-41-48.649,1.0157231871138761e+06, 5, Upload, 
11-26-2022-11-41-48.649,196591.5846026857, 6, Upload, 
11-26-2022-11-41-48.649,606157.3858582809, 7, Upload, 
11-26-2022-11-41-48.649,1.114018979415219e+06, 8, Upload, 
11-26-2022-11-41-48.649,557009.4897076095, 9, Upload, 
11-26-2022-11-41-48.649,884662.1307120856, 10, Upload, 
11-26-2022-11-41-48.649,1.0157231871138761e+06, 11, Upload, 
11-26-2022-11-41-48.649,524244.2256071619, 12, Upload, 
11-26-2022-11-41-48.649,491478.96150671423, 13, Upload, 
11-26-2022-11-41-48.649,409565.8012555952, 14, Upload, 
11-26-2022-11-41-48.649,458713.69740626664, 15, Upload, 
11-26-2022-11-41-48.649,819131.6025111903, 16, Upload, 
11-26-2022-11-41-48.649,507861.59355693805, 17, Upload, 
11-26-2022-11-41-48.649,606157.3858582809, 18, Upload, 
11-26-2022-11-41-48.649,98295.79230134285, 19, Upload, 
11-26-2022-11-41-49.650,6.273766691676519e+06, 0, Download, 
11-26-2022-11-41-49.650,1.1631020961882106e+06, 1, Download, 
11-26-2022-11-41-49.650,4.0460687872248185e+06, 2, Download, 
11-26-2022-11-41-49.650,3.783961272590855e+06, 3, Download, 
11-26-2022-11-41-49.650,3.652835525294879e+06, 4, Download, 
11-26-2022-11-41-49.650,4.504684947855258e+06, 5, Download, 
11-26-2022-11-41-49.650,2.113097856778336e+06, 6, Download, 
11-26-2022-11-41-49.650,3.6038343462590007e+06, 7, Download, 
11-26-2022-11-41-49.650,6.6179267845915845e+06, 8, Download, 
11-26-2022-11-41-49.650,4.963373098464694e+06, 9, Download, 
11-26-2022-11-41-49.650,3.014020448353589e+06, 10, Download, 
11-26-2022-11-41-49.650,1.98211608944035e+06, 11, Download, 
11-26-2022-11-41-49.650,1.5889548174894054e+06, 12, Download, 
11-26-2022-11-41-49.650,3.3253451119604153e+06, 13, Download, 
11-26-2022-11-41-49.650,1.8509183521653786e+06, 14, Download, 
11-26-2022-11-41-49.650,1.2121752652030836e+06, 15, Download, 
11-26-2022-11-41-49.650,6.650402264004851e+06, 16, Download, 
11-26-2022-11-41-49.650,1.76922572377925e+06, 17, Download, 
11-26-2022-11-41-49.650,3.177909634978811e+06, 18, Download, 
11-26-2022-11-41-49.650,2.3753493513702895e+06, 19, Download, 
11-26-2022-11-41-49.650,180198.91631084954, 0, Upload, 
11-26-2022-11-41-49.650,720795.6652433982, 1, Upload, 
11-26-2022-11-41-49.650,868231.1422250023, 2, Upload, 
11-26-2022-11-41-49.650,262107.51463396294, 3, Upload, 
11-26-2022-11-41-49.650,114672.03765235879, 4, Upload, 
11-26-2022-11-41-49.650,688032.2259141527, 5, Upload, 
11-26-2022-11-41-49.650,491451.5899386805, 6, Upload, 
11-26-2022-11-41-49.650,556978.4685971712, 7, Upload, 
11-26-2022-11-41-49.650,1.3596827321636828e+06, 8, Upload, 
11-26-2022-11-41-49.650,868231.1422250023, 9, Upload, 
11-26-2022-11-41-49.650,966521.4602127384, 10, Upload, 
11-26-2022-11-41-49.650,671650.50624953, 11, Upload, 
11-26-2022-11-41-49.650,933758.020883493, 12, Upload, 
11-26-2022-11-41-49.650,442306.4309448125, 13, Upload, 
11-26-2022-11-41-49.650,802704.2635665116, 14, Upload, 
11-26-2022-11-41-49.650,114672.03765235879, 15, Upload, 
11-26-2022-11-41-49.650,458688.15060943516, 16, Upload, 
11-26-2022-11-41-49.650,540596.7489325486, 17, Upload, 
11-26-2022-11-41-49.650,1.3760644518283054e+06, 18, Upload, 
11-26-2022-11-41-49.650,294870.9539632083, 19, Upload, 
11-26-2022-11-41-50.653,800342.6211635561, 0, Upload, 
11-26-2022-11-41-50.653,555339.7779502226, 1, Upload, 
11-26-2022-11-41-50.653,980011.3728533341, 2, Upload, 
11-26-2022-11-41-50.653,735008.5296400005, 3, Upload, 
11-26-2022-11-41-50.653,0, 4, Upload, 
11-26-2022-11-41-50.653,196002.2745706668, 5, Upload, 
11-26-2022-11-41-50.653,702341.4838782228, 6, Upload, 
11-26-2022-11-41-50.653,849343.1898062228, 7, Upload, 
11-26-2022-11-41-50.653,718675.0067591117, 8, Upload, 
11-26-2022-11-41-50.653,996344.895734223, 9, Upload, 
11-26-2022-11-41-50.653,392004.5491413336, 10, Upload, 
11-26-2022-11-41-50.653,637007.3923546671, 11, Upload, 
11-26-2022-11-41-50.653,718675.0067591117, 12, Upload, 
11-26-2022-11-41-50.653,555339.7779502226, 13, Upload, 
11-26-2022-11-41-50.653,522672.7321884448, 14, Upload, 
11-26-2022-11-41-50.653,294003.4118560002, 15, Upload, 
11-26-2022-11-41-50.653,1.143346601662223e+06, 16, Upload, 
11-26-2022-11-41-50.653,620673.8694737782, 17, Upload, 
11-26-2022-11-41-50.653,1.0616789872577784e+06, 18, Upload, 
11-26-2022-11-41-50.653,539006.2550693337, 19, Upload, 
11-26-2022-11-41-50.653,7.153580574592279e+06, 0, Download, 
11-26-2022-11-41-50.653,1.323015353352001e+06, 1, Download, 
11-26-2022-11-41-50.653,3.7727566727784453e+06, 2, Download, 
11-26-2022-11-41-50.653,3.8054237185402233e+06, 3, Download, 
11-26-2022-11-41-50.653,4.491431679537557e+06, 4, Download, 
11-26-2022-11-41-50.653,4.0014977712876126e+06, 5, Download, 
11-26-2022-11-41-50.653,2.449813097603167e+06, 6, Download, 
11-26-2022-11-41-50.653,3.2500839405900007e+06, 7, Download, 
11-26-2022-11-41-50.653,6.0918298091577785e+06, 8, Download, 
11-26-2022-11-41-50.653,4.524026947122612e+06, 9, Download, 
11-26-2022-11-41-50.653,3.0378199213151676e+06, 10, Download, 
11-26-2022-11-41-50.653,2.1884767315089446e+06, 11, Download, 
11-26-2022-11-41-50.653,1.992618013291723e+06, 12, Download, 
11-26-2022-11-41-50.653,3.4134191693988894e+06, 13, Download, 
11-26-2022-11-41-50.653,1.8293545626595567e+06, 14, Download, 
11-26-2022-11-41-50.653,1.159680124543112e+06, 15, Download, 
11-26-2022-11-41-50.653,6.663646666342336e+06, 16, Download, 
11-26-2022-11-41-50.653,1.8289099189694177e+06, 17, Download, 
11-26-2022-11-41-50.653,3.5110461087218123e+06, 18, Download, 
11-26-2022-11-41-50.653,2.318873402973434e+06, 19, Download, 
11-26-2022-11-41-51.653,474759.51570404664, 0, Upload, 
11-26-2022-11-41-51.653,261936.28452637058, 1, Upload, 
11-26-2022-11-41-51.653,212823.2311776761, 2, Upload, 
11-26-2022-11-41-51.653,933148.0136251951, 3, Upload, 
11-26-2022-11-41-51.653,294678.3200921669, 4, Upload, 
11-26-2022-11-41-51.653,671211.7290988246, 5, Upload, 
11-26-2022-11-41-51.653,98226.10669738897, 6, Upload, 
11-26-2022-11-41-51.653,229194.24896057424, 7, Upload, 
11-26-2022-11-41-51.653,998632.0847567879, 8, Upload, 
11-26-2022-11-41-51.653,1.3096814226318528e+06, 9, Upload, 
11-26-2022-11-41-51.653,949519.0314080933, 10, Upload, 
11-26-2022-11-41-51.653,1.3751654937634456e+06, 11, Upload, 
11-26-2022-11-41-51.653,1.3915365115463438e+06, 12, Upload, 
11-26-2022-11-41-51.653,1.2114553159344639e+06, 13, Upload, 
11-26-2022-11-41-51.653,49113.053348694484, 14, Upload, 
11-26-2022-11-41-51.653,442017.48013825034, 15, Upload, 
11-26-2022-11-41-51.653,196452.21339477794, 16, Upload, 
11-26-2022-11-41-51.653,785808.8535791117, 17, Upload, 
11-26-2022-11-41-51.653,294678.3200921669, 18, Upload, 
11-26-2022-11-41-51.653,491130.53348694486, 19, Upload, 
11-26-2022-11-41-51.653,7.693802814368206e+06, 0, Download, 
11-26-2022-11-41-51.653,998181.862490317, 1, Download, 
11-26-2022-11-41-51.653,3.583348880652915e+06, 2, Download, 
11-26-2022-11-41-51.653,3.272583596971928e+06, 3, Download, 
11-26-2022-11-41-51.653,5.416004324218942e+06, 4, Download, 
11-26-2022-11-41-51.653,3.9760761708130403e+06, 5, Download, 
11-26-2022-11-41-51.653,2.7325835730017563e+06, 6, Download, 
11-26-2022-11-41-51.653,2.307057098147066e+06, 7, Download, 
11-26-2022-11-41-51.653,6.234186178719202e+06, 8, Download, 
11-26-2022-11-41-51.653,4.466985283513196e+06, 9, Download, 
11-26-2022-11-41-51.653,2.7816025737572163e+06, 10, Download, 
11-26-2022-11-41-51.653,2.503636474770795e+06, 11, Download, 
11-26-2022-11-41-51.653,2.0288752676169774e+06, 12, Download, 
11-26-2022-11-41-51.653,3.5669852435629102e+06, 13, Download, 
11-26-2022-11-41-51.653,1.3906934211067746e+06, 14, Download, 
11-26-2022-11-41-51.653,1.2761479614767383e+06, 15, Download, 
11-26-2022-11-41-51.653,5.915023344949544e+06, 16, Download, 
11-26-2022-11-41-51.653,2.0129010605718577e+06, 17, Download, 
11-26-2022-11-41-51.653,3.076485429872208e+06, 18, Download, 
11-26-2022-11-41-51.653,2.471122440214232e+06, 19, Download, 
11-26-2022-11-41-52.654,720718.4149825483, 0, Upload, 
11-26-2022-11-41-52.654,49139.89193062829, 1, Upload, 
