Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-26-2022-11-31-54.396,360195.86289597285, 14, Upload, 
11-26-2022-11-31-54.396,98235.23533526532, 15, Upload, 
11-26-2022-11-31-54.396,0, 16, Upload, 
11-26-2022-11-31-54.396,0, 17, Upload, 
11-26-2022-11-31-54.396,0, 18, Upload, 
11-26-2022-11-31-54.396,98235.23533526532, 19, Upload, 
11-26-2022-11-31-54.396,0, 20, Upload, 
11-26-2022-11-31-54.396,0, 21, Upload, 
11-26-2022-11-31-54.396,147352.853002898, 22, Upload, 
11-26-2022-11-31-54.396,294705.706005796, 23, Upload, 
11-26-2022-11-31-54.396,196470.47067053063, 24, Upload, 
11-26-2022-11-31-54.396,0, 25, Upload, 
11-26-2022-11-31-54.396,0, 26, Upload, 
11-26-2022-11-31-54.396,0, 27, Upload, 
11-26-2022-11-31-54.396,0, 28, Upload, 
11-26-2022-11-31-54.396,0, 29, Upload, 
11-26-2022-11-31-54.396,98235.23533526532, 30, Upload, 
11-26-2022-11-31-54.396,196470.47067053063, 31, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 32, Upload, 
11-26-2022-11-31-54.396,0, 33, Upload, 
11-26-2022-11-31-54.396,0, 34, Upload, 
11-26-2022-11-31-54.396,147352.853002898, 35, Upload, 
11-26-2022-11-31-54.396,245588.0883381633, 36, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 37, Upload, 
11-26-2022-11-31-54.396,0, 38, Upload, 
11-26-2022-11-31-54.396,0, 39, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 40, Upload, 
11-26-2022-11-31-54.396,1.0150974317977417e+06, 41, Upload, 
11-26-2022-11-31-54.396,0, 42, Upload, 
11-26-2022-11-31-54.396,0, 43, Upload, 
11-26-2022-11-31-54.396,0, 44, Upload, 
11-26-2022-11-31-54.396,409313.4805636055, 45, Upload, 
11-26-2022-11-31-54.396,0, 46, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 47, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 48, Upload, 
11-26-2022-11-31-54.396,196470.47067053063, 49, Upload, 
11-26-2022-11-31-54.396,0, 50, Upload, 
11-26-2022-11-31-54.396,0, 51, Upload, 
11-26-2022-11-31-54.396,0, 52, Upload, 
11-26-2022-11-31-54.396,376568.4021185171, 53, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 54, Upload, 
11-26-2022-11-31-54.396,0, 55, Upload, 
11-26-2022-11-31-54.396,0, 56, Upload, 
11-26-2022-11-31-54.396,0, 57, Upload, 
11-26-2022-11-31-54.396,622156.4904566804, 58, Upload, 
11-26-2022-11-31-54.396,834999.5003497553, 59, Upload, 
11-26-2022-11-31-54.396,196470.47067053063, 60, Upload, 
11-26-2022-11-31-54.396,458431.0982312382, 61, Upload, 
11-26-2022-11-31-54.396,98235.23533526532, 62, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 63, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 64, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 65, Upload, 
11-26-2022-11-31-54.396,261960.62756070754, 66, Upload, 
11-26-2022-11-31-54.396,49117.61766763266, 67, Upload, 
11-26-2022-11-31-54.396,0, 68, Upload, 
11-26-2022-11-31-54.396,98235.23533526532, 69, Upload, 
11-26-2022-11-31-54.396,0, 70, Upload, 
11-26-2022-11-31-54.396,196470.47067053063, 71, Upload, 
11-26-2022-11-31-54.396,98235.23533526532, 72, Upload, 
11-26-2022-11-31-54.396,360195.86289597285, 73, Upload, 
11-26-2022-11-31-54.396,736764.2650144899, 74, Upload, 
11-26-2022-11-31-54.396,196470.47067053063, 75, Upload, 
11-26-2022-11-31-54.396,98235.23533526532, 76, Upload, 
11-26-2022-11-31-54.396,196470.47067053063, 77, Upload, 
11-26-2022-11-31-54.396,851372.0395722995, 78, Upload, 
11-26-2022-11-31-54.396,0, 79, Upload, 
11-26-2022-11-31-54.396,65490.156890176884, 80, Upload, 
11-26-2022-11-31-54.396,343823.3236734286, 81, Upload, 
11-26-2022-11-31-54.396,0, 82, Upload, 
11-26-2022-11-31-54.396,0, 83, Upload, 
11-26-2022-11-31-54.396,180097.93144798643, 84, Upload, 
11-26-2022-11-31-55.414,80359.49889103498, 0, Download, 
11-26-2022-11-31-55.414,225006.59689489796, 1, Download, 
11-26-2022-11-31-55.414,257150.39645131194, 2, Download, 
11-26-2022-11-31-55.414,128575.19822565597, 3, Download, 
11-26-2022-11-31-55.414,289294.19600772596, 4, Download, 
11-26-2022-11-31-55.414,225006.59689489796, 5, Download, 
11-26-2022-11-31-55.414,225006.59689489796, 6, Download, 
11-26-2022-11-31-55.414,305366.09578593296, 7, Download, 
11-26-2022-11-31-55.414,112503.29844744898, 8, Download, 
11-26-2022-11-31-55.414,257350.48689097396, 9, Download, 
11-26-2022-11-31-55.414,160844.0543068587, 10, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 11, Download, 
11-26-2022-11-31-55.414,241266.0814602881, 12, Download, 
11-26-2022-11-31-55.414,353856.9194750892, 13, Download, 
11-26-2022-11-31-55.414,32168.810861371745, 14, Download, 
11-26-2022-11-31-55.414,369941.3249057751, 15, Download, 
11-26-2022-11-31-55.414,209097.27059891634, 16, Download, 
11-26-2022-11-31-55.414,225181.6760296022, 17, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 18, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 19, Download, 
11-26-2022-11-31-55.414,144759.64887617284, 20, Download, 
11-26-2022-11-31-55.414,337772.51404440333, 21, Download, 
11-26-2022-11-31-55.414,257350.48689097396, 22, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 23, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 24, Download, 
11-26-2022-11-31-55.414,289519.2977523457, 25, Download, 
11-26-2022-11-31-55.414,160844.0543068587, 26, Download, 
11-26-2022-11-31-55.414,225181.6760296022, 27, Download, 
11-26-2022-11-31-55.414,273222.84205475135, 28, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 29, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 30, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 31, Download, 
11-26-2022-11-31-55.414,225181.6760296022, 32, Download, 
11-26-2022-11-31-55.414,64337.62172274349, 33, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 34, Download, 
11-26-2022-11-31-55.414,369941.3249057751, 35, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 36, Download, 
11-26-2022-11-31-55.414,321688.1086137174, 37, Download, 
11-26-2022-11-31-55.414,176928.4597375446, 38, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 39, Download, 
11-26-2022-11-31-55.414,289519.2977523457, 40, Download, 
11-26-2022-11-31-55.414,2.2420106135085445e+07, 41, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 42, Download, 
11-26-2022-11-31-55.414,241054.03119337963, 43, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 44, Download, 
11-26-2022-11-31-55.414,193012.86516823046, 45, Download, 
11-26-2022-11-31-55.414,241266.0814602881, 46, Download, 
11-26-2022-11-31-55.414,273434.89232165983, 47, Download, 
11-26-2022-11-31-55.414,289519.2977523457, 48, Download, 
11-26-2022-11-31-55.414,160844.0543068587, 49, Download, 
11-26-2022-11-31-55.414,482461.47949827334, 50, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 51, Download, 
11-26-2022-11-31-55.414,369941.3249057751, 52, Download, 
11-26-2022-11-31-55.414,289519.2977523457, 53, Download, 
11-26-2022-11-31-55.414,289519.2977523457, 54, Download, 
11-26-2022-11-31-55.414,225181.6760296022, 55, Download, 
11-26-2022-11-31-55.414,209097.27059891634, 56, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 57, Download, 
11-26-2022-11-31-55.414,321688.1086137174, 58, Download, 
11-26-2022-11-31-55.414,209097.27059891634, 59, Download, 
11-26-2022-11-31-55.414,176928.4597375446, 60, Download, 
11-26-2022-11-31-55.414,820304.6769649795, 61, Download, 
11-26-2022-11-31-55.414,386025.7303364609, 62, Download, 
11-26-2022-11-31-55.414,369941.3249057751, 63, Download, 
11-26-2022-11-31-55.414,498616.568351262, 64, Download, 
11-26-2022-11-31-55.414,321688.1086137174, 65, Download, 
11-26-2022-11-31-55.414,193012.86516823046, 66, Download, 
11-26-2022-11-31-55.414,225181.6760296022, 67, Download, 
11-26-2022-11-31-55.414,305462.3363384259, 68, Download, 
11-26-2022-11-31-55.414,3.5062590170449144e+06, 69, Download, 
11-26-2022-11-31-55.414,241266.0814602881, 70, Download, 
11-26-2022-11-31-55.414,224969.62576269376, 71, Download, 
11-26-2022-11-31-55.414,96506.43258411523, 72, Download, 
11-26-2022-11-31-55.414,337772.51404440333, 73, Download, 
11-26-2022-11-31-55.414,852473.4878263512, 74, Download, 
11-26-2022-11-31-55.414,450363.3520592044, 75, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 76, Download, 
11-26-2022-11-31-55.414,3.602624082784424e+06, 77, Download, 
11-26-2022-11-31-55.414,1.2223441293098235e+06, 78, Download, 
11-26-2022-11-31-55.414,112590.8380148011, 79, Download, 
11-26-2022-11-31-55.414,498616.568351262, 80, Download, 
11-26-2022-11-31-55.414,0, 81, Download, 
11-26-2022-11-31-55.414,128675.24344548698, 82, Download, 
11-26-2022-11-31-55.414,466447.75748989027, 83, Download, 
11-26-2022-11-31-55.414,0, 84, Download, 
11-26-2022-11-31-55.414,0, 85, Download, 
11-26-2022-11-31-55.416,288951.9612661401, 0, Upload, 
11-26-2022-11-31-55.416,0, 1, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 2, Upload, 
11-26-2022-11-31-55.416,144475.98063307005, 3, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 4, Upload, 
11-26-2022-11-31-55.416,0, 5, Upload, 
11-26-2022-11-31-55.416,0, 6, Upload, 
11-26-2022-11-31-55.416,0, 7, Upload, 
11-26-2022-11-31-55.416,192634.64084409337, 8, Upload, 
11-26-2022-11-31-55.416,0, 9, Upload, 
11-26-2022-11-31-55.416,433427.9418992101, 10, Upload, 
11-26-2022-11-31-55.416,144475.98063307005, 11, Upload, 
11-26-2022-11-31-55.416,465533.7153732257, 12, Upload, 
11-26-2022-11-31-55.416,192634.64084409337, 13, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 14, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 15, Upload, 
11-26-2022-11-31-55.416,0, 16, Upload, 
11-26-2022-11-31-55.416,0, 17, Upload, 
11-26-2022-11-31-55.416,0, 18, Upload, 
11-26-2022-11-31-55.416,192634.64084409337, 19, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 20, Upload, 
11-26-2022-11-31-55.416,0, 21, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 22, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 23, Upload, 
11-26-2022-11-31-55.416,385269.28168818675, 24, Upload, 
11-26-2022-11-31-55.416,0, 25, Upload, 
11-26-2022-11-31-55.416,0, 26, Upload, 
11-26-2022-11-31-55.416,0, 27, Upload, 
11-26-2022-11-31-55.416,0, 28, Upload, 
11-26-2022-11-31-55.416,0, 29, Upload, 
11-26-2022-11-31-55.416,256846.18779212452, 30, Upload, 
11-26-2022-11-31-55.416,240793.30105511672, 31, Upload, 
11-26-2022-11-31-55.416,0, 32, Upload, 
11-26-2022-11-31-55.416,0, 33, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 34, Upload, 
11-26-2022-11-31-55.416,192634.64084409337, 35, Upload, 
11-26-2022-11-31-55.416,305004.84800314787, 36, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 37, Upload, 
11-26-2022-11-31-55.416,0, 38, Upload, 
11-26-2022-11-31-55.416,256846.18779212452, 39, Upload, 
11-26-2022-11-31-55.416,0, 40, Upload, 
11-26-2022-11-31-55.416,433427.9418992101, 41, Upload, 
11-26-2022-11-31-55.416,0, 42, Upload, 
11-26-2022-11-31-55.416,0, 43, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 44, Upload, 
11-26-2022-11-31-55.416,0, 45, Upload, 
11-26-2022-11-31-55.416,0, 46, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 47, Upload, 
11-26-2022-11-31-55.416,0, 48, Upload, 
11-26-2022-11-31-55.416,112370.20715905448, 49, Upload, 
11-26-2022-11-31-55.416,0, 50, Upload, 
11-26-2022-11-31-55.416,0, 51, Upload, 
11-26-2022-11-31-55.416,0, 52, Upload, 
11-26-2022-11-31-55.416,160528.86737007782, 53, Upload, 
11-26-2022-11-31-55.416,0, 54, Upload, 
11-26-2022-11-31-55.416,0, 55, Upload, 
11-26-2022-11-31-55.416,0, 56, Upload, 
11-26-2022-11-31-55.416,0, 57, Upload, 
11-26-2022-11-31-55.416,0, 58, Upload, 
11-26-2022-11-31-55.416,690274.1296913347, 59, Upload, 
11-26-2022-11-31-55.416,144475.98063307005, 60, Upload, 
11-26-2022-11-31-55.416,192634.64084409337, 61, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 62, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 63, Upload, 
11-26-2022-11-31-55.416,0, 64, Upload, 
11-26-2022-11-31-55.416,0, 65, Upload, 
11-26-2022-11-31-55.416,0, 66, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 67, Upload, 
11-26-2022-11-31-55.416,0, 68, Upload, 
11-26-2022-11-31-55.416,385269.28168818675, 69, Upload, 
11-26-2022-11-31-55.416,0, 70, Upload, 
11-26-2022-11-31-55.416,192634.64084409337, 71, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 72, Upload, 
11-26-2022-11-31-55.416,0, 73, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 74, Upload, 
11-26-2022-11-31-55.416,96317.32042204669, 75, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 76, Upload, 
11-26-2022-11-31-55.416,272899.0745291323, 77, Upload, 
11-26-2022-11-31-55.416,513692.37558424904, 78, Upload, 
11-26-2022-11-31-55.416,240793.30105511672, 79, Upload, 
11-26-2022-11-31-55.416,0, 80, Upload, 
11-26-2022-11-31-55.416,337110.6214771634, 81, Upload, 
11-26-2022-11-31-55.416,0, 82, Upload, 
11-26-2022-11-31-55.416,0, 83, Upload, 
11-26-2022-11-31-55.416,48158.66021102334, 84, Upload, 
11-26-2022-11-31-55.416,112370.20715905448, 85, Upload, 
11-26-2022-11-31-56.414,278521.67755791947, 0, Download, 
11-26-2022-11-31-56.414,540659.7270241965, 1, Download, 
11-26-2022-11-31-56.414,311288.9337412041, 2, Download, 
11-26-2022-11-31-56.414,196603.53709970784, 3, Download, 
11-26-2022-11-31-56.414,344056.1899244887, 4, Download, 
11-26-2022-11-31-56.414,409446.70555978385, 5, Download, 
11-26-2022-11-31-56.414,278521.67755791947, 6, Download, 
11-26-2022-11-31-56.414,458741.586565985, 7, Download, 
11-26-2022-11-31-56.414,262138.04946627712, 8, Download, 
11-26-2022-11-31-56.414,262138.04946627712, 9, Download, 
11-26-2022-11-31-56.414,376823.4461077734, 10, Download, 
11-26-2022-11-31-56.414,212987.16519135018, 11, Download, 
11-26-2022-11-31-56.414,458597.58983471076, 12, Download, 
11-26-2022-11-31-56.414,409590.702291058, 13, Download, 
11-26-2022-11-31-56.414,114685.39664149625, 14, Download, 
11-26-2022-11-31-56.414,737263.2641239044, 15, Download, 
11-26-2022-11-31-56.414,344056.1899244887, 16, Download, 
11-26-2022-11-31-56.414,262138.04946627712, 17, Download, 
11-26-2022-11-31-56.414,278521.67755791947, 18, Download, 
11-26-2022-11-31-56.414,147452.65282478087, 19, Download, 
11-26-2022-11-31-56.414,114469.40154458495, 20, Download, 
11-26-2022-11-31-56.414,622505.869116771, 21, Download, 
11-26-2022-11-31-56.414,344056.1899244887, 22, Download, 
11-26-2022-11-31-56.414,196603.53709970784, 23, Download, 
11-26-2022-11-31-56.414,212843.16846007598, 24, Download, 
11-26-2022-11-31-56.414,442357.95847434265, 25, Download, 
11-26-2022-11-31-56.414,180219.90900806553, 26, Download, 
11-26-2022-11-31-56.414,458741.586565985, 27, Download, 
11-26-2022-11-31-56.414,147452.65282478087, 28, Download, 
11-26-2022-11-31-56.414,32767.25618328464, 29, Download, 
11-26-2022-11-31-56.414,311288.9337412041, 30, Download, 
11-26-2022-11-31-56.414,278521.67755791947, 31, Download, 
11-26-2022-11-31-56.414,311288.9337412041, 32, Download, 
11-26-2022-11-31-56.414,180219.90900806553, 33, Download, 
11-26-2022-11-31-56.414,245754.4213746348, 34, Download, 
11-26-2022-11-31-56.414,360295.8212848569, 35, Download, 
11-26-2022-11-31-56.414,163836.28091642322, 36, Download, 
11-26-2022-11-31-56.414,688112.3798489774, 37, Download, 
11-26-2022-11-31-56.414,229370.7932829925, 38, Download, 
11-26-2022-11-31-56.414,212987.16519135018, 39, Download, 
11-26-2022-11-31-56.414,573426.9832074812, 40, Download, 
11-26-2022-11-31-56.414,2.3672758628379136e+07, 41, Download, 
11-26-2022-11-31-56.414,212987.16519135018, 42, Download, 
11-26-2022-11-31-56.414,262138.04946627712, 43, Download, 
11-26-2022-11-31-56.414,294905.30564956175, 44, Download, 
11-26-2022-11-31-56.414,229370.7932829925, 45, Download, 
11-26-2022-11-31-56.414,344056.1899244887, 46, Download, 
11-26-2022-11-31-56.414,442357.95847434265, 47, Download, 
11-26-2022-11-31-56.414,655345.1236656929, 48, Download, 
11-26-2022-11-31-56.414,311288.9337412041, 49, Download, 
11-26-2022-11-31-56.414,425974.33038270037, 50, Download, 
11-26-2022-11-31-56.414,344056.1899244887, 51, Download, 
11-26-2022-11-31-56.414,900955.5483090534, 52, Download, 
11-26-2022-11-31-56.414,507892.47084091196, 53, Download, 
11-26-2022-11-31-56.414,229370.7932829925, 54, Download, 
11-26-2022-11-31-56.414,294905.30564956175, 55, Download, 
11-26-2022-11-31-56.414,294905.30564956175, 56, Download, 
11-26-2022-11-31-56.414,212987.16519135018, 57, Download, 
11-26-2022-11-31-56.414,589810.6112991235, 58, Download, 
11-26-2022-11-31-56.414,245754.4213746348, 59, Download, 
11-26-2022-11-31-56.414,65534.51236656928, 60, Download, 
11-26-2022-11-31-56.414,606050.2426594917, 61, Download, 
11-26-2022-11-31-56.414,770030.5203071891, 62, Download, 
11-26-2022-11-31-56.414,344056.1899244887, 63, Download, 
11-26-2022-11-31-56.414,573426.9832074812, 64, Download, 
11-26-2022-11-31-56.414,671728.7517573352, 65, Download, 
11-26-2022-11-31-56.414,245754.4213746348, 66, Download, 
11-26-2022-11-31-56.414,262138.04946627712, 67, Download, 
11-26-2022-11-31-56.414,327672.56183284643, 68, Download, 
11-26-2022-11-31-56.414,0, 69, Download, 
11-26-2022-11-31-56.414,458741.586565985, 70, Download, 
11-26-2022-11-31-56.414,294905.30564956175, 71, Download, 
11-26-2022-11-31-56.414,147452.65282478087, 72, Download, 
11-26-2022-11-31-56.414,409446.70555978385, 73, Download, 
11-26-2022-11-31-56.414,524276.09893255425, 74, Download, 
11-26-2022-11-31-56.414,589810.6112991235, 75, Download, 
11-26-2022-11-31-56.414,229370.7932829925, 76, Download, 
11-26-2022-11-31-56.414,2.26094067664664e+06, 77, Download, 
11-26-2022-11-31-56.414,1.1959328523242522e+06, 78, Download, 
11-26-2022-11-31-56.414,327672.56183284643, 79, Download, 
11-26-2022-11-31-56.414,737263.2641239044, 80, Download, 
11-26-2022-11-31-56.414,622577.8674824082, 81, Download, 
11-26-2022-11-31-56.414,311288.9337412041, 82, Download, 
11-26-2022-11-31-56.414,589810.6112991235, 83, Download, 
11-26-2022-11-31-56.414,737263.2641239044, 84, Download, 
11-26-2022-11-31-56.414,540659.7270241965, 85, Download, 
11-26-2022-11-31-56.414,2.7850727788479202e+06, 86, Download, 
11-26-2022-11-31-56.422,439950.8659473984, 0, Upload, 
11-26-2022-11-31-56.422,0, 1, Upload, 
11-26-2022-11-31-56.422,0, 2, Upload, 
11-26-2022-11-31-56.422,195533.71819884374, 3, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 4, Upload, 
11-26-2022-11-31-56.422,97766.85909942187, 5, Upload, 
11-26-2022-11-31-56.422,0, 6, Upload, 
11-26-2022-11-31-56.422,0, 7, Upload, 
11-26-2022-11-31-56.422,195533.71819884374, 8, Upload, 
11-26-2022-11-31-56.422,0, 9, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 10, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 11, Upload, 
11-26-2022-11-31-56.422,570306.6780799609, 12, Upload, 
11-26-2022-11-31-56.422,293300.5772982656, 13, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 14, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 15, Upload, 
11-26-2022-11-31-56.422,0, 16, Upload, 
11-26-2022-11-31-56.422,0, 17, Upload, 
11-26-2022-11-31-56.422,0, 18, Upload, 
11-26-2022-11-31-56.422,97766.85909942187, 19, Upload, 
11-26-2022-11-31-56.422,244417.14774855468, 20, Upload, 
11-26-2022-11-31-56.422,0, 21, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 22, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 23, Upload, 
11-26-2022-11-31-56.422,97766.85909942187, 24, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 25, Upload, 
11-26-2022-11-31-56.422,0, 26, Upload, 
11-26-2022-11-31-56.422,195533.71819884374, 27, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 28, Upload, 
11-26-2022-11-31-56.422,668073.5371793828, 29, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 30, Upload, 
11-26-2022-11-31-56.422,602895.6311131015, 31, Upload, 
11-26-2022-11-31-56.422,0, 32, Upload, 
11-26-2022-11-31-56.422,0, 33, Upload, 
11-26-2022-11-31-56.422,0, 34, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 35, Upload, 
11-26-2022-11-31-56.422,407361.9129142578, 36, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 37, Upload, 
11-26-2022-11-31-56.422,0, 38, Upload, 
11-26-2022-11-31-56.422,782134.872795375, 39, Upload, 
11-26-2022-11-31-56.422,0, 40, Upload, 
11-26-2022-11-31-56.422,716956.9667290937, 41, Upload, 
11-26-2022-11-31-56.422,0, 42, Upload, 
11-26-2022-11-31-56.422,0, 43, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 44, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 45, Upload, 
11-26-2022-11-31-56.422,0, 46, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 47, Upload, 
11-26-2022-11-31-56.422,0, 48, Upload, 
11-26-2022-11-31-56.422,0, 49, Upload, 
11-26-2022-11-31-56.422,0, 50, Upload, 
11-26-2022-11-31-56.422,0, 51, Upload, 
11-26-2022-11-31-56.422,0, 52, Upload, 
11-26-2022-11-31-56.422,391067.4363976875, 53, Upload, 
11-26-2022-11-31-56.422,0, 54, Upload, 
11-26-2022-11-31-56.422,0, 55, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 56, Upload, 
11-26-2022-11-31-56.422,0, 57, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 58, Upload, 
11-26-2022-11-31-56.422,260711.624265125, 59, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 60, Upload, 
11-26-2022-11-31-56.422,65177.90606628125, 61, Upload, 
11-26-2022-11-31-56.422,0, 62, Upload, 
11-26-2022-11-31-56.422,244417.14774855468, 63, Upload, 
11-26-2022-11-31-56.422,0, 64, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 65, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 66, Upload, 
11-26-2022-11-31-56.422,195533.71819884374, 67, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 68, Upload, 
11-26-2022-11-31-56.422,488834.29549710936, 69, Upload, 
11-26-2022-11-31-56.422,0, 70, Upload, 
11-26-2022-11-31-56.422,0, 71, Upload, 
11-26-2022-11-31-56.422,0, 72, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 73, Upload, 
11-26-2022-11-31-56.422,97766.85909942187, 74, Upload, 
11-26-2022-11-31-56.422,195533.71819884374, 75, Upload, 
11-26-2022-11-31-56.422,146650.2886491328, 76, Upload, 
11-26-2022-11-31-56.422,374772.95988111716, 77, Upload, 
11-26-2022-11-31-56.422,814723.8258285156, 78, Upload, 
11-26-2022-11-31-56.422,0, 79, Upload, 
11-26-2022-11-31-56.422,0, 80, Upload, 
11-26-2022-11-31-56.422,537717.7250468202, 81, Upload, 
11-26-2022-11-31-56.422,0, 82, Upload, 
11-26-2022-11-31-56.422,0, 83, Upload, 
11-26-2022-11-31-56.422,48883.429549710934, 84, Upload, 
11-26-2022-11-31-56.422,635484.5841462421, 85, Upload, 
11-26-2022-11-31-56.422,635484.5841462421, 86, Upload, 
11-26-2022-11-31-57.414,409562.1564567434, 0, Download, 
11-26-2022-11-31-57.414,671681.9365890592, 1, Download, 
11-26-2022-11-31-57.414,294884.75264885527, 2, Download, 
11-26-2022-11-31-57.414,180207.34884096708, 3, Download, 
11-26-2022-11-31-57.414,229354.8076157763, 4, Download, 
11-26-2022-11-31-57.414,491474.5877480921, 5, Download, 
11-26-2022-11-31-57.414,262119.78013231576, 6, Download, 
11-26-2022-11-31-57.414,573099.0456481822, 7, Download, 
11-26-2022-11-31-57.414,343888.22472803516, 8, Download, 
11-26-2022-11-31-57.414,245521.31383060204, 9, Download, 
11-26-2022-11-31-57.414,524239.5602646315, 10, Download, 
11-26-2022-11-31-57.414,180207.34884096708, 11, Download, 
11-26-2022-11-31-57.414,573387.0190394408, 12, Download, 
11-26-2022-11-31-57.414,311123.25221149565, 13, Download, 
11-26-2022-11-31-57.414,229210.82092014697, 14, Download, 
11-26-2022-11-31-57.414,868271.771688296, 15, Download, 
11-26-2022-11-31-57.414,442327.1289732829, 16, Download, 
11-26-2022-11-31-57.414,278502.2663905855, 17, Download, 
11-26-2022-11-31-57.414,376797.1839402039, 18, Download, 
11-26-2022-11-31-57.414,229354.8076157763, 19, Download, 
11-26-2022-11-31-57.414,196589.83509923684, 20, Download, 
11-26-2022-11-31-57.414,819124.3129134869, 21, Download, 
11-26-2022-11-31-57.414,475092.1014898223, 22, Download, 
11-26-2022-11-31-57.414,278502.2663905855, 23, Download, 
11-26-2022-11-31-57.414,229354.8076157763, 24, Download, 
11-26-2022-11-31-57.414,540622.0465229013, 25, Download, 
11-26-2022-11-31-57.414,163824.86258269736, 26, Download, 
11-26-2022-11-31-57.414,638772.9773768904, 27, Download, 
11-26-2022-11-31-57.414,131059.89006615788, 28, Download, 
11-26-2022-11-31-57.414,114677.40380788816, 29, Download, 
11-26-2022-11-31-57.414,393035.68350284436, 30, Download, 
11-26-2022-11-31-57.414,360342.7043341195, 31, Download, 
11-26-2022-11-31-57.414,262119.78013231576, 32, Download, 
11-26-2022-11-31-57.414,196589.83509923684, 33, Download, 
11-26-2022-11-31-57.414,409562.1564567434, 34, Download, 
11-26-2022-11-31-57.414,376797.1839402039, 35, Download, 
11-26-2022-11-31-57.414,262119.78013231576, 36, Download, 
11-26-2022-11-31-57.414,704446.9091055987, 37, Download, 
11-26-2022-11-31-57.414,278358.2796949562, 38, Download, 
11-26-2022-11-31-57.414,360414.69768193417, 39, Download, 
11-26-2022-11-31-57.414,655299.4503307894, 40, Download, 
11-26-2022-11-31-57.414,1.6283039447155083e+07, 41, Download, 
11-26-2022-11-31-57.414,327649.7251653947, 42, Download, 
11-26-2022-11-31-57.414,229354.8076157763, 43, Download, 
11-26-2022-11-31-57.414,360414.69768193417, 44, Download, 
