Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-19-55.321,1, 0.3771319,0.037287,242471, SelfDown,
11-26-2022-11-19-55.421,1, 0.2773464,0.037287,242471, SelfDown,
11-26-2022-11-19-55.522,1, 0.1763644,0.037287,242471, SelfDown,
11-26-2022-11-19-55.421,1, 0.329808,0.053711,1170432, SelfUp,
11-26-2022-11-19-55.522,1, 0.2649129,0.05071,1170432, SelfUp,
11-26-2022-11-19-55.628,1, 0.1585777,0.05071,1170432, SelfUp,
11-26-2022-11-19-55.729,1, 0.0579202,0.05071,1170432, SelfUp,
11-26-2022-11-19-55.830,1, 0.0396313,0.042539,1170432, SelfUp,
11-26-2022-11-19-55.628,1, 0.3435502,0.036796,246056, SelfDown,
11-26-2022-11-19-55.729,1, 0.2429633,0.036796,246056, SelfDown,
11-26-2022-11-19-55.934,1, 0.0436444,0.041921,1170432, SelfUp,
11-26-2022-11-19-55.830,1, 0.1725002,0.036796,246056, SelfDown,
11-26-2022-11-19-56.042,1, 0.033911,0.039304,1170432, SelfUp,
11-26-2022-11-19-56.145,1, 0.0708628,0.039179,1170432, SelfUp,
11-26-2022-11-19-55.934,1, 0.3069916,0.035871,251679, SelfDown,
11-26-2022-11-19-56.042,1, 0.1994437,0.035871,251679, SelfDown,
11-26-2022-11-19-56.145,1, 0.0969393,0.035871,251679, SelfDown,
11-26-2022-11-19-56.246,1, 0.0410003,0.040288,1170432, SelfUp,
11-26-2022-11-19-56.346,1, 0.0368339,0.044649,1170432, SelfUp,
11-26-2022-11-19-56.246,1, 0.216063,0.037588,176451, SelfDown,
11-26-2022-11-19-56.346,1, 0.115841,0.037588,176451, SelfDown,
11-26-2022-11-19-56.451,1, 0.0399972,0.038685,1170432, SelfUp,
11-26-2022-11-19-56.554,1, 0.0355785,0.036371,1170432, SelfUp,
11-26-2022-11-19-56.451,1, 0.1504274,0.035221,177084, SelfDown,
11-26-2022-11-19-56.554,1, 0.1529396,0.038686,178127, SelfDown,
11-26-2022-11-19-56.655,1, 0.0928049,0.035391,178846, SelfDown,
11-26-2022-11-19-56.858,1, 0.1595728,0.037865,125723, SelfDown,
11-26-2022-11-19-56.755,1, 0.2622496,0.037865,125723, SelfDown,
