Time of the generation of the data point., The number of round trips measured by this data point., The duration for this measurement., The underlying connection's RTT at probe time., The underlying connection's congestion window at probe time., The type of the probe., 
11-26-2022-11-41-56.266,3, 1.4468703,0.037382,6075, Foreign,
11-26-2022-11-41-57.986,3, 0.134843,0.042288,14415, Foreign,
11-26-2022-11-41-57.784,3, 0.399994,0.0386,14415, Foreign,
11-26-2022-11-41-58.086,3, 0.1433373,0.047414,14415, Foreign,
11-26-2022-11-41-58.387,3, 0.1275241,0.039383,14415, Foreign,
11-26-2022-11-41-58.187,3, 0.3982687,0.042365,14415, Foreign,
11-26-2022-11-41-58.487,3, 0.1333634,0.041937,14415, Foreign,
11-26-2022-11-41-58.587,3, 0.1433494,0.049943,14415, Foreign,
11-26-2022-11-41-57.584,3, 0.8553893,0.044862,6075, Foreign,
11-26-2022-11-41-58.688,3, 0.1343231,0.04242,14415, Foreign,
11-26-2022-11-41-55.658,3, 2.9770312,0.044237,1905, Foreign,
11-26-2022-11-41-58.892,3, 0.1650178,0.036243,14415, Foreign,
11-26-2022-11-41-59.197,3, 0.1069168,0.034943,14415, Foreign,
11-26-2022-11-41-58.993,3, 0.3968814,0.037465,14415, Foreign,
11-26-2022-11-41-58.287,3, 0.8586464,0.042503,6075, Foreign,
11-26-2022-11-41-59.397,3, 0.1227665,0.043751,14415, Foreign,
11-26-2022-11-41-59.497,3, 0.1547869,0.037886,14415, Foreign,
11-26-2022-11-41-59.597,3, 0.1249269,0.040663,14415, Foreign,
11-26-2022-11-41-59.297,3, 0.4617218,0.049221,14415, Foreign,
11-26-2022-11-41-59.698,3, 0.1736714,0.039704,14415, Foreign,
11-26-2022-11-41-58.790,3, 0.8636217,0.046256,6075, Foreign,
11-26-2022-11-41-59.798,3, 0.1711375,0.042965,14415, Foreign,
11-26-2022-11-41-59.900,3, 0.1362832,0.044688,14415, Foreign,
11-26-2022-11-42-00.001,3, 0.1136424,0.038171,14415, Foreign,
11-26-2022-11-42-00.201,3, 0.1167102,0.035028,14415, Foreign,
11-26-2022-11-42-00.301,3, 0.1812944,0.057084,14415, Foreign,
11-26-2022-11-42-00.621,3, 0.1256622,0.034915,14415, Foreign,
11-26-2022-11-42-00.823,3, 0.1203762,0.034586,14415, Foreign,
11-26-2022-11-42-00.720,3, 0.266884,0.044119,14415, Foreign,
11-26-2022-11-42-00.520,3, 0.6041115,0.039649,14415, Foreign,
11-26-2022-11-42-00.101,3, 0.7951691,0.022532,6075, Foreign,
11-26-2022-11-42-01.133,3, 0.0911043,0.027283,14415, Foreign,
11-26-2022-11-41-59.093,3, 1.9271222,0.033235,6075, Foreign,
11-26-2022-11-42-01.233,3, 0.1249909,0.040546,14415, Foreign,
11-26-2022-11-42-00.923,3, 0.4644332,0.049228,14415, Foreign,
11-26-2022-11-42-00.401,3, 0.8484629,0.045818,6075, Foreign,
11-26-2022-11-42-01.333,3, 0.4225597,0.049379,14415, Foreign,
11-26-2022-11-42-01.734,3, 0.1334187,0.035515,14415, Foreign,
11-26-2022-11-42-01.533,3, 0.4043758,0.041628,14415, Foreign,
11-26-2022-11-42-01.834,3, 0.12893,0.046596,14415, Foreign,
11-26-2022-11-42-01.634,3, 0.3433756,0.041232,14415, Foreign,
11-26-2022-11-42-01.934,3, 0.1364156,0.043051,14415, Foreign,
11-26-2022-11-42-02.035,3, 0.1281676,0.040429,14415, Foreign,
11-26-2022-11-42-01.027,3, 0.909358,0.044071,6075, Foreign,
11-26-2022-11-42-02.135,3, 0.169817,0.038679,14415, Foreign,
11-26-2022-11-42-02.236,3, 0.1121578,0.037332,14415, Foreign,
11-26-2022-11-42-02.437,3, 0.1189548,0.037955,14415, Foreign,
11-26-2022-11-42-02.638,3, 0.1406616,0.047375,14415, Foreign,
11-26-2022-11-42-02.538,3, 0.3291591,0.040269,14415, Foreign,
11-26-2022-11-42-02.739,3, 0.1458602,0.045094,14415, Foreign,
11-26-2022-11-42-02.839,3, 0.141431,0.046939,14415, Foreign,
