Time of the generation of the data point., Instantaneous throughput (B/s)., Position of connection (ID)., Direction of Throughput., 
11-26-2022-11-39-59.094,490976.2438099804, 14, Upload, 
11-26-2022-11-39-59.094,490976.2438099804, 15, Upload, 
11-26-2022-11-39-59.094,556439.7429846445, 16, Upload, 
11-26-2022-11-39-59.094,392780.99504798435, 17, Upload, 
11-26-2022-11-39-59.094,1.047415986794625e+06, 18, Upload, 
11-26-2022-11-39-59.094,638269.1169529746, 19, Upload, 
11-26-2022-11-40-00.093,540159.0649519217, 0, Download, 
11-26-2022-11-40-00.093,409211.41284236487, 1, Download, 
11-26-2022-11-40-00.093,1.6858790892168796e+06, 2, Download, 
11-26-2022-11-40-00.093,1.6043716781863181e+06, 3, Download, 
11-26-2022-11-40-00.093,1.5487407861609893e+07, 4, Download, 
11-26-2022-11-40-00.093,998729.0843031419, 5, Download, 
11-26-2022-11-40-00.093,867748.2207879758, 6, Download, 
11-26-2022-11-40-00.093,573041.277878852, 7, Download, 
11-26-2022-11-40-00.093,7.334136907539735e+06, 8, Download, 
11-26-2022-11-40-00.093,2.134844175422741e+07, 9, Download, 
11-26-2022-11-40-00.093,3.028716618976516e+06, 10, Download, 
11-26-2022-11-40-00.093,507550.84612126887, 11, Download, 
11-26-2022-11-40-00.093,638387.8097619676, 12, Download, 
11-26-2022-11-40-00.093,474733.68030524364, 13, Download, 
11-26-2022-11-40-00.093,867604.3209135084, 14, Download, 
11-26-2022-11-40-00.093,900349.5367923, 15, Download, 
11-26-2022-11-40-00.093,8.562370302743351e+06, 16, Download, 
11-26-2022-11-40-00.093,671276.9255152266, 17, Download, 
11-26-2022-11-40-00.093,474805.63024247735, 18, Download, 
11-26-2022-11-40-00.093,1.162383213759866e+06, 19, Download, 
11-26-2022-11-40-00.094,688084.1690384322, 0, Upload, 
11-26-2022-11-40-00.094,622552.3434157243, 1, Upload, 
11-26-2022-11-40-00.094,688084.1690384322, 2, Upload, 
11-26-2022-11-40-00.094,1.064892166369002e+06, 3, Upload, 
11-26-2022-11-40-00.094,901062.6023122326, 4, Upload, 
11-26-2022-11-40-00.094,720850.0818497861, 5, Upload, 
11-26-2022-11-40-00.094,655318.2562270783, 6, Upload, 
11-26-2022-11-40-00.094,688084.1690384322, 7, Upload, 
11-26-2022-11-40-00.094,1.064892166369002e+06, 8, Upload, 
11-26-2022-11-40-00.094,1.0485092099633252e+06, 9, Upload, 
11-26-2022-11-40-00.094,0, 10, Upload, 
11-26-2022-11-40-00.094,344042.0845192161, 11, Upload, 
11-26-2022-11-40-00.094,507871.64857598563, 12, Upload, 
11-26-2022-11-40-00.094,0, 13, Upload, 
11-26-2022-11-40-00.094,688084.1690384322, 14, Upload, 
11-26-2022-11-40-00.094,1.0812751227746792e+06, 15, Upload, 
11-26-2022-11-40-00.094,98297.73843406174, 16, Upload, 
11-26-2022-11-40-00.094,655318.2562270783, 17, Upload, 
11-26-2022-11-40-00.094,704467.1254441091, 18, Upload, 
11-26-2022-11-40-00.094,49148.86921703087, 19, Upload, 
11-26-2022-11-40-01.093,442275.7854987235, 0, Download, 
11-26-2022-11-40-01.093,392990.0615721622, 1, Download, 
11-26-2022-11-40-01.093,2.211234957511359e+06, 2, Download, 
11-26-2022-11-40-01.093,1.3595885257923722e+06, 3, Download, 
11-26-2022-11-40-01.093,1.5347528040403575e+07, 4, Download, 
11-26-2022-11-40-01.093,737126.3091645391, 5, Download, 
11-26-2022-11-40-01.093,638626.8463025459, 6, Download, 
11-26-2022-11-40-01.093,573320.4626835304, 7, Download, 
11-26-2022-11-40-01.093,7.8621767361505125e+06, 8, Download, 
11-26-2022-11-40-01.093,2.103123098833893e+07, 9, Download, 
11-26-2022-11-40-01.093,3.2267592207024833e+06, 10, Download, 
11-26-2022-11-40-01.093,507798.12409112696, 11, Download, 
11-26-2022-11-40-01.093,606081.6319797322, 12, Download, 
11-26-2022-11-40-01.093,393134.0315544209, 13, Download, 
11-26-2022-11-40-01.093,687984.5552202365, 14, Download, 
11-26-2022-11-40-01.093,671603.9705721356, 15, Download, 
11-26-2022-11-40-01.093,8.451733813499885e+06, 16, Download, 
11-26-2022-11-40-01.093,638842.801275934, 17, Download, 
11-26-2022-11-40-01.093,540559.2933873287, 18, Download, 
11-26-2022-11-40-01.093,1.0483574174784557e+06, 19, Download, 
11-26-2022-11-40-01.095,229343.98357989223, 0, Upload, 
11-26-2022-11-40-01.095,491451.39338548336, 1, Upload, 
11-26-2022-11-40-01.095,540596.5327240317, 2, Upload, 
11-26-2022-11-40-01.095,819085.6556424723, 3, Upload, 
11-26-2022-11-40-01.095,573359.9589497306, 4, Upload, 
11-26-2022-11-40-01.095,1.4088273277050524e+06, 5, Upload, 
11-26-2022-11-40-01.095,884612.5080938701, 6, Upload, 
11-26-2022-11-40-01.095,1.1139564916737622e+06, 7, Upload, 
11-26-2022-11-40-01.095,737177.090078225, 8, Upload, 
11-26-2022-11-40-01.095,393161.1147083867, 9, Upload, 
11-26-2022-11-40-01.095,49145.13933854834, 10, Upload, 
11-26-2022-11-40-01.095,360397.6884826878, 11, Upload, 
11-26-2022-11-40-01.095,573359.9589497306, 12, Upload, 
11-26-2022-11-40-01.095,49145.13933854834, 13, Upload, 
11-26-2022-11-40-01.095,49145.13933854834, 14, Upload, 
11-26-2022-11-40-01.095,556978.2458368811, 15, Upload, 
11-26-2022-11-40-01.095,409542.82782123616, 16, Upload, 
11-26-2022-11-40-01.095,491451.39338548336, 17, Upload, 
11-26-2022-11-40-01.095,1.064811352335214e+06, 18, Upload, 
11-26-2022-11-40-01.095,360397.6884826878, 19, Upload, 
11-26-2022-11-40-02.093,507595.4834651499, 0, Download, 
11-26-2022-11-40-02.093,376603.10063543374, 1, Download, 
11-26-2022-11-40-02.093,1.8501954512047577e+06, 2, Download, 
11-26-2022-11-40-02.093,1.0805432458151935e+06, 3, Download, 
11-26-2022-11-40-02.093,1.283639004213239e+07, 4, Download, 
11-26-2022-11-40-02.093,785810.3844483322, 5, Download, 
11-26-2022-11-40-02.093,785954.2969782966, 6, Download, 
11-26-2022-11-40-02.093,523753.6625239179, 7, Download, 
11-26-2022-11-40-02.093,8.579281512696583e+06, 8, Download, 
11-26-2022-11-40-02.093,2.8325088011506606e+07, 9, Download, 
11-26-2022-11-40-02.093,3.176349414825669e+06, 10, Download, 
11-26-2022-11-40-02.093,425581.331666613, 11, Download, 
11-26-2022-11-40-02.093,704084.057709724, 12, Download, 
11-26-2022-11-40-02.093,409351.1963428628, 13, Download, 
11-26-2022-11-40-02.093,654961.9141485805, 14, Download, 
11-26-2022-11-40-02.093,671264.0057373128, 15, Download, 
11-26-2022-11-40-02.093,6.549259360160894e+06, 16, Download, 
11-26-2022-11-40-02.093,556717.6270262934, 17, Download, 
11-26-2022-11-40-02.093,605623.9017924905, 18, Download, 
11-26-2022-11-40-02.093,949550.8629854774, 19, Download, 
11-26-2022-11-40-02.095,1.211692619506155e+06, 0, Upload, 
11-26-2022-11-40-02.095,1.0479503736269447e+06, 1, Upload, 
11-26-2022-11-40-02.095,638594.7589289194, 2, Upload, 
11-26-2022-11-40-02.095,638594.7589289194, 3, Upload, 
11-26-2022-11-40-02.095,343858.71634634124, 4, Upload, 
11-26-2022-11-40-02.095,261987.59340673618, 5, Upload, 
11-26-2022-11-40-02.095,916956.5769235766, 6, Upload, 
11-26-2022-11-40-02.095,785962.7802202086, 7, Upload, 
11-26-2022-11-40-02.095,491226.7376376304, 8, Upload, 
11-26-2022-11-40-02.095,1.0479503736269447e+06, 9, Upload, 
11-26-2022-11-40-02.095,196490.69505505214, 10, Upload, 
11-26-2022-11-40-02.095,392981.3901101043, 11, Upload, 
11-26-2022-11-40-02.095,638594.7589289194, 12, Upload, 
11-26-2022-11-40-02.095,0, 13, Upload, 
11-26-2022-11-40-02.095,98245.34752752607, 14, Upload, 
11-26-2022-11-40-02.095,605846.3097530775, 15, Upload, 
11-26-2022-11-40-02.095,0, 16, Upload, 
11-26-2022-11-40-02.095,900582.3523356556, 17, Upload, 
11-26-2022-11-40-02.095,474852.5130497093, 18, Upload, 
11-26-2022-11-40-02.095,229239.14423089416, 19, Upload, 
11-26-2022-11-40-03.095,408908.5764880164, 0, Download, 
11-26-2022-11-40-03.095,343411.32578922296, 1, Download, 
11-26-2022-11-40-03.095,2.0606835901174704e+06, 2, Download, 
11-26-2022-11-40-03.095,1.112159449586694e+06, 3, Download, 
11-26-2022-11-40-03.095,1.5161323717725696e+07, 4, Download, 
11-26-2022-11-40-03.095,605184.6932022643, 5, Download, 
11-26-2022-11-40-03.095,997736.92663076, 6, Download, 
11-26-2022-11-40-03.095,572472.007083223, 7, Download, 
11-26-2022-11-40-03.095,7.458061164377154e+06, 8, Download, 
11-26-2022-11-40-03.095,2.623377730595336e+07, 9, Download, 
11-26-2022-11-40-03.095,3.0420641736887097e+06, 10, Download, 
11-26-2022-11-40-03.095,376195.89036897506, 11, Download, 
11-26-2022-11-40-03.095,997736.92663076, 12, Download, 
11-26-2022-11-40-03.095,523402.977904661, 13, Download, 
11-26-2022-11-40-03.095,752391.7807379501, 14, Download, 
11-26-2022-11-40-03.095,572472.007083223, 15, Download, 
11-26-2022-11-40-03.095,7.425204721336692e+06, 16, Download, 
11-26-2022-11-40-03.095,637897.3793213055, 17, Download, 
11-26-2022-11-40-03.095,507046.63484514033, 18, Download, 
11-26-2022-11-40-03.095,899598.8682736361, 19, Download, 
11-26-2022-11-40-03.096,1.1955369281580497e+06, 0, Upload, 
11-26-2022-11-40-03.096,1.015387528024645e+06, 1, Upload, 
11-26-2022-11-40-03.096,589579.854982052, 2, Upload, 
11-26-2022-11-40-03.096,786106.4733094026, 3, Upload, 
11-26-2022-11-40-03.096,491316.54581837665, 4, Upload, 
11-26-2022-11-40-03.096,769729.2551154568, 5, Upload, 
11-26-2022-11-40-03.096,720597.600533619, 6, Upload, 
11-26-2022-11-40-03.096,507693.7640123225, 7, Upload, 
11-26-2022-11-40-03.096,294789.927491026, 8, Upload, 
11-26-2022-11-40-03.096,655088.7277578355, 9, Upload, 
11-26-2022-11-40-03.096,376676.0184607554, 10, Upload, 
11-26-2022-11-40-03.096,556825.4185941601, 11, Upload, 
11-26-2022-11-40-03.096,638711.5095638896, 12, Upload, 
11-26-2022-11-40-03.096,49131.65458183766, 13, Upload, 
11-26-2022-11-40-03.096,49131.65458183766, 14, Upload, 
11-26-2022-11-40-03.096,1.0645191826064826e+06, 15, Upload, 
11-26-2022-11-40-03.096,147394.963745513, 16, Upload, 
11-26-2022-11-40-03.096,376676.0184607554, 17, Upload, 
11-26-2022-11-40-03.096,1.0481419644125368e+06, 18, Upload, 
11-26-2022-11-40-03.096,1.2446685827398875e+06, 19, Upload, 
11-26-2022-11-40-04.096,474940.27711180225, 0, Download, 
11-26-2022-11-40-04.096,360299.52056757413, 1, Download, 
11-26-2022-11-40-04.096,1.997952643715525e+06, 2, Download, 
11-26-2022-11-40-04.096,1.3265573257260683e+06, 3, Download, 
11-26-2022-11-40-04.096,1.4574961658300616e+07, 4, Download, 
11-26-2022-11-40-04.096,605958.2845909201, 5, Download, 
11-26-2022-11-40-04.096,1.3265573257260683e+06, 6, Download, 
11-26-2022-11-40-04.096,638712.7864606996, 7, Download, 
11-26-2022-11-40-04.096,6.32111506848028e+06, 8, Download, 
11-26-2022-11-40-04.096,2.0208160217174504e+07, 9, Download, 
11-26-2022-11-40-04.096,3.8320608077411302e+06, 10, Download, 
11-26-2022-11-40-04.096,442185.7752420228, 11, Download, 
11-26-2022-11-40-04.096,1.1298144034843242e+06, 12, Download, 
11-26-2022-11-40-04.096,655090.0373955893, 13, Download, 
11-26-2022-11-40-04.096,769730.7939398175, 14, Download, 
11-26-2022-11-40-04.096,671467.2883304791, 15, Download, 
11-26-2022-11-40-04.096,7.369403068995268e+06, 16, Download, 
11-26-2022-11-40-04.096,638496.8754376322, 17, Download, 
11-26-2022-11-40-04.096,474868.3067707798, 18, Download, 
11-26-2022-11-40-04.096,1.1462636247602364e+06, 19, Download, 
11-26-2022-11-40-04.096,786107.8877178939, 0, Upload, 
11-26-2022-11-40-04.096,802485.1353786833, 1, Upload, 
11-26-2022-11-40-04.096,262035.9625726313, 2, Upload, 
11-26-2022-11-40-04.096,327544.9532157891, 3, Upload, 
11-26-2022-11-40-04.096,556826.4204668415, 4, Upload, 
11-26-2022-11-40-04.096,1.1791618315768407e+06, 5, Upload, 
11-26-2022-11-40-04.096,753353.392396315, 6, Upload, 
11-26-2022-11-40-04.096,786107.8877178939, 7, Upload, 
11-26-2022-11-40-04.096,736976.1447355255, 8, Upload, 
11-26-2022-11-40-04.096,1.1300300885944725e+06, 9, Upload, 
11-26-2022-11-40-04.096,851616.8783610517, 10, Upload, 
11-26-2022-11-40-04.096,556826.4204668415, 11, Upload, 
11-26-2022-11-40-04.096,327544.9532157891, 12, Upload, 
11-26-2022-11-40-04.096,343922.2008765786, 13, Upload, 
11-26-2022-11-40-04.096,49131.74298236837, 14, Upload, 
11-26-2022-11-40-04.096,917125.8690042095, 15, Upload, 
11-26-2022-11-40-04.096,589580.9157884204, 16, Upload, 
11-26-2022-11-40-04.096,1.0481438502905252e+06, 17, Upload, 
11-26-2022-11-40-04.096,180149.72426868402, 18, Upload, 
11-26-2022-11-40-04.096,671467.1540923677, 19, Upload, 
11-26-2022-11-40-05.096,540663.9981728271, 0, Download, 
11-26-2022-11-40-05.096,442361.45305049483, 1, Download, 
11-26-2022-11-40-05.096,1.9002998755618418e+06, 2, Download, 
11-26-2022-11-40-05.096,1.4087871499501807e+06, 3, Download, 
11-26-2022-11-40-05.096,1.305670276079914e+07, 4, Download, 
11-26-2022-11-40-05.096,573431.5132136045, 5, Download, 
11-26-2022-11-40-05.096,1.3759476359749876e+06, 6, Download, 
11-26-2022-11-40-05.096,475128.9680912723, 7, Download, 
11-26-2022-11-40-05.096,5.242442411852305e+06, 8, Download, 
11-26-2022-11-40-05.096,2.1625479942896847e+07, 9, Download, 
11-26-2022-11-40-05.096,3.636906173788628e+06, 10, Download, 
11-26-2022-11-40-05.096,491440.72667724517, 11, Download, 
11-26-2022-11-40-05.096,1.4909219343553716e+06, 12, Download, 
11-26-2022-11-40-05.096,802660.1206302147, 13, Download, 
11-26-2022-11-40-05.096,769820.6066550215, 14, Download, 
11-26-2022-11-40-05.096,704357.5755078825, 15, Download, 
11-26-2022-11-40-05.096,5.274993930089835e+06, 16, Download, 
11-26-2022-11-40-05.096,475128.9680912723, 17, Download, 
11-26-2022-11-40-05.096,557047.7556932158, 18, Download, 
11-26-2022-11-40-05.096,1.1631747850131819e+06, 19, Download, 
11-26-2022-11-40-05.098,719413.791764827, 0, Upload, 
11-26-2022-11-40-05.098,376057.20933161414, 1, Upload, 
11-26-2022-11-40-05.098,0, 2, Upload, 
11-26-2022-11-40-05.098,1.0954710010964412e+06, 3, Upload, 
11-26-2022-11-40-05.098,196203.76139040737, 4, Upload, 
11-26-2022-11-40-05.098,0, 5, Upload, 
11-26-2022-11-40-05.098,784815.0455616295, 6, Upload, 
11-26-2022-11-40-05.098,948318.1800536356, 7, Upload, 
11-26-2022-11-40-05.098,801165.35901083, 8, Upload, 
11-26-2022-11-40-05.098,343356.5824332129, 9, Upload, 
11-26-2022-11-40-05.098,392407.52278081473, 10, Upload, 
11-26-2022-11-40-05.098,555910.6572728208, 11, Upload, 
11-26-2022-11-40-05.098,294305.64208561106, 12, Upload, 
11-26-2022-11-40-05.098,49050.94034760184, 13, Upload, 
11-26-2022-11-40-05.098,98101.88069520368, 14, Upload, 
11-26-2022-11-40-05.098,392407.52278081473, 15, Upload, 
11-26-2022-11-40-05.098,0, 16, Upload, 
11-26-2022-11-40-05.098,408757.8362300153, 17, Upload, 
11-26-2022-11-40-05.098,588611.2841712221, 18, Upload, 
11-26-2022-11-40-05.098,1.1118213145456417e+06, 19, Upload, 
11-26-2022-11-40-06.096,572795.8355494554, 0, Download, 
11-26-2022-11-40-06.096,736821.8441772906, 1, Download, 
11-26-2022-11-40-06.096,2.128596438734395e+06, 2, Download, 
11-26-2022-11-40-06.096,1.4571979143368653e+06, 3, Download, 
11-26-2022-11-40-06.096,1.5406684123811813e+07, 4, Download, 
11-26-2022-11-40-06.096,589457.4753418325, 5, Download, 
11-26-2022-11-40-06.096,1.3917745945571044e+06, 6, Download, 
11-26-2022-11-40-06.096,572939.7460658962, 7, Download, 
11-26-2022-11-40-06.096,7.515079123800821e+06, 8, Download, 
11-26-2022-11-40-06.096,2.4100246466746975e+07, 9, Download, 
11-26-2022-11-40-06.096,5.010028764114474e+06, 10, Download, 
11-26-2022-11-40-06.096,507588.3815443557, 11, Download, 
11-26-2022-11-40-06.096,1.7192509697470113e+06, 12, Download, 
11-26-2022-11-40-06.096,1.0970458568861883e+06, 13, Download, 
11-26-2022-11-40-06.096,867812.3942532534, 14, Download, 
11-26-2022-11-40-06.096,802317.1192152719, 15, Download, 
11-26-2022-11-40-06.096,6.598217228527302e+06, 16, Download, 
11-26-2022-11-40-06.096,605831.2941013278, 17, Download, 
11-26-2022-11-40-06.096,769497.5264380608, 18, Download, 
11-26-2022-11-40-06.096,1.1625411319241696e+06, 19, Download, 
11-26-2022-11-40-06.098,1.03213337482431e+06, 0, Upload, 
11-26-2022-11-40-06.098,344044.45827476995, 1, Upload, 
11-26-2022-11-40-06.098,245746.0416248357, 2, Upload, 
11-26-2022-11-40-06.098,1.1795809997992113e+06, 3, Upload, 
11-26-2022-11-40-06.098,409576.73604139284, 4, Upload, 
11-26-2022-11-40-06.098,49149.20832496714, 5, Upload, 
11-26-2022-11-40-06.098,1.1468148609159e+06, 6, Upload, 
11-26-2022-11-40-06.098,835536.5415244413, 7, Upload, 
11-26-2022-11-40-06.098,753621.1943161627, 8, Upload, 
11-26-2022-11-40-06.098,901068.8192910642, 9, Upload, 
11-26-2022-11-40-06.098,1.1795809997992113e+06, 10, Upload, 
11-26-2022-11-40-06.098,524258.2221329828, 11, Upload, 
11-26-2022-11-40-06.098,770004.2637578185, 12, Upload, 
11-26-2022-11-40-06.098,147447.6249749014, 13, Upload, 
11-26-2022-11-40-06.098,393193.66659973713, 14, Upload, 
11-26-2022-11-40-06.098,917451.8887327199, 15, Upload, 
11-26-2022-11-40-06.098,344044.45827476995, 16, Upload, 
11-26-2022-11-40-06.098,1.2123471386825228e+06, 17, Upload, 
11-26-2022-11-40-06.098,622556.638782917, 18, Upload, 
11-26-2022-11-40-06.098,606173.5693412614, 19, Upload, 
11-26-2022-11-40-07.096,425905.25011925295, 0, Download, 
11-26-2022-11-40-07.096,671475.8441164228, 1, Download, 
11-26-2022-11-40-07.096,1.736166982724894e+06, 2, Download, 
11-26-2022-11-40-07.096,1.0974530809253368e+06, 3, Download, 
11-26-2022-11-40-07.096,1.2678007836351058e+07, 4, Download, 
11-26-2022-11-40-07.096,474832.2035255681, 5, Download, 
11-26-2022-11-40-07.096,1.1466679810902963e+06, 6, Download, 
11-26-2022-11-40-07.096,507810.10591141693, 7, Download, 
11-26-2022-11-40-07.096,6.28986100470023e+06, 8, Download, 
11-26-2022-11-40-07.096,2.227653706829607e+07, 9, Download, 
11-26-2022-11-40-07.096,4.602764948760974e+06, 10, Download, 
11-26-2022-11-40-07.096,442286.2212776857, 11, Download, 
11-26-2022-11-40-07.096,1.3757136305497114e+06, 12, Download, 
11-26-2022-11-40-07.096,1.0810001230772429e+06, 13, Download, 
11-26-2022-11-40-07.096,704237.7864332885, 14, Download, 
11-26-2022-11-40-07.096,704381.7598126106, 15, Download, 
11-26-2022-11-40-07.096,5.634694145052579e+06, 16, Download, 
11-26-2022-11-40-07.096,638857.8751788794, 17, Download, 
11-26-2022-11-40-07.096,753452.686598248, 18, Download, 
11-26-2022-11-40-07.096,950096.3271891027, 19, Download, 
11-26-2022-11-40-07.099,981879.712743451, 0, Upload, 
11-26-2022-11-40-07.099,327293.2375811503, 1, Upload, 
11-26-2022-11-40-07.099,343657.89946020785, 2, Upload, 
11-26-2022-11-40-07.099,769139.1083157033, 3, Upload, 
11-26-2022-11-40-07.099,376387.2232183229, 4, Upload, 
11-26-2022-11-40-07.099,147281.95691151766, 5, Upload, 
11-26-2022-11-40-07.099,834597.7558319333, 6, Upload, 
11-26-2022-11-40-07.099,1.0637030221387385e+06, 7, Upload, 
11-26-2022-11-40-07.099,1.0146090365015661e+06, 8, Upload, 
11-26-2022-11-40-07.099,523669.18012984056, 9, Upload, 
11-26-2022-11-40-07.099,425481.20885549544, 10, Upload, 
11-26-2022-11-40-07.099,687315.7989204157, 11, Upload, 
11-26-2022-11-40-07.099,360022.5613392654, 12, Upload, 
11-26-2022-11-40-07.099,245469.92818586275, 13, Upload, 
11-26-2022-11-40-07.099,392751.8850973804, 14, Upload, 
11-26-2022-11-40-07.099,556398.5038879556, 15, Upload, 
11-26-2022-11-40-07.099,425481.20885549544, 16, Upload, 
11-26-2022-11-40-07.099,965515.0508643935, 17, Upload, 
11-26-2022-11-40-07.099,818233.0939528758, 18, Upload, 
11-26-2022-11-40-07.099,949150.388985336, 19, Upload, 
11-26-2022-11-40-08.097,606090.5396534152, 0, Download, 
11-26-2022-11-40-08.097,835422.0951979507, 1, Download, 
11-26-2022-11-40-08.097,1.4905111389412733e+06, 2, Download, 
11-26-2022-11-40-08.097,1.425059823406224e+06, 3, Download, 
11-26-2022-11-40-08.097,1.0548603680606699e+07, 4, Download, 
11-26-2022-11-40-08.097,606090.5396534152, 5, Download, 
11-26-2022-11-40-08.097,966180.754169842, 6, Download, 
11-26-2022-11-40-08.097,524186.412673224, 7, Download, 
11-26-2022-11-40-08.097,6.502827751981666e+06, 8, Download, 
11-26-2022-11-40-08.097,2.506093519076003e+07, 9, Download, 
11-26-2022-11-40-08.097,5.274265847278798e+06, 10, Download, 
11-26-2022-11-40-08.097,606090.5396534152, 11, Download, 
11-26-2022-11-40-08.097,1.2447987580006996e+06, 12, Download, 
11-26-2022-11-40-08.097,1.228489918653765e+06, 13, Download, 
11-26-2022-11-40-08.097,671613.8412375682, 14, Download, 
11-26-2022-11-40-08.097,605946.5675552079, 15, Download, 
11-26-2022-11-40-08.097,6.846681113200262e+06, 16, Download, 
11-26-2022-11-40-08.097,589565.7421591696, 17, Download, 
11-26-2022-11-40-08.097,737137.1428217213, 18, Download, 
11-26-2022-11-40-08.097,1.0972993433872517e+06, 19, Download, 
11-26-2022-11-40-08.101,1.0144098389190178e+06, 0, Upload, 
11-26-2022-11-40-08.101,49084.3470444686, 1, Upload, 
11-26-2022-11-40-08.101,441759.12340021745, 2, Upload, 
11-26-2022-11-40-08.101,818072.4507411434, 3, Upload, 
11-26-2022-11-40-08.101,245421.73522234304, 4, Upload, 
11-26-2022-11-40-08.101,572650.7155188004, 5, Upload, 
11-26-2022-11-40-08.101,638096.5115780919, 6, Upload, 
11-26-2022-11-40-08.101,1.1125785330079552e+06, 7, Upload, 
11-26-2022-11-40-08.101,409036.2253705717, 8, Upload, 
11-26-2022-11-40-08.101,1.0307712879338408e+06, 9, Upload, 
11-26-2022-11-40-08.101,294506.08226681163, 10, Upload, 
11-26-2022-11-40-08.101,490843.47044468607, 11, Upload, 
11-26-2022-11-40-08.101,359951.8783261031, 12, Upload, 
11-26-2022-11-40-08.101,343590.42931128026, 13, Upload, 
11-26-2022-11-40-08.101,523566.3684743318, 14, Upload, 
11-26-2022-11-40-08.101,719903.7566522062, 15, Upload, 
11-26-2022-11-40-08.101,818072.4507411434, 16, Upload, 
11-26-2022-11-40-08.101,719903.7566522062, 17, Upload, 
11-26-2022-11-40-08.101,965325.4918745493, 18, Upload, 
11-26-2022-11-40-08.101,932602.5938449035, 19, Upload, 
11-26-2022-11-40-09.097,671278.1329757149, 0, Download, 
11-26-2022-11-40-09.097,998730.8807687465, 1, Download, 
11-26-2022-11-40-09.097,1.260621128936518e+06, 2, Download, 
11-26-2022-11-40-09.097,1.8173627502513255e+06, 3, Download, 
11-26-2022-11-40-09.097,9.724627108786503e+06, 4, Download, 
11-26-2022-11-40-09.097,556669.6712481538, 5, Download, 
11-26-2022-11-40-09.097,867677.8315848801, 6, Download, 
11-26-2022-11-40-09.097,442061.2095205927, 7, Download, 
11-26-2022-11-40-09.097,6.679460454444615e+06, 8, Download, 
11-26-2022-11-40-09.097,2.7749749673726436e+07, 9, Download, 
11-26-2022-11-40-09.097,5.108047015371333e+06, 10, Download, 
11-26-2022-11-40-09.097,703879.5076217105, 11, Download, 
11-26-2022-11-40-09.097,1.0805940677170043e+06, 12, Download, 
11-26-2022-11-40-09.097,1.1951305793779118e+06, 13, Download, 
11-26-2022-11-40-09.097,573042.3086378054, 14, Download, 
11-26-2022-11-40-09.097,654905.4955860632, 15, Download, 
11-26-2022-11-40-09.097,7.3181372127743345e+06, 16, Download, 
11-26-2022-11-40-09.097,540225.0837918485, 17, Download, 
11-26-2022-11-40-09.097,605787.5834171085, 18, Download, 
11-26-2022-11-40-09.097,1.2278039040905612e+06, 19, Download, 
11-26-2022-11-40-09.104,979653.5336648275, 0, Upload, 
11-26-2022-11-40-09.104,97965.35336648276, 1, Upload, 
11-26-2022-11-40-09.104,489826.76683241373, 2, Upload, 
11-26-2022-11-40-09.104,1.1429291226089655e+06, 3, Upload, 
11-26-2022-11-40-09.104,391861.413465931, 4, Upload, 
11-26-2022-11-40-09.104,604119.6790933103, 5, Upload, 
11-26-2022-11-40-09.104,1.0449637692424826e+06, 6, Upload, 
11-26-2022-11-40-09.104,146948.03004972413, 7, Upload, 
11-26-2022-11-40-09.104,914343.2980871723, 8, Upload, 
11-26-2022-11-40-09.104,718412.5913542068, 9, Upload, 
11-26-2022-11-40-09.104,342878.73678268964, 10, Upload, 
11-26-2022-11-40-09.104,1.322532270447517e+06, 11, Upload, 
11-26-2022-11-40-09.104,849033.0625095172, 12, Upload, 
11-26-2022-11-40-09.104,816377.9447206896, 13, Upload, 
11-26-2022-11-40-09.104,718412.5913542068, 14, Upload, 
11-26-2022-11-40-09.104,310223.61899386207, 15, Upload, 
11-26-2022-11-40-09.104,685757.4735653793, 16, Upload, 
11-26-2022-11-40-09.104,571464.5613044827, 17, Upload, 
11-26-2022-11-40-09.104,734740.1502486207, 18, Upload, 
11-26-2022-11-40-09.104,881688.1802983447, 19, Upload, 
11-26-2022-11-40-10.098,786040.3161104821, 0, Download, 
11-26-2022-11-40-10.098,1.0644295947329446e+06, 1, Download, 
11-26-2022-11-40-10.098,1.506433344264553e+06, 2, Download, 
11-26-2022-11-40-10.098,1.9156854139582245e+06, 3, Download, 
11-26-2022-11-40-10.098,9.841232114037575e+06, 4, Download, 
11-26-2022-11-40-10.098,507651.0374880197, 5, Download, 
11-26-2022-11-40-10.098,933422.8753811975, 6, Download, 
11-26-2022-11-40-10.098,540402.7173259564, 7, Download, 
11-26-2022-11-40-10.098,7.221313619423441e+06, 8, Download, 
11-26-2022-11-40-10.098,2.0550239815499935e+07, 9, Download, 
11-26-2022-11-40-10.098,6.631639454060041e+06, 10, Download, 
11-26-2022-11-40-10.098,1.080733470511644e+06, 11, Download, 
11-26-2022-11-40-10.098,1.0642856664524067e+06, 12, Download, 
11-26-2022-11-40-10.098,1.5228091841835212e+06, 13, Download, 
11-26-2022-11-40-10.098,638657.7568397667, 14, Download, 
11-26-2022-11-40-10.098,638585.7926994978, 15, Download, 
11-26-2022-11-40-10.098,9.579146711193811e+06, 16, Download, 
11-26-2022-11-40-10.098,573154.3971638932, 17, Download, 
11-26-2022-11-40-10.098,736768.8680730391, 18, Download, 
11-26-2022-11-40-10.098,1.5720086680806952e+06, 19, Download, 
11-26-2022-11-40-10.104,1.2284776474653052e+06, 0, Upload, 
11-26-2022-11-40-10.104,98278.21179722442, 1, Upload, 
11-26-2022-11-40-10.104,343973.7412902854, 2, Upload, 
